schema_version,round_id,worker_id,task_id,base_task_id,task_stratum,assignment_sequence,block_index,c2_component,target_component,gap_reason,formal_goal,precision_before,support_before,support_after,declared_support_after,selection_probability,conditional_inclusion_probability,selection_seed,selection_draw_id,eligible_count_at_draw,task_support_before,task_support_after,paired_block_support_before,paired_block_support_after,effective_risk_slope_support_before,effective_risk_slope_support_after,design_manifest_sha256,c2b_summary_sha256,post_c2b_worker_profile_sha256
c2a_rp_assignment_manifest_v2,C2-A-RP,2,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.021367215968495806,8,10,10,0.125,0.125,20260724,2:stress:4,8,2,3,1,2,8,10,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,28,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.01929428864076563,8,9,9,0.008771929824561403,0.008771929824561403,20260724,28:ordinary:3,114,0,1,1,2,8,10,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,28,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.01929428864076563,8,10,10,0.16666666666666666,0.16666666666666666,20260724,28:stress:4,6,3,4,1,2,8,10,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,29,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.022833507068793016,9,10,10,0.008771929824561403,0.008771929824561403,20260724,29:ordinary:3,114,1,2,1,2,9,11,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,29,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.022833507068793016,9,11,11,0.16666666666666666,0.16666666666666666,20260724,29:stress:4,6,2,3,1,2,9,11,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,30,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02253620396652281,8,9,9,0.009009009009009009,0.009009009009009009,20260724,30:ordinary:3,111,0,1,1,2,8,10,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,30,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02253620396652281,8,10,10,0.2,0.2,20260724,30:stress:4,5,2,3,1,2,8,10,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,31,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02211746081883031,10,11,11,0.008928571428571428,0.008928571428571428,20260724,31:ordinary:3,112,1,2,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,31,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02211746081883031,10,12,12,0.2,0.2,20260724,31:stress:4,5,3,4,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,32,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.021385991514106164,10,11,11,0.008928571428571428,0.008928571428571428,20260724,32:ordinary:3,112,1,2,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,32,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.021385991514106164,10,12,12,0.16666666666666666,0.16666666666666666,20260724,32:stress:4,6,2,3,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,33,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.021807683266981605,10,11,11,0.008928571428571428,0.008928571428571428,20260724,33:ordinary:3,112,0,1,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,33,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.021807683266981605,10,12,12,0.2,0.2,20260724,33:stress:4,5,1,2,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,34,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.022204679003953367,10,11,11,0.00909090909090909,0.00909090909090909,20260724,34:ordinary:3,110,2,3,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,34,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.022204679003953367,10,12,12,0.2,0.2,20260724,34:stress:4,5,2,3,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,35,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.022304529680256677,9,10,10,0.008928571428571428,0.008928571428571428,20260724,35:ordinary:3,112,0,1,1,2,9,11,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,35,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.022304529680256677,9,11,11,0.2,0.2,20260724,35:stress:4,5,3,4,1,2,9,11,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,36,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02219733236330659,10,11,11,0.008928571428571428,0.008928571428571428,20260724,36:ordinary:3,112,1,2,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,36,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02219733236330659,10,12,12,0.25,0.25,20260724,36:stress:4,4,3,4,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,37,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.021748635199021267,10,11,11,0.008928571428571428,0.008928571428571428,20260724,37:ordinary:3,112,0,1,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,37,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.021748635199021267,10,12,12,0.3333333333333333,0.3333333333333333,20260724,37:stress:4,3,3,4,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,6,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02110710668702651,10,11,11,0.009009009009009009,0.009009009009009009,20260724,6:ordinary:3,111,0,1,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,6,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.02110710668702651,10,12,12,0.5,0.5,20260724,6:stress:4,2,3,4,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,8,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,ordinary,3,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.020377528947345288,10,11,11,0.008928571428571428,0.008928571428571428,20260724,8:ordinary:3,112,2,3,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
c2a_rp_assignment_manifest_v2,C2-A-RP,8,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,stress,4,2,precision_completion,risk_slope,target_not_met,risk_slope_precision,0.020377528947345288,10,12,12,0.5,0.5,20260724,8:stress:4,2,3,4,1,2,10,12,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79
