schema_version,raw_annotation_version_id,revision_group_id,raw_stage,stage,block_index,project_id,runtime_task_id,base_task_id,raw_condition,raw_worker_id,worker_id,raw_annotation_id,canonical_annotation_id,canonical_annotation_id_legacy_alias,canonical_join_status,selected_canonical_version,independent_analysis_unit,raw_only_reason,version_index_within_task_worker,previous_raw_annotation_id_chronological,parent_annotation,created_at,updated_at,lead_time_seconds,result_count,result_sha256,source_path,source_sha256
uncertainty_substrate_v1,C1|66|3182|37|5862,d591ab0609fe4bae98db05cf,C1,C1,0,66,3182,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,37,37,5862,1623fbedf957f0be9421,,matched,true,true,,1,,,2026-07-06T07:08:48.802531Z,2026-07-06T07:08:48.802546Z,365.362,14,5d6585637709a258d583dafe8cca331ff00001a265cd0c627d443465e2bf7bfa,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|27|5842,10ed8ebcab65d4d0addbf39c,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,27,27,5842,3c91745dff848ace0009,,matched,true,true,,1,,,2026-07-05T04:00:27.947409Z,2026-07-05T04:00:27.947423Z,508.353,12,9117491c1adb11632195d78157443a017935786e3400650f3a22f4a63a18c543,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|28|5764,119df01c326a88a5f9a76fd3,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,28,28,5764,0f5e3fb0af36b839fed2,,matched,true,true,,1,,,2026-07-03T18:02:01.983112Z,2026-07-03T18:02:01.983135Z,458.52,14,dbe815ed1ec3627ad3ef7230cfdcce2415687f771300fd56a1c0dbb01314e08e,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|29|6419,3fb37fd600621569ef31718c,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,29,29,6419,9fe10525cafa9b114fa8,,matched,true,true,,1,,,2026-07-20T12:00:26.672817Z,2026-07-20T12:00:26.672834Z,140.009,12,ed355092eff70b77fc90aedffabab300f0888c5a30baf846eb30893d2eeaafc1,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|30|6449,2654e9276ba2cc2887f71378,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,30,30,6449,4bee42371b5ecdf799ee,,matched,true,true,,1,,,2026-07-23T12:06:11.043923Z,2026-07-23T12:06:11.043940Z,126.755,12,7707d077b6807371bcfe297a571c5a780c6f52c493729a1aab46b2a1166d5794,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|31|5937,3641fc8a7ddf585cc32a9d7b,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,31,31,5937,169fc30c432425281989,,matched,true,true,,1,,,2026-07-07T06:39:58.270749Z,2026-07-07T06:39:58.270765Z,175.809,12,0e7a978a12def247fbeb4469560bf8cbbe0e05dc096bfaac4795c1c0e0afb660,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|32|6348,3c44a4505cdb6ebe277688cd,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,32,32,6348,e4c35e7a0869954598a0,,matched,true,true,,1,,,2026-07-16T06:26:07.106952Z,2026-07-16T06:26:07.106967Z,202.898,12,29f0b84914e3751d9747a7aae65ac1d65b81c94e0c21fd2ee6dd28eb00868160,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|33|5803,36e32cafd1ddcd75115fa66c,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,33,33,5803,f4fb215d725bea31d572,,matched,true,true,,1,,,2026-07-04T14:59:11.723726Z,2026-07-04T14:59:11.723739Z,563.164,14,f57d77987df77b8a9738041124ccdd45499b453202f5850cb9cf8dd237eb0bc8,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|34|6042,63acc0efee90c476433f6ba2,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,34,34,6042,a56ee6d45d0f25f3eed8,,matched,true,true,,1,,,2026-07-08T05:16:46.829817Z,2026-07-08T05:16:46.829833Z,146.225,10,cc9ae0178f53635ff2a1c178dfd5920edf213242ec83c023510e26155d75abd5,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|35|5922,b854162da54d566d50a42f49,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,35,35,5922,a7cd831fc464ecea2892,,matched,true,true,,1,,,2026-07-07T05:37:26.786239Z,2026-07-07T05:37:26.786255Z,249.184,14,fb2e2e96fe362452d31c99ac0fa71e75e1ec59fb74bde094fb0e135a946207fe,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|36|5991,712530b3f259f1154f50d734,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,36,36,5991,f52f3c5633b4d227b132,,matched,true,true,,1,,,2026-07-07T09:05:14.012682Z,2026-07-07T09:05:14.012702Z,2173.868,14,5dc1ffdd198017c038c50f037f8a2ac5511344279532e806dc9d6afb471fd54f,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3183|37|5863,e2fe57582b5ec78410d3c2f2,C1,C1,0,66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,37,37,5863,7ac0106c722944ffcdb5,,matched,true,true,,1,,,2026-07-06T07:12:51.062836Z,2026-07-06T07:12:51.062856Z,233.249,10,cacdf20b8d78eee7269111b9ac7faa5ed42a40849008b7de0c5e362fa34025d1,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|27|5818,7921db7e668a37e1ceb22eb5,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,27,27,5818,78dc36e89fc34111fd75,,matched,true,true,,1,,,2026-07-05T01:14:11.947878Z,2026-07-05T01:22:17.830615Z,646.93,10,2f16dab5e01d1c703fb4cb38bb34bfe437b0c03c0f0cc64cb7d0b8a1568fab24,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|28|5765,117f96e511ab51de50f83028,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,28,28,5765,036f0b79fcb891d33e1d,,matched,true,true,,1,,,2026-07-03T18:05:07.640948Z,2026-07-20T12:03:17.373654Z,361.854,10,415028f1282b002a52335dbfaec4cce2cc91e35baa57d26d9c98f7760b3b5e93,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|29|6361,fecc33f2467cf78fa384d1b3,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,29,29,6361,e4af7c47e67b1c37bb93,,matched,true,true,,1,,,2026-07-16T14:36:46.947509Z,2026-07-16T14:36:46.947522Z,554.669,10,1399d1604df17254227eaa9021e6e9620779795564e93def30c3d7c14961e82e,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|30|5999,ed13d09f0b2ef6ff9ae025b9,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,30,30,5999,ad2a6827eaaf625d72c4,,matched,true,true,,1,,,2026-07-07T11:38:49.603916Z,2026-07-07T11:41:00.191866Z,122.297,10,49a6bbe26d08f8dbdc3e98c0c69ba70e60111baa8fdea83bf72f236d2bcf842d,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|31|5938,3765881e1f60f7962f8d856c,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,31,31,5938,f2617cc49b4c3cd19938,,matched,true,true,,1,,,2026-07-07T06:41:24.847999Z,2026-07-07T06:41:24.848015Z,60.127,10,25dfeaeec6e7ff8ffc782082c23b042eae52dcab7fb0cbfdd570647d00419868,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|32|6349,6e75bb176f39b1ecade45ef2,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,32,32,6349,27d6bc8646fb2b446424,,matched,true,true,,1,,,2026-07-16T06:26:27.176361Z,2026-07-16T06:26:27.176375Z,183.884,10,119ddabdc62acbadc82d12e7fed51be04f6660e07aa613b52448944e1f872d38,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|33|5804,29a32ff1f33ebe5848f4e495,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,33,33,5804,48a03efd0568d764b14c,,matched,true,true,,1,,,2026-07-04T15:08:00.267711Z,2026-07-04T15:08:00.267726Z,475.238,10,08e789e412fbc99b6c13d77e0e69f818fb5802e60ae1a1cc3c7a8c192dc6c413,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|34|6055,693b888a198edcd2438fbd2d,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,34,34,6055,23f6609f87c66a85d17b,,matched,true,true,,1,,,2026-07-08T08:38:32.156716Z,2026-07-08T08:38:32.156733Z,260.034,10,38e6e99b5b3fcb62fc8daf99b1b5f59666b6543648190243a5c72d0c5947d5fa,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|35|5923,0585f24fd7bfe071db815cb7,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,35,35,5923,9971c6aae0055fa67213,,matched,true,true,,1,,,2026-07-07T05:41:02.641269Z,2026-07-07T05:41:02.641285Z,211.285,10,7eb63d9dc15d76c7f20aa44b895f2f48dcb4d2c3e1bbfe5dcf1bf3e5e27979b8,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|36|5994,d9b4fd06c422959d071d6a50,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,36,36,5994,f447db699b5c09a195ce,,matched,true,true,,1,,,2026-07-07T09:16:25.857937Z,2026-07-07T09:16:25.857955Z,658.031,10,7b1a5a66cc221be64f250dad14dccf46809c73339166aff586f3aee1db3f6b26,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3184|37|5864,377b804a8aebd109a2c4eed9,C1,C1,0,66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,37,37,5864,4f044fa1f2070a2eeaa3,,matched,true,true,,1,,,2026-07-06T07:23:22.755592Z,2026-07-06T07:23:22.755607Z,615.598,12,1fe4efcb84fdfff37783cccfed64c60da904d60e71020cd003f029e039d790ec,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|27|5829,4fefd6dbe08efe6481e53b74,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,27,27,5829,d9c1add75dab8315cd34,,matched,true,true,,1,,,2026-07-05T03:03:51.441070Z,2026-07-05T03:03:51.441084Z,416.875,14,3f9c40868274ff852526be24a222c84a6884c76396a32e2efb69d0858c638d9a,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|28|5766,7b7ff318bf74159ef2878279,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,28,28,5766,2de8896d2c2ea564fd37,,matched,true,true,,1,,,2026-07-03T18:07:00.361821Z,2026-07-03T18:07:00.361835Z,91.017,10,6ee57293c16576fc1ef2c9bf47e2ca11fe02a97c47dc16b4bd413bd54f0c8454,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|29|6362,b3bb30308394f7a5b783aef9,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,29,29,6362,42264e54a01908d81bbe,,matched,true,true,,1,,,2026-07-16T14:41:09.388728Z,2026-07-16T14:41:09.388743Z,220.23,10,fbb06bcb82b7035dcd6a84e618a13076d2d8e2951c105a532595dfb60c8f7b7f,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|30|6000,08985d533fca1339f0d11614,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,30,30,6000,acb3d20a4fb6e211d3b1,,matched,true,true,,1,,,2026-07-07T11:41:51.590364Z,2026-07-07T11:41:51.590380Z,39.105,10,40e0cde74bcf3bcd59d8f37b8a8a4f5e988850d05223b868f9ee7297cba1986b,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|31|5939,c77b28d5348fb01ddd7fc039,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,31,31,5939,b7393a16aa19bd7f1989,,matched,true,true,,1,,,2026-07-07T06:44:38.951520Z,2026-07-07T06:44:38.951538Z,151.801,16,884caaa254e32e7411c3a2f65d778ef6ed0e0efdc1023480ef82dd10a9d029d1,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|32|6350,91049f1b73c626973ce8dde0,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,32,32,6350,88b2b69f04caf44309bc,,matched,true,true,,1,,,2026-07-16T06:26:49.312953Z,2026-07-16T06:26:49.312969Z,113.092,10,57d1e40f729297c414e785b3e9e2ed80462f5fcd66949d53b69cc3c9c86ff306,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|33|5805,6de9a296fd2b3914cf99c704,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,33,33,5805,93cf3ac259facb9e83dc,,matched,true,true,,1,,,2026-07-04T15:14:40.214535Z,2026-07-04T15:14:40.214550Z,380.296,10,25fb78165f341bfcfb0d6a1f2114149b3d58ff424f44c826538a22cf007d52d9,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|34|6043,90e20eecbdc71a29aab1f78c,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,34,34,6043,c53730832245059ca129,,raw_version_not_in_canonical_spine,false,false,superseded_or_noncanonical_raw_version,1,,,2026-07-08T05:22:05.019367Z,2026-07-08T06:43:32.946414Z,175.91,10,a56c192917229bb4f45130223bab440508d037221686f47ba0413795e3d3202f,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|34|6044,90e20eecbdc71a29aab1f78c,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,34,34,6044,c53730832245059ca129,,matched,true,true,,2,6043,,2026-07-08T06:50:11.215065Z,2026-07-08T06:50:11.215083Z,176.978,10,a56c192917229bb4f45130223bab440508d037221686f47ba0413795e3d3202f,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|35|5924,7706d7c59fce00395f876546,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,35,35,5924,0e09f3e9552514dbad74,,matched,true,true,,1,,,2026-07-07T05:43:32.745416Z,2026-07-07T05:43:32.745431Z,143.761,10,d7631124fe3cef0b7b75baffe82b292b5bb849ffd23937ab75b47fdf83fd4f8e,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|36|5995,bab990bf83ea0eb9060d5976,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,36,36,5995,45865dabe049ebace6d2,,matched,true,true,,1,,,2026-07-07T09:24:30.952046Z,2026-07-07T09:24:30.952060Z,429.737,14,3407438fbd575fb7b9b794d1bd6e7cc6446f66aef359adea7625297ca390a010,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3185|37|5865,9439d658cb2c7ed2bb95d945,C1,C1,0,66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,37,37,5865,432c6ebaa6bb7a54b3a9,,matched,true,true,,1,,,2026-07-06T07:36:29.939119Z,2026-07-06T07:36:29.939133Z,777.839,16,e2629c47cec0d2d315358eafaa8c45aab4362cffcc46624c1e7a42bfd28cfddf,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3186|27|5852,183065af2dbde2777f5e16d3,C1,C1,0,66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,27,27,5852,cbd801dc08d6ed3f53b9,,matched,true,true,,1,,,2026-07-05T13:18:26.397693Z,2026-07-05T13:18:26.397711Z,274.704,20,4fc60a309ebeacd6b80ab214ba7410b7169345077d9790ecbd641346f042a57b,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
uncertainty_substrate_v1,C1|66|3186|28|5767,6974fc13133597b40300e27d,C1,C1,0,66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,28,28,5767,a8f02e5f6ff661b1a6ea,,matched,true,true,,1,,,2026-07-03T18:11:44.057029Z,2026-07-03T18:11:44.057048Z,269.538,10,1afcf1687dcfc9c2d94d55c034369f4feb0917f513ae422f249a9676f81a5fbf,export_label/stage2_English/project-66-at-2026-07-30-13-01-cdb9fe80.json,04b95b86ef77099f47ebe4189abf233b0399b5dc57d77bf740e6dec265967557
