image_id,building,scene,main_space,y,feature,baseline,algorithm,design,p0,p1,p2,prediction,rps,brier,status
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,开放复合空间,living,1,baseline__global,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,7y3sRwLe3Va,开放复合空间,living,1,baseline__main,none,frequency,pooled,0.0717391304348,0.904347826087,0.0239130434783,1,0.00285916824197,0.0148676748582,ok
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,7y3sRwLe3Va,开放复合空间,living,1,baseline__main,none,frequency,pooled,0.0717391304348,0.904347826087,0.0239130434783,1,0.00285916824197,0.0148676748582,ok
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,7y3sRwLe3Va,开放复合空间,living,1,baseline__main,none,frequency,pooled,0.0717391304348,0.904347826087,0.0239130434783,1,0.00285916824197,0.0148676748582,ok
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,开放复合空间,living,1,baseline__main,none,frequency,pooled,0.0717391304348,0.904347826087,0.0239130434783,1,0.00285916824197,0.0148676748582,ok
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,7y3sRwLe3Va,开放复合空间,living,1,baseline__fine,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,7y3sRwLe3Va,开放复合空间,living,1,baseline__fine,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,7y3sRwLe3Va,开放复合空间,living,1,baseline__fine,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,开放复合空间,living,1,baseline__fine,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,7y3sRwLe3Va,开放复合空间,living,1,baseline__human_focus,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,7y3sRwLe3Va,开放复合空间,living,1,baseline__human_focus,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,7y3sRwLe3Va,开放复合空间,living,1,baseline__human_focus,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,开放复合空间,living,1,baseline__human_focus,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse_main,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse_main,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse_main,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,开放复合空间,living,1,baseline__coarse_main,none,frequency,pooled,0.478260869565,0.36231884058,0.159420289855,0,0.127074144087,0.660785549254,ok
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,通行与连接,circulation,0,baseline__global,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,通行与连接,circulation,0,baseline__global,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs,通行与连接,circulation,0,baseline__global,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,通行与连接,circulation,0,baseline__coarse,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,通行与连接,circulation,0,baseline__coarse,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs,通行与连接,circulation,0,baseline__coarse,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,通行与连接,circulation,0,baseline__main,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,通行与连接,circulation,0,baseline__main,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs,通行与连接,circulation,0,baseline__main,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,通行与连接,circulation,0,baseline__fine,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,通行与连接,circulation,0,baseline__fine,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs,通行与连接,circulation,0,baseline__fine,none,frequency,pooled,0.733492822967,0.219138755981,0.0473684210526,0,0.0366349213617,0.121291637096,ok
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,通行与连接,circulation,0,baseline__human_focus,none,frequency,pooled,0.44563082347,0.391488290103,0.162880886427,0,0.166927683525,0.487118448337,ok
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,通行与连接,circulation,0,baseline__human_focus,none,frequency,pooled,0.44563082347,0.391488290103,0.162880886427,0,0.166927683525,0.487118448337,ok
B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs,通行与连接,circulation,0,baseline__human_focus,none,frequency,pooled,0.44563082347,0.391488290103,0.162880886427,0,0.166927683525,0.487118448337,ok
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,通行与连接,circulation,0,baseline__coarse_main,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,通行与连接,circulation,0,baseline__coarse_main,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,B6ByNegPMKs,通行与连接,circulation,0,baseline__coarse_main,none,frequency,pooled,0.444976076555,0.397129186603,0.157894736842,0,0.166491151759,0.490693894371,ok
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,卧室,sleep,0,baseline__global,none,frequency,pooled,0.434146341463,0.40487804878,0.160975609756,0,0.173051754908,0.5100297442,ok
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,卧室,sleep,0,baseline__global,none,frequency,pooled,0.434146341463,0.40487804878,0.160975609756,0,0.173051754908,0.5100297442,ok
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,卧室,sleep,0,baseline__global,none,frequency,pooled,0.434146341463,0.40487804878,0.160975609756,0,0.173051754908,0.5100297442,ok
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,卧室,sleep,0,baseline__global,none,frequency,pooled,0.434146341463,0.40487804878,0.160975609756,0,0.173051754908,0.5100297442,ok
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,卧室,sleep,0,baseline__global,none,frequency,pooled,0.434146341463,0.40487804878,0.160975609756,0,0.173051754908,0.5100297442,ok
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse,none,frequency,pooled,0.622659323367,0.361762391817,0.0155782848151,0,0.0713143345997,0.273500697333,ok
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse,none,frequency,pooled,0.622659323367,0.361762391817,0.0155782848151,0,0.0713143345997,0.273500697333,ok
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse,none,frequency,pooled,0.622659323367,0.361762391817,0.0155782848151,0,0.0713143345997,0.273500697333,ok
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse,none,frequency,pooled,0.622659323367,0.361762391817,0.0155782848151,0,0.0713143345997,0.273500697333,ok
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse,none,frequency,pooled,0.622659323367,0.361762391817,0.0155782848151,0,0.0713143345997,0.273500697333,ok
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,卧室,sleep,0,baseline__main,none,frequency,pooled,0.634451219512,0.350457317073,0.0150914634146,0,0.0669268315921,0.256673994274,ok
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,卧室,sleep,0,baseline__main,none,frequency,pooled,0.634451219512,0.350457317073,0.0150914634146,0,0.0669268315921,0.256673994274,ok
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,卧室,sleep,0,baseline__main,none,frequency,pooled,0.634451219512,0.350457317073,0.0150914634146,0,0.0669268315921,0.256673994274,ok
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,卧室,sleep,0,baseline__main,none,frequency,pooled,0.634451219512,0.350457317073,0.0150914634146,0,0.0669268315921,0.256673994274,ok
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,卧室,sleep,0,baseline__main,none,frequency,pooled,0.634451219512,0.350457317073,0.0150914634146,0,0.0669268315921,0.256673994274,ok
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,卧室,sleep,0,baseline__fine,none,frequency,pooled,0.665601345669,0.317746005046,0.0166526492851,0,0.0560498853734,0.21306229447,ok
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,卧室,sleep,0,baseline__fine,none,frequency,pooled,0.460487804878,0.242926829268,0.296585365854,0,0.189518143962,0.438049732302,ok
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,卧室,sleep,0,baseline__fine,none,frequency,pooled,0.665601345669,0.317746005046,0.0166526492851,0,0.0560498853734,0.21306229447,ok
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,卧室,sleep,0,baseline__fine,none,frequency,pooled,0.665601345669,0.317746005046,0.0166526492851,0,0.0560498853734,0.21306229447,ok
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,卧室,sleep,0,baseline__fine,none,frequency,pooled,0.460487804878,0.242926829268,0.296585365854,0,0.189518143962,0.438049732302,ok
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,卧室,sleep,0,baseline__human_focus,none,frequency,pooled,0.433359559402,0.400157356412,0.166483084186,0,0.174399003121,0.508923916132,ok
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,卧室,sleep,0,baseline__human_focus,none,frequency,pooled,0.433359559402,0.400157356412,0.166483084186,0,0.174399003121,0.508923916132,ok
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,卧室,sleep,0,baseline__human_focus,none,frequency,pooled,0.433359559402,0.400157356412,0.166483084186,0,0.174399003121,0.508923916132,ok
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,卧室,sleep,0,baseline__human_focus,none,frequency,pooled,0.433359559402,0.400157356412,0.166483084186,0,0.174399003121,0.508923916132,ok
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,卧室,sleep,0,baseline__human_focus,none,frequency,pooled,0.433359559402,0.400157356412,0.166483084186,0,0.174399003121,0.508923916132,ok
S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse_main,none,frequency,pooled,0.640902515165,0.357589908886,0.00150757594985,0,0.0644766382002,0.256823819337,ok
S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse_main,none,frequency,pooled,0.640902515165,0.357589908886,0.00150757594985,0,0.0644766382002,0.256823819337,ok
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse_main,none,frequency,pooled,0.640902515165,0.357589908886,0.00150757594985,0,0.0644766382002,0.256823819337,ok
S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse_main,none,frequency,pooled,0.640902515165,0.357589908886,0.00150757594985,0,0.0644766382002,0.256823819337,ok
S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,S9hNv5qa7GM,卧室,sleep,0,baseline__coarse_main,none,frequency,pooled,0.640902515165,0.357589908886,0.00150757594985,0,0.0644766382002,0.256823819337,ok
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__global,none,frequency,pooled,0.487684729064,0.408866995074,0.103448275862,0,0.520820694508,1.20881360868,ok
VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__global,none,frequency,pooled,0.487684729064,0.408866995074,0.103448275862,0,0.520820694508,1.20881360868,ok
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__global,none,frequency,pooled,0.487684729064,0.408866995074,0.103448275862,0,0.520820694508,1.20881360868,ok
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__global,none,frequency,pooled,0.487684729064,0.408866995074,0.103448275862,0,0.520820694508,1.20881360868,ok
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__global,none,frequency,pooled,0.487684729064,0.408866995074,0.103448275862,0,0.520820694508,1.20881360868,ok
VFuaQ6m2Qom_f75a440593bb4140b899730917096859,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__global,none,frequency,pooled,0.487684729064,0.408866995074,0.103448275862,0,0.520820694508,1.20881360868,ok
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__coarse,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__coarse,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__coarse,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__coarse,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__coarse,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_f75a440593bb4140b899730917096859,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__coarse,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__main,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_24d1e0ee55a542b68d600b81eae4f4d4,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__main,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__main,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__main,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,卫浴,bathroom,2,baseline__main,none,frequency,pooled,0.0770028519575,0.380347420275,0.542649727768,2,0.10754935536,0.35976287083,ok
