estimand,current_task_count,current_building_count,projected_independent_building_count,assumed_true_absolute_effect,observed_effect,observed_cluster_scale_sd,standard_error,approximate_two_sided_power,independent_unit,variance_basis,estimand_note
task_equal,25,9,9,0.01000534917024881,-0.01000534917024881,0.3150699095017559,0.10502330316725196,0.05104031430851943,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,72,0.05,-0.01000534917024881,0.3150699095017559,0.037131344926087245,0.27028061807177944,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,72,0.1,-0.01000534917024881,0.3150699095017559,0.037131344926087245,0.768276830738365,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,72,0.2,-0.01000534917024881,0.3150699095017559,0.037131344926087245,0.999694091394223,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,100,0.01000534917024881,-0.01000534917024881,0.3150699095017559,0.03150699095017559,0.061630606430143085,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,100,0.05,-0.01000534917024881,0.3150699095017559,0.03150699095017559,0.35476367642962003,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,100,0.1,-0.01000534917024881,0.3150699095017559,0.03150699095017559,0.8876138288685118,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,100,0.2,-0.01000534917024881,0.3150699095017559,0.03150699095017559,0.9999942757335917,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,150,0.01000534917024881,-0.01000534917024881,0.3150699095017559,0.025725350386139174,0.06750197098358192,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,150,0.05,-0.01000534917024881,0.3150699095017559,0.025725350386139174,0.4935226382065333,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,150,0.1,-0.01000534917024881,0.3150699095017559,0.025725350386139174,0.9730259027090802,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,150,0.2,-0.01000534917024881,0.3150699095017559,0.025725350386139174,0.9999999969586583,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,239,0.01000534917024881,-0.01000534917024881,0.3150699095017559,0.020380178231370946,0.07803749698182792,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,239,0.05,-0.01000534917024881,0.3150699095017559,0.020380178231370946,0.6891401804464633,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,239,0.1,-0.01000534917024881,0.3150699095017559,0.020380178231370946,0.9983944114428495,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,239,0.2,-0.01000534917024881,0.3150699095017559,0.020380178231370946,0.999999999999998,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,500,0.01000534917024881,-0.01000534917024881,0.3150699095017559,0.01409035470621266,0.10946388352851602,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,500,0.05,-0.01000534917024881,0.3150699095017559,0.01409035470621266,0.943920443285778,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,500,0.1,-0.01000534917024881,0.3150699095017559,0.01409035470621266,0.9999998604869044,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
task_equal,25,9,500,0.2,-0.01000534917024881,0.3150699095017559,0.01409035470621266,1.0,building,cluster influence of the task-equal ratio estimator,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,9,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.09194504104142542,0.0809560909263746,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,9,0.05,-0.047396673228355383,0.27583512312427627,0.09194504104142542,0.08450814984915106,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,9,0.1,-0.047396673228355383,0.27583512312427627,0.09194504104142542,0.19266011940935393,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,9,0.2,-0.047396673228355383,0.27583512312427627,0.09194504104142542,0.5852309394180537,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,18,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.06501496201686735,0.11275395163800501,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,18,0.05,-0.047396673228355383,0.27583512312427627,0.06501496201686735,0.12002057653572043,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,18,0.1,-0.047396673228355383,0.27583512312427627,0.06501496201686735,0.3367992009176602,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,18,0.2,-0.047396673228355383,0.27583512312427627,0.06501496201686735,0.8678428814508699,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,27,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.05308449419591815,0.14512763582620097,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,27,0.05,-0.047396673228355383,0.27583512312427627,0.05308449419591815,0.1561772784124056,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,27,0.1,-0.047396673228355383,0.27583512312427627,0.05308449419591815,0.46970062870225493,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,27,0.2,-0.047396673228355383,0.27583512312427627,0.05308449419591815,0.9646667477972821,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,36,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.04597252052071271,0.17783885494080404,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,36,0.05,-0.047396673228355383,0.27583512312427627,0.04597252052071271,0.19266011940935393,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,36,0.1,-0.047396673228355383,0.27583512312427627,0.04597252052071271,0.5852309394180537,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,36,0.2,-0.047396673228355383,0.27583512312427627,0.04597252052071271,0.9915863811016244,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,54,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.03753640582179165,0.24344930183899854,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,54,0.05,-0.047396673228355383,0.27583512312427627,0.03753640582179165,0.26552430204793187,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,54,0.1,-0.047396673228355383,0.27583512312427627,0.03753640582179165,0.7593217174265614,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,54,0.2,-0.047396673228355383,0.27583512312427627,0.03753640582179165,0.9996216919644549,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,72,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.032507481008433675,0.30817014467092213,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,72,0.05,-0.047396673228355383,0.27583512312427627,0.032507481008433675,0.3367992009176602,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,72,0.1,-0.047396673228355383,0.27583512312427627,0.032507481008433675,0.8678428814508699,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,72,0.2,-0.047396673228355383,0.27583512312427627,0.032507481008433675,0.9999862030759529,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,100,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.027583512312427626,0.4046366167566397,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,100,0.05,-0.047396673228355383,0.27583512312427627,0.027583512312427626,0.44153354057052796,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,100,0.1,-0.047396673228355383,0.27583512312427627,0.027583512312427626,0.9520825385517517,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,100,0.2,-0.047396673228355383,0.27583512312427627,0.027583512312427626,0.9999999390901946,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,150,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.02252184349307499,0.557475886401856,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,150,0.05,-0.047396673228355383,0.27583512312427627,0.02252184349307499,0.6026223914953129,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,150,0.1,-0.047396673228355383,0.27583512312427627,0.02252184349307499,0.9934340100467742,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,150,0.2,-0.047396673228355383,0.27583512312427627,0.02252184349307499,0.9999999999977466,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,239,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.017842290876443,0.7569312687351626,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,239,0.05,-0.047396673228355383,0.27583512312427627,0.017842290876443,0.8002096062142321,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,239,0.1,-0.047396673228355383,0.27583512312427627,0.017842290876443,0.9998661467410981,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,239,0.2,-0.047396673228355383,0.27583512312427627,0.017842290876443,1.0,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,500,0.047396673228355383,-0.047396673228355383,0.27583512312427627,0.012335721717758118,0.9701000125555423,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,500,0.05,-0.047396673228355383,0.27583512312427627,0.012335721717758118,0.9818390389695787,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,500,0.1,-0.047396673228355383,0.27583512312427627,0.012335721717758118,0.9999999996041287,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
building_equal,25,9,500,0.2,-0.047396673228355383,0.27583512312427627,0.012335721717758118,1.0,building,between-building SD of building means,task_equal uses a ratio-estimator cluster influence; building_equal averages building means
