stage,stage_zh,condition,condition_zh,base_task_id,worker_id,response_id,meta_group,label_set_json,label_cardinality,canonical_join_status,canonical_join_status_zh,image_reference
C1,校准一阶段,manual,纯人工,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,18,C1|69|3294|18|6522,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,校准一阶段,manual,纯人工,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,18,C1|69|3294|18|6522,difficulty,"[""occlusion"", ""reflection_transparency""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,2,C1|69|3295|2|4844,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,2,C1|69|3295|2|4844,difficulty,"[""occlusion"", ""reflection_transparency""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,8,C1|69|3295|8|6106,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,8,C1|69|3295|8|6106,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,10,C1|69|3295|10|6160,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,10,C1|69|3295|10|6160,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,17,C1|69|3295|17|6189,difficulty,"[""occlusion"", ""reflection_transparency""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,17,C1|69|3295|17|6189,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,13,C1|69|3295|13|6217,difficulty,"[""occlusion"", ""reflection_transparency""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,13,C1|69|3295|13|6217,scope,"[""oos_open_or_ambiguous_boundary""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,6,C1|69|3295|6|6250,difficulty,"[""occlusion"", ""reflection_transparency""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,6,C1|69|3295|6|6250,scope,"[""oos_open_or_ambiguous_boundary""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,1,C1|69|3295|1|6284,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,1,C1|69|3295|1|6284,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,12,C1|69|3295|12|6290,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,12,C1|69|3295|12|6290,difficulty,"[""occlusion"", ""reflection_transparency""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,11,C1|69|3295|11|6386,scope,"[""oos_open_or_ambiguous_boundary""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,11,C1|69|3295|11|6386,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,15,C1|69|3295|15|6454,scope,"[""oos_open_or_ambiguous_boundary""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,15,C1|69|3295|15|6454,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,14,C1|69|3295|14|6487,scope,"[""oos_open_or_ambiguous_boundary""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,14,C1|69|3295|14|6487,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,18,C1|69|3295|18|6523,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,18,C1|69|3295|18|6523,difficulty,"[""occlusion"", ""reflection_transparency""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,2,C1|69|3296|2|4845,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,2,C1|69|3296|2|4845,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,8,C1|69|3296|8|6107,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,8,C1|69|3296|8|6107,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,10,C1|69|3296|10|6162,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,10,C1|69|3296|10|6162,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,17,C1|69|3296|17|6190,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,17,C1|69|3296|17|6190,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,13,C1|69|3296|13|6218,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,13,C1|69|3296|13|6218,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,6,C1|69|3296|6|6251,scope,"[""oos_open_or_ambiguous_boundary""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,6,C1|69|3296|6|6251,difficulty,"[""occlusion"", ""seam""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,1,C1|69|3296|1|6293,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,1,C1|69|3296|1|6293,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,12,C1|69|3296|12|6294,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,12,C1|69|3296|12|6294,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,11,C1|69|3296|11|6387,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,11,C1|69|3296|11|6387,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,15,C1|69|3296|15|6455,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,15,C1|69|3296|15|6455,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,14,C1|69|3296|14|6488,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,14,C1|69|3296|14|6488,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,18,C1|69|3296|18|6524,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,18,C1|69|3296|18|6524,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,2,C1|69|3297|2|4846,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg
C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,2,C1|69|3297|2|4846,difficulty,"[""low_texture"", ""occlusion""]",2,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg
C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,8,C1|69|3297|8|6108,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg
C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,8,C1|69|3297|8|6108,difficulty,"[""reflection_transparency""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg
C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,10,C1|69|3297|10|6164,scope,"[""in_scope""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg
C1,校准一阶段,manual,纯人工,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,10,C1|69|3297|10|6164,difficulty,"[""occlusion""]",1,matched,已连接最终规范记录,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg
