worker_id,image_id,tier,language,batch,source_groups,code,number,scene,difficulty,doorway,image_path,selection_state,baseline_credit,order,project_key,package_task_code,display_task_code
1,uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,required,zh,G172,G172,uNb9QFRL6hY-01,1,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.png,已明确采用,0,11,zh_required,005,任务7-005
1,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,required,zh,G172,G172,uNb9QFRL6hY-43,43,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,已明确采用,0,12,zh_required,019,任务7-019
1,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,required,zh,G172,G172,uNb9QFRL6hY-20,20,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea.png,已明确采用,0,13,zh_required,014,任务7-014
1,S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d,required,zh,G047,G047,S9hNv5qa7GM-19,19,卧室,简单,否,data/mp3d_layout/valid/img/S9hNv5qa7GM_e5e6c99e38014827b50ad33cd22e3c9d.png,已明确采用,0,14,zh_required,004,任务7-004
1,S9hNv5qa7GM_dbcf0a37c275473094e1160770291679,required,zh,G047,G047,S9hNv5qa7GM-17,17,卧室,简单,否,data/mp3d_layout/valid/img/S9hNv5qa7GM_dbcf0a37c275473094e1160770291679.png,已明确采用,0,15,zh_required,003,任务7-003
1,yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,required,zh,G237,G237,yqstnuAEVhm-05,5,厨房与用餐,简单,否,data/mp3d_layout/test/img/yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2.png,已明确采用,0,16,zh_required,036,任务7-036
1,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,required,zh,G178,G178,uNb9QFRL6hY-79,79,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,已明确采用,0,17,zh_required,030,任务7-030
1,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,required,zh,G184,G184,uNb9QFRL6hY-18,18,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,已明确采用,0,18,zh_required,012,任务7-012
1,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,required,zh,G178,G178,uNb9QFRL6hY-14,14,工作与学习,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,已明确采用,0,19,zh_required,011,任务7-011
1,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,required,zh,G178,G178,uNb9QFRL6hY-72,72,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,已明确采用,0,20,zh_required,028,任务7-028
2,uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,required,zh,G179,G179,uNb9QFRL6hY-55,55,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78.png,已明确采用,0,1,zh_required,022,任务7-022
2,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,required,zh,G179,G179,uNb9QFRL6hY-81,81,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,已明确采用,0,2,zh_required,031,任务7-031
2,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,required,zh,G179,G179,uNb9QFRL6hY-68,68,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.png,已明确采用,5,3,zh_required,027,任务7-027
2,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,required,zh,G172,G172,uNb9QFRL6hY-40,40,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.png,已明确采用,5,4,zh_required,017,任务7-017
2,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,required,zh,G179,G179,uNb9QFRL6hY-86,86,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269.png,已明确采用,0,5,zh_required,032,任务7-032
2,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,required,zh,G184,G184,uNb9QFRL6hY-59,59,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.png,已明确采用,0,6,zh_required,024,任务7-024
2,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,required,zh,G184,G184,uNb9QFRL6hY-66,66,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.png,已明确采用,5,7,zh_required,025,任务7-025
2,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,required,zh,G184,G184,uNb9QFRL6hY-26,26,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.png,已明确采用,5,8,zh_required,015,任务7-015
2,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,required,zh,G172,G172,uNb9QFRL6hY-43,43,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,已明确采用,0,9,zh_required,019,任务7-019
2,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,required,zh,G184,G184,uNb9QFRL6hY-41,41,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.png,已明确采用,0,10,zh_required,018,任务7-018
2,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,required,zh,G184,G184,uNb9QFRL6hY-18,18,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,已明确采用,0,11,zh_required,012,任务7-012
2,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,required,zh,G184,G184,uNb9QFRL6hY-67,67,卫浴,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.png,已明确采用,5,12,zh_required,026,任务7-026
2,uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,required,zh,G172,G172,uNb9QFRL6hY-01,1,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.png,已明确采用,0,13,zh_required,005,任务7-005
2,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,required,zh,G172,G172,uNb9QFRL6hY-04,4,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8.png,已明确采用,0,14,zh_required,007,任务7-007
2,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,required,zh,G179,G179,uNb9QFRL6hY-19,19,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.png,已明确采用,0,15,zh_required,013,任务7-013
2,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,required,zh,G172,G172,uNb9QFRL6hY-03,3,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.png,已明确采用,0,16,zh_required,006,任务7-006
2,yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526,required,zh,G237,G237,yqstnuAEVhm-10,10,厨房与用餐,简单,否,data/mp3d_layout/test/img/yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526.png,已明确采用,0,17,zh_required,037,任务7-037
2,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,required,zh,G178,G178,uNb9QFRL6hY-48,48,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,已明确采用,0,18,zh_required,020,任务7-020
2,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,required,zh,G178,G178,uNb9QFRL6hY-78,78,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,已明确采用,0,19,zh_required,029,任务7-029
2,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,required,zh,G178,G178,uNb9QFRL6hY-07,7,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,已明确采用,0,20,zh_required,008,任务7-008
6,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,required,zh,G179,G179,uNb9QFRL6hY-81,81,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,已明确采用,0,1,zh_required,031,任务7-031
6,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,required,zh,G179,G179,uNb9QFRL6hY-86,86,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269.png,已明确采用,0,2,zh_required,032,任务7-032
6,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,required,zh,G179,G179,uNb9QFRL6hY-29,29,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.png,已明确采用,5,3,zh_required,016,任务7-016
6,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,required,zh,G179,G179,uNb9QFRL6hY-19,19,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.png,已明确采用,0,4,zh_required,013,任务7-013
6,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,required,zh,G184,G184,uNb9QFRL6hY-18,18,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,已明确采用,0,5,zh_required,012,任务7-012
6,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,required,zh,G184,G184,uNb9QFRL6hY-41,41,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.png,已明确采用,0,6,zh_required,018,任务7-018
6,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,required,zh,G184,G184,uNb9QFRL6hY-67,67,卫浴,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.png,已明确采用,5,7,zh_required,026,任务7-026
6,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,required,zh,G184,G184,uNb9QFRL6hY-66,66,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.png,已明确采用,5,8,zh_required,025,任务7-025
6,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,required,zh,G184,G184,uNb9QFRL6hY-59,59,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.png,已明确采用,0,9,zh_required,024,任务7-024
6,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,required,zh,G178,G178,uNb9QFRL6hY-07,7,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,已明确采用,0,10,zh_required,008,任务7-008
6,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,required,zh,G172,G172,uNb9QFRL6hY-43,43,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,已明确采用,0,11,zh_required,019,任务7-019
6,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,required,zh,G172,G172,uNb9QFRL6hY-58,58,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,已明确采用,0,12,zh_required,023,任务7-023
6,uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,required,zh,G172,G172,uNb9QFRL6hY-09,9,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398.png,已明确采用,0,13,zh_required,009,任务7-009
6,S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,required,zh,G047,G047,S9hNv5qa7GM-06,6,卧室,简单,否,data/mp3d_layout/valid/img/S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636.png,已明确采用,0,14,zh_required,001,任务7-001
6,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,required,zh,G178,G178,uNb9QFRL6hY-79,79,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,已明确采用,0,15,zh_required,030,任务7-030
6,yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,required,zh,G237,G237,yqstnuAEVhm-02,2,厨房与用餐,简单,疑似,data/mp3d_layout/test/img/yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe.png,已明确采用,0,16,zh_required,035,任务7-035
6,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,required,zh,G178,G178,uNb9QFRL6hY-78,78,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,已明确采用,0,17,zh_required,029,任务7-029
6,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,required,zh,G178,G178,uNb9QFRL6hY-87,87,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,已明确采用,0,18,zh_required,033,任务7-033
6,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,required,zh,G047,G047,S9hNv5qa7GM-10,10,卧室,简单,否,data/mp3d_layout/valid/img/S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54.png,已明确采用,0,19,zh_required,002,任务7-002
6,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,required,zh,G184,G184,uNb9QFRL6hY-88,88,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,已明确采用,5,20,zh_required,034,任务7-034
8,uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,required,zh,G179,G179,uNb9QFRL6hY-86,86,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269.png,已明确采用,0,1,zh_required,032,任务7-032
8,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,required,zh,G179,G179,uNb9QFRL6hY-81,81,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd.png,已明确采用,0,2,zh_required,031,任务7-031
8,uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,required,zh,G172,G172,uNb9QFRL6hY-01,1,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.png,已明确采用,0,3,zh_required,005,任务7-005
8,uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,required,zh,G179,G179,uNb9QFRL6hY-55,55,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78.png,已明确采用,0,4,zh_required,022,任务7-022
8,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,required,zh,G184,G184,uNb9QFRL6hY-66,66,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.png,已明确采用,5,5,zh_required,025,任务7-025
8,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,required,zh,G184,G184,uNb9QFRL6hY-41,41,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.png,已明确采用,0,6,zh_required,018,任务7-018
8,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,required,zh,G178,G178,uNb9QFRL6hY-07,7,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,已明确采用,0,7,zh_required,008,任务7-008
8,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,required,zh,G184,G184,uNb9QFRL6hY-26,26,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.png,已明确采用,5,8,zh_required,015,任务7-015
8,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,required,zh,G184,G184,uNb9QFRL6hY-88,88,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,已明确采用,5,9,zh_required,034,任务7-034
8,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,required,zh,G184,G184,uNb9QFRL6hY-18,18,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98.png,已明确采用,0,10,zh_required,012,任务7-012
8,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,required,zh,G172,G172,uNb9QFRL6hY-20,20,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea.png,已明确采用,0,11,zh_required,014,任务7-014
8,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,required,zh,G179,G179,uNb9QFRL6hY-29,29,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.png,已明确采用,5,12,zh_required,016,任务7-016
8,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,required,zh,G172,G172,uNb9QFRL6hY-58,58,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,已明确采用,0,13,zh_required,023,任务7-023
8,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,required,zh,G172,G172,uNb9QFRL6hY-04,4,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8.png,已明确采用,0,14,zh_required,007,任务7-007
8,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,required,zh,G172,G172,uNb9QFRL6hY-03,3,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.png,已明确采用,0,15,zh_required,006,任务7-006
8,yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,required,zh,G237,G237,yqstnuAEVhm-02,2,厨房与用餐,简单,疑似,data/mp3d_layout/test/img/yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe.png,已明确采用,0,16,zh_required,035,任务7-035
8,yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526,required,zh,G237,G237,yqstnuAEVhm-10,10,厨房与用餐,简单,否,data/mp3d_layout/test/img/yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526.png,已明确采用,0,17,zh_required,037,任务7-037
8,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,required,zh,G178,G178,uNb9QFRL6hY-79,79,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,已明确采用,0,18,zh_required,030,任务7-030
8,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,required,zh,G184,G184,uNb9QFRL6hY-59,59,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.png,已明确采用,0,19,zh_required,024,任务7-024
8,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,required,zh,G178,G178,uNb9QFRL6hY-72,72,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,已明确采用,0,20,zh_required,028,任务7-028
10,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,required,zh,G179,G179,uNb9QFRL6hY-68,68,卧室,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.png,已明确采用,5,1,zh_required,027,任务7-027
10,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,required,zh,G179,G179,uNb9QFRL6hY-19,19,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.png,已明确采用,0,2,zh_required,013,任务7-013
10,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,required,zh,G179,G179,uNb9QFRL6hY-29,29,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.png,已明确采用,5,3,zh_required,016,任务7-016
10,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,required,zh,G184,G184,uNb9QFRL6hY-67,67,卫浴,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.png,已明确采用,5,4,zh_required,026,任务7-026
10,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,required,zh,G178,G178,uNb9QFRL6hY-87,87,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,已明确采用,0,5,zh_required,033,任务7-033
10,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,required,zh,G172,G172,uNb9QFRL6hY-12,12,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f.png,已明确采用,0,6,zh_required,010,任务7-010
10,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,required,zh,G184,G184,uNb9QFRL6hY-59,59,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.png,已明确采用,0,7,zh_required,024,任务7-024
10,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,required,zh,G184,G184,uNb9QFRL6hY-26,26,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.png,已明确采用,5,8,zh_required,015,任务7-015
10,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,required,zh,G184,G184,uNb9QFRL6hY-88,88,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,已明确采用,5,9,zh_required,034,任务7-034
10,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,required,zh,G184,G184,uNb9QFRL6hY-41,41,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.png,已明确采用,0,10,zh_required,018,任务7-018
10,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,required,zh,G172,G172,uNb9QFRL6hY-40,40,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.png,已明确采用,5,11,zh_required,017,任务7-017
10,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,required,zh,G172,G172,uNb9QFRL6hY-43,43,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,已明确采用,0,12,zh_required,019,任务7-019
10,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,required,zh,G184,G184,uNb9QFRL6hY-66,66,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.png,已明确采用,5,13,zh_required,025,任务7-025
10,uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,required,zh,G172,G172,uNb9QFRL6hY-09,9,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398.png,已明确采用,0,14,zh_required,009,任务7-009
10,uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,required,zh,G172,G172,uNb9QFRL6hY-53,53,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3.png,已明确采用,0,15,zh_required,021,任务7-021
