key,code,condition,method,cluster,N,representative,diameter,radius,all_pairwise_within_r
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,1,12,W017,14.229401943037178,10.771742458078801,False
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,2,4,W027,13.994941265141465,10.431657853319745,False
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,3,3,W011,7.192473029120641,7.192473029120641,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,4,1,W012,0.0,0.0,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,5,1,W031,0.0,0.0,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,6,1,W032,0.0,0.0,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,7,1,W034,0.0,0.0,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_H12,8,1,W037,0.0,0.0,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_O6,1,13,W001,8.670225937859486,5.946914782650271,False
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_O6,2,5,W018,9.030783728712311,5.770188122134332,False
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_O6,3,2,W027,2.734393800841815,2.734393800841815,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_O6,4,2,W031,4.524032145238762,4.524032145238762,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_O6,5,1,W034,0.0,0.0,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va-12,oos,Exemplar_O6,6,1,W037,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,1,15,W015,5.695509020485735,3.768099613640368,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,2,2,W028,0.6188247226556098,0.6188247226556098,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,3,2,W031,1.3148565684582239,1.3148565684582239,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,4,1,W008,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,5,1,W011,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,6,1,W029,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,7,1,W034,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H6,8,1,W037,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H9,1,18,W012,11.715561772165096,7.830504596573448,False
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H9,2,2,W028,0.6188247226556098,0.6188247226556098,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H9,3,1,W008,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H9,4,1,W011,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H9,5,1,W034,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H9,6,1,W037,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H12,1,20,W021,19.239746444765565,10.406674239033498,False
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H12,2,1,W008,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H12,3,1,W011,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H12,4,1,W034,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_H12,5,1,W037,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_O6,1,19,W015,8.905255738731626,5.614882337029402,False
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_O6,2,2,W028,0.41563526556650826,0.41563526556650826,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_O6,3,1,W008,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_O6,4,1,W011,0.0,0.0,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va-13,semi,Exemplar_O6,5,1,W037,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H6,1,2,W006,1.2074182697257333e-06,1.2074182697257333e-06,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H6,2,1,W011,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H6,3,1,W017,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H6,4,1,W033,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H9,1,2,W006,1.2074182697257333e-06,1.2074182697257333e-06,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H9,2,1,W011,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H9,3,1,W017,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H9,4,1,W033,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H12,1,2,W006,1.2074182697257333e-06,1.2074182697257333e-06,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H12,2,1,W011,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H12,3,1,W017,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_H12,4,1,W033,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_O6,1,2,W006,5.152979789943318e-07,5.152979789943318e-07,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_O6,2,1,W011,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_O6,3,1,W017,0.0,0.0,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va-17,manual,Exemplar_O6,4,1,W033,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H6,1,2,W013,2.3930231698136946,2.3930231698136946,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H6,2,1,W012,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H6,3,1,W027,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H6,4,1,W030,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H6,5,1,W031,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H9,1,2,W013,2.3930231698136946,2.3930231698136946,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H9,2,1,W012,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H9,3,1,W027,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H9,4,1,W030,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H9,5,1,W031,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H12,1,2,W013,2.3930231698136946,2.3930231698136946,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H12,2,1,W012,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H12,3,1,W027,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H12,4,1,W030,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_H12,5,1,W031,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_O6,1,2,W013,1.3859331841665115,1.3859331841665115,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_O6,2,2,W012,5.079136872710621,5.079136872710621,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_O6,3,1,W027,0.0,0.0,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va-18,manual,Exemplar_O6,4,1,W031,0.0,0.0,True
