id,worker,image_id,condition,eligible,excluded_worker,processing_status,raw_count,effective_count,imputed_point
a3ab6a5900bc68ec,W012,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
0425a943a10eec7b,W013,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
58c295ccb812be32,W014,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,14,14.0,False
27dbf5c9cdf792b8,W015,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
3aa0bf741c4b39c3,W017,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
bf04983c0e9d6481,W018,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,16,16.0,False
00a98959a0e8cc08,W019,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,False,True,unchanged,6,6.0,False
2cb026abc8f06cca,W002,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
c16f76b61a0c2732,W021,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
626ac6adf5415dd2,W026,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,False,True,unchanged,0,0.0,False
1c503eddee825845,W027,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,12,12.0,False
4646bfc46dc3b9ce,W028,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,16,16.0,False
bba1f0de8ac71831,W029,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
925ff212fc8d9104,W030,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,12,12.0,False
32eaa5e855ae90ee,W031,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,10,10.0,False
628f11c0e0520639,W032,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,16,16.0,False
ffa6a35684824582,W033,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
7ed4383a08375303,W034,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,12,12.0,False
81feb0e35cc60306,W035,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,10,10.0,False
f227fac3913dbc27,W036,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
4d3e4911d8f07aa2,W037,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unconfirmed_odd_unchanged,11,11.0,False
075417b5f26b1723,W006,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
bf182260d97e72b4,W008,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos,True,False,unchanged,8,8.0,False
babc4e1b7d60b5ce,W001,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
1106d9b3309125ae,W010,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
b11846422ee8df2c,W011,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,12,12.0,False
38972f7a8ac6e59e,W012,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
e13f31dcfeca786f,W013,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
c98ff21fd3ac34dc,W014,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
ed7c1f77254fbb2a,W015,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
f9d6980bfc9259bd,W017,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
dee69b2b7ab15827,W018,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
708d8e2dff95ff2d,W019,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,False,True,unchanged,10,10.0,False
6d3c8739804e5920,W002,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
d46ea988f490ef0f,W021,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
a655ba3039d8cfc4,W026,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,False,True,unchanged,12,12.0,False
243708573fc746f4,W027,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
843ee33e6df34cd4,W028,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,6,6.0,False
618e8cec7d276f9c,W029,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
c0d2a3ea11db107a,W030,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
5ff7ca831e9c5ad8,W031,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
b8541e4707e39e94,W032,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,6,6.0,False
4d2388c60747a53d,W033,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
1bbc73c77d272720,W034,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
c4bc31bc73053a93,W035,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
e2305061fc73b67a,W036,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
e805d3344d24834a,W037,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
3d27ec416166fb40,W006,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
8a6c9350ded9f505,W008,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,True,False,unchanged,8,8.0,False
8ded0001dfe26e8d,W001,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
21dc98163be065c0,W010,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
6c4eb5c014ae5538,W011,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,12,12.0,False
e7ac757b87291eaa,W012,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
a5152b786b6b4257,W013,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
7c839cd20c00cf4d,W014,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
59a06a020567d554,W015,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
09357be7fb68e08a,W017,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
98eadb4d0d25287d,W018,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
21917165006a2616,W019,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,False,True,unchanged,14,14.0,False
185f571fb1f1fa61,W002,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
726df974bcd4c84b,W021,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,12,12.0,False
7545785ecf7e44b3,W026,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,False,True,unchanged,12,12.0,False
6999db3ebf3ef330,W027,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
cd3a2f4a0e0ad07e,W028,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
2d656d0b379aca23,W029,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
272f8ef889915150,W030,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
55e7158552d3913a,W031,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
8426a252a40fabd5,W032,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
7a24ac2a83e02abb,W033,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
a97df3618c618b1a,W034,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
b62a4df9e1645fe7,W035,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,10,10.0,False
43fca0253b1b4fff,W036,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,12,12.0,False
717840fe8221eba6,W037,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,10,10.0,False
932e34e76a7b2bd3,W006,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
d90afb940106a139,W008,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,True,False,unchanged,8,8.0,False
3f1d4cacc3faf7d7,W001,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
cd59ff6392d0007b,W010,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
9664309abeb6b078,W011,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
7b70014ef90dfa00,W012,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
77ab07a0a6d85137,W013,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
033e34e10addfeb4,W014,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
be4265df16f250c5,W015,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
ee6734855a1fce2c,W017,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
69dd02c653b999da,W018,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
d3b8c5279c4cce15,W019,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,False,True,unchanged,8,8.0,False
75ca740199bbfca6,W002,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
158cdf9ee8269d7a,W021,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
341734cb27e2e971,W026,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,False,True,unchanged,0,0.0,False
ae9eebd3c841d936,W027,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
f8548145ddefef82,W028,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
dab549f7649c26f5,W029,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
d5ec1431385bed24,W030,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
01111484ace4b94e,W031,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
283873b63fff0570,W032,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
0a8c62a27fbaac21,W033,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
d709cefe9dcba87b,W034,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,10,10.0,False
71917bb13f847c7d,W035,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
803f0a9e869112a9,W036,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
9a14ee08aba6a9c3,W037,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
e2c06769623e335c,W006,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
f61cafa7e89ea17e,W008,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,True,False,unchanged,8,8.0,False
b21b9e1bc1f9748c,W001,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
dd75ae13e342b2e4,W010,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
5945adbef25e9e2d,W011,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
4b34ab7cdc3ff32b,W012,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
ee2a23d20aaa38a2,W013,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
a10636e431b96e35,W014,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
8f3e2abc0f04f753,W015,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
f8530b0e7a20bef6,W017,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
202d1d9063738999,W018,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
87d9235672d0264e,W019,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,False,True,unchanged,10,10.0,False
f6296e82c056709c,W002,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
c9f042d8c21ca99b,W021,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
91fa809bea75fc47,W026,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,False,True,unchanged,8,8.0,False
c6f141b411336076,W027,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
5429d9e5ae4acde8,W028,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
ad6812c23b79784a,W029,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
1c1e863ffcab5dcb,W030,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
a55a92a57a48a087,W031,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
89af3c23558522cb,W032,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
3bd7cc7151dff5c8,W033,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
45579518b52a9571,W034,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
a81657f0ac5d7807,W035,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
a2615a25ae6631e5,W036,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
4fbebe49572a79a5,W037,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
b17159a624da813a,W006,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
aba9b1487cd9adfb,W008,B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,True,False,unchanged,8,8.0,False
16f93817216fbedd,W001,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
b17ba1384ab94447,W010,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
3be1cfa09ff1f4a0,W011,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
474404c2ac9d79ca,W012,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
829002ca0158f88b,W013,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
0d9906c4c8bb57f8,W014,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
c9e70c42a286d3fc,W015,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
f62e67027c50f0e4,W017,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
9660d6b44da996d0,W018,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
acbe8b7b71d168dc,W019,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,False,True,unchanged,8,8.0,False
662e08a9d9d5c8b2,W002,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
80df86ca9dbee9d5,W021,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
9dd1a9628b1064fc,W026,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,False,True,unchanged,0,0.0,False
2556b8a658f8f4e7,W027,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
c5603970219f405f,W028,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
21ebb51ae2b69d3b,W029,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
c811ff3e51132e75,W030,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
891b862e5e28633d,W031,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
f6bfdcf15004e457,W032,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unconfirmed_odd_unchanged,9,9.0,False
8ac26fbb43c6d9aa,W033,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
f560d8c96cc112ba,W034,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
527cfb7d202a51bc,W035,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
d97a4c0b5bbe5fb7,W036,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
10a21bed4417e7b9,W037,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,6,6.0,False
1b540a31218a3477,W006,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
8dead0c156b490f4,W008,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,True,False,unchanged,8,8.0,False
