round_id,worker_id,task_id,base_task_id,dataset_group,assignment_batch,assignment_reason,is_common_anchor,expected_completion_order,manifest_version,watch_flag
C1,11,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,15,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,37,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,34,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,2,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,1,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,12,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,30,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,27,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,36,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,28,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,29,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,35,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,13,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,14,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,18,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,10,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,6,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,17,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,False
C1,8,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,anchor_all,common_anchor,true,2,C1_manual_v3_1_draft,True
C1,31,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,32,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,33,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,11,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,15,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,37,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,34,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,2,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,1,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,12,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,30,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,27,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,36,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,28,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,29,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,35,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,13,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,14,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,18,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,10,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,6,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,17,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,False
C1,8,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,anchor_all,common_anchor,true,3,C1_manual_v3_1_draft,True
C1,31,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,32,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,33,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,11,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,15,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,37,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,34,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,2,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,1,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,12,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,30,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,27,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,36,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,28,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,29,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,35,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,13,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,14,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,18,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,10,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,6,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,17,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,False
C1,8,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,Calibration_anchor,anchor_all,common_anchor,true,4,C1_manual_v3_1_draft,True
C1,31,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,32,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,33,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,11,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,15,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,37,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,34,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,2,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,1,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,12,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,30,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,27,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,36,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,28,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,29,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,35,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,13,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,14,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,18,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,10,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,6,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,17,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,False
C1,8,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,Calibration_anchor,anchor_all,common_anchor,true,5,C1_manual_v3_1_draft,True
C1,31,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,32,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,33,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,11,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,15,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,37,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,34,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,2,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,1,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,12,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,30,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,27,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,36,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,28,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,29,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,35,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,13,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,14,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,18,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,10,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,6,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,17,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,False
C1,8,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,Calibration_anchor,anchor_all,common_anchor,true,6,C1_manual_v3_1_draft,True
C1,31,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,32,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,33,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,11,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,15,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,37,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,34,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,2,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,1,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,12,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,30,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,27,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,36,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,28,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,29,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,35,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,13,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,14,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,18,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,10,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,6,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,17,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,False
C1,8,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,Calibration_anchor,anchor_all,common_anchor,true,7,C1_manual_v3_1_draft,True
C1,31,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,True
C1,32,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,True
C1,33,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,True
C1,11,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,False
C1,15,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,False
C1,37,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,True
C1,34,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,True
C1,2,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,False
C1,1,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,Calibration_anchor,anchor_all,common_anchor,true,8,C1_manual_v3_1_draft,False
