partition_id,context_key,pool,k,N,original_cluster_count,expected_observed_clusters,expected_fraction_of_original_clusters,fixed_partition,quality_estimate,subset_reclustering
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,9,20,3,1.9,0.6333333333333333,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,10,20,3,2.0,0.6666666666666666,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,11,20,3,2.1,0.7000000000000001,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,12,20,3,2.2,0.7333333333333334,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,13,20,3,2.3,0.7666666666666666,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,14,20,3,2.4,0.7999999999999999,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,15,20,3,2.5,0.8333333333333334,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,16,20,3,2.6,0.8666666666666667,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,17,20,3,2.7,0.9,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,18,20,3,2.8,0.9333333333333332,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,19,20,3,2.9,0.9666666666666667,True,False,False
extended73|C1|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,current20_archived_members,20,20,3,3.0,1.0,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,1,23,2,1.0,0.5,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,2,23,2,1.1660079051383399,0.5830039525691699,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,3,23,2,1.2490118577075098,0.6245059288537549,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,4,23,2,1.3241106719367588,0.6620553359683794,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,5,23,2,1.3952569169960474,0.6976284584980237,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,6,23,2,1.4624505928853755,0.7312252964426877,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,7,23,2,1.5256916996047432,0.7628458498023716,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,8,23,2,1.5849802371541502,0.7924901185770751,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,9,23,2,1.640316205533597,0.8201581027667985,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,10,23,2,1.691699604743083,0.8458498023715415,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,11,23,2,1.7391304347826086,0.8695652173913043,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,12,23,2,1.7826086956521738,0.8913043478260869,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,13,23,2,1.8221343873517788,0.9110671936758894,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,14,23,2,1.8577075098814229,0.9288537549407114,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,15,23,2,1.8893280632411067,0.9446640316205533,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,16,23,2,1.91699604743083,0.958498023715415,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,17,23,2,1.9407114624505928,0.9703557312252964,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,18,23,2,1.9604743083003953,0.9802371541501976,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,19,23,2,1.9762845849802373,0.9881422924901186,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,all_archived_members,20,23,2,1.9881422924901186,0.9940711462450593,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,1,20,2,1.0,0.5,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,2,20,2,1.1894736842105265,0.5947368421052632,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,3,20,2,1.2842105263157895,0.6421052631578947,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,4,20,2,1.368421052631579,0.6842105263157895,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,5,20,2,1.4473684210526314,0.7236842105263157,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,6,20,2,1.5210526315789474,0.7605263157894737,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,7,20,2,1.5894736842105264,0.7947368421052632,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,8,20,2,1.6526315789473685,0.8263157894736842,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,9,20,2,1.7105263157894737,0.8552631578947368,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,10,20,2,1.763157894736842,0.881578947368421,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,11,20,2,1.8105263157894735,0.9052631578947368,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,12,20,2,1.8526315789473684,0.9263157894736842,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,13,20,2,1.8894736842105262,0.9447368421052631,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,14,20,2,1.9210526315789473,0.9605263157894737,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,15,20,2,1.9473684210526316,0.9736842105263158,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,16,20,2,1.9684210526315788,0.9842105263157894,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,17,20,2,1.9842105263157894,0.9921052631578947,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,18,20,2,1.9947368421052631,0.9973684210526316,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,19,20,2,2.0,1.0,True,False,False
extended73|C1|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,current20_archived_members,20,20,2,2.0,1.0,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,1,23,2,1.0,0.5,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,2,23,2,1.0869565217391304,0.5434782608695652,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,3,23,2,1.1304347826086958,0.5652173913043479,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,4,23,2,1.1739130434782608,0.5869565217391304,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,5,23,2,1.2173913043478262,0.6086956521739131,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,6,23,2,1.2608695652173914,0.6304347826086957,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,7,23,2,1.3043478260869565,0.6521739130434783,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,8,23,2,1.3478260869565217,0.6739130434782609,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,9,23,2,1.391304347826087,0.6956521739130435,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,10,23,2,1.4347826086956523,0.7173913043478262,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,11,23,2,1.4782608695652173,0.7391304347826086,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,12,23,2,1.5217391304347827,0.7608695652173914,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,13,23,2,1.565217391304348,0.782608695652174,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,14,23,2,1.608695652173913,0.8043478260869565,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,15,23,2,1.6521739130434783,0.8260869565217391,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,16,23,2,1.6956521739130435,0.8478260869565217,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,17,23,2,1.7391304347826086,0.8695652173913043,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,18,23,2,1.7826086956521738,0.8913043478260869,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,19,23,2,1.8260869565217392,0.9130434782608696,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,all_archived_members,20,23,2,1.8695652173913042,0.9347826086956521,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,1,20,2,1.0,0.5,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,2,20,2,1.1,0.55,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,3,20,2,1.15,0.575,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,4,20,2,1.2,0.6,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,5,20,2,1.25,0.625,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,6,20,2,1.3,0.65,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,7,20,2,1.35,0.675,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,8,20,2,1.4,0.7,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,9,20,2,1.45,0.725,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,10,20,2,1.5,0.75,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,11,20,2,1.55,0.775,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,12,20,2,1.6,0.8,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,13,20,2,1.65,0.825,True,False,False
extended73|C1|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,current20_archived_members,14,20,2,1.7,0.85,True,False,False
