image_id,condition,cut,building,rule,n_observed,n_valid,n_invalid,n_supported_modes,n_singletons,singleton_mass,n_modes,same_point_count_multimodality,point_count_disagreement,within_mode_median,late_new_geometry,late_repartition,late_geometry_step,late_support_promotions,half_tv,p_tail_stable,onset_median_conditional,confirmation,early_k,p_early,p_any_stable,observed_early_limit,observations_after_k,early_limit_censored,late_h,max_few_modes,max_singleton_mass,order_fraction_required,medium_definition,grade,status,p_cumulative,p_late_interval,actual_late_limit,horizon_censored,cdf_early7,cdf_observed_by19,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source,count_hohonet,count_yaw_range_hohonet,hohonet_fallback_phases,rotation_hohonet,count_bi_enclosed,count_yaw_range_bi_enclosed,count_bi_extended,count_yaw_range_bi_extended,bi_head_geometry_gap,bi_height_head_gap,rotation_bi_enclosed,rotation_bi_extended,rotation_ulayout,gap_hohonet_bi_enclosed,gap_hohonet_bi_extended,gap_hohonet_ulayout,gap_bi_enclosed_bi_extended,gap_bi_enclosed_ulayout,gap_bi_extended_ulayout,trait__floor_boundary__partial,trait__floor_boundary__present,trait__ceiling_boundary__partial,trait__ceiling_boundary__present,trait__corner_occlusion__absent,trait__corner_occlusion__present,trait__connected_space__absent,trait__connected_space__present,trait__reflection_glass__absent,trait__reflection_glass__present,trait__low_contrast__absent,trait__low_contrast__present,trait__doorway__否,trait__doorway__无法判断,trait__doorway__疑似,trait__doorway__确认,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use,expert_expected_class,comparison_status,comment_mentions_occlusion,comment_mentions_reflection,comment_mentions_connected_or_scope,comment_mentions_multiple_interpretations,comment_mentions_geometry_or_structure,comment_mentions_limited_view
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,Z6MFQCViBuw,G10_geometry,5,5,0,1,1,0.2,2,False,0,0.0575182402261,0.0566666666667,0.02,0.00575020962704,0.106666666667,0.238,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,,test,厨房与用餐,后续41图亲审.current_classification.coarse_type,大餐桌用餐区为主,大餐桌用餐区为主,AI_new_spatial_review,new_original,大餐桌用餐区为主,后续41图亲审.current_classification.focus,烹饪、用餐,特殊用途|用餐,否,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00616151734586,8,0,8,4,0.00386180915975,4.17973899841,0.00519905109578,0.00670336196586,0.00122976957289,0.272139146409,0.27213399073,0.058359847475,0.00386180915975,0.249300918709,0.249581415661,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,historical_tier_unassigned,False,False,False,False,False,False
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.1,Z6MFQCViBuw,G10_geometry,4,4,0,1,0,0,1,False,0,0.000842867407285,0,0,0.000649007903609,0,0,1,2,suffix,7,1,1,3,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,3,True,1,1,test,厨房与用餐,后续41图亲审.current_classification.coarse_type,大餐桌用餐区为主,大餐桌用餐区为主,AI_new_spatial_review,new_original,大餐桌用餐区为主,后续41图亲审.current_classification.focus,烹饪、用餐,特殊用途|用餐,否,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00616151734586,8,0,8,4,0.00386180915975,4.17973899841,0.00519905109578,0.00670336196586,0.00122976957289,0.272139146409,0.27213399073,0.058359847475,0.00386180915975,0.249300918709,0.249581415661,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,same_display_order,False,False,False,False,False,False
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.1,e9zR4mvMWw7,G10_geometry,24,24,0,3,0,0,3,True,0.228260869565,0.0226903944883,0.00833333333333,0.0133504554472,0.00150382531705,0.0966666666667,0.09,0.8,19,suffix,7,0,0.94,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.59,0.59,19,False,0,0.59,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00353492137433,8,0,8,0,0.00229578856129,0.567088365555,0.0146045810601,0.0169103533107,0.000828483550374,0.270530504044,0.269182170372,0.0235627209723,0.00229578856129,0.280087142526,0.27872378661,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,简单,"{""note"": """"}","{""group"": ""G090"", ""image_id"": ""e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8"", ""number"": 3, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G090,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,historical_tier_unassigned,False,False,False,False,False,False
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.1,jtcxE69GiFV,G10_geometry,6,6,0,2,0,0,2,True,0,0.0610239239447,0,0.175777777778,0.00423432076007,0.333333333333,0.196666666667,0,5,suffix,7,0.54,0.54,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0.54,0,5,True,0.54,0.54,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.012502980257,20,8,20,8,0.000871450718247,0.612473428249,0.0876189960144,0.08761685769,0.000992793491937,0.518714365506,0.519051728277,0.0520608293674,0.000871450718247,0.536527863106,0.536884509054,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G109"", ""image_id"": ""jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037"", ""number"": 5, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G109,"这图semi标的不好,而且人工标 部分地方他们可能会忽略,造成歧义",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,0.1,jtcxE69GiFV,G10_geometry,1,1,0,0,1,,1,False,,,,0,,0,,0,,suffix,7,0,0,0,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,0,True,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,12,0,0,0.00307298706709,22,8,26,0,0.050355851386,0.807018339634,0.101296796277,0.0320165239658,0.00114936897831,0.209394587291,0.188353727895,0.0628389206537,0.050355851386,0.22101250779,0.192770096455,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G109"", ""image_id"": ""jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99"", ""number"": 17, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G109,"这图semi标的不好,而且人工标 部分地方他们可能会忽略,造成歧义",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,0.1,pa4otMbVnkk,G10_geometry,3,3,0,1,1,0.333333333333,2,False,0.666666666667,,,0,0,0.5,,0,,suffix,7,0,0,2,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,2,True,,,valid,起居与休闲,早期争议复核导出.user_type,会客厅中央,会客厅中央,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用餐|起居休闲|通行,否,supported_component:pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00422312209044,8,0,8,0,0.00228243749704,1.86859476566,0.00391698400502,0.00456585553446,0.00125219274126,0.272280851326,0.27326408169,0.108453921979,0.00228243749704,0.335631003787,0.33693930133,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G141"", ""image_id"": ""pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a"", ""number"": 17, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G141,"中等难度,突出的墙体这有很多人会忽略",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,rPc6DW4iMge,G10_geometry,23,23,0,2,1,0.0434782608696,3,True,0.0869565217391,0.0429578969865,0.0391666666667,0.0199934548596,0.00174653795098,0.0566666666667,0.0981818181818,0.67,18,suffix,7,0,0.95,7,16,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.6,0.6,19,False,0,0.6,test,卧室,早期争议复核导出.user_type,床头靠衣柜侧,床头靠衣柜侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+storage,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.00283218887373,8,0,8,0,0.000369996510109,1.38207697868,0.00803335396778,0.00808614477987,0.00047519246305,0.242594731655,0.242858366539,0.0251658319548,0.000369996510109,0.259197719672,0.259464601908,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,简单,"{""note"": """"}","{""group"": ""G165"", ""image_id"": ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""number"": 15, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G165,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,simple,historical_tier_unassigned,False,False,False,False,False,False
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,uNb9QFRL6hY,G10_geometry,23,23,0,3,1,0.0434782608696,4,True,0,0.0305360896987,0.0425,0.02388421152,0.0012097553645,0.154166666667,0.106363636364,0.33,21,suffix,7,0,0.73,7,16,False,19,3,0.1,0.8,cumulative,,order_sensitive_or_other_trajectory,0.26,0.26,19,False,0,0.26,test,卧室,早期争议复核导出.user_type,睡眠为主,睡眠为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,8,0,0,0.0026696560317,8,0,8,0,0.00284964916855,0.780776321888,0.013688526234,0.00960012606406,0.000425886858054,0.30005440967,0.300347514689,0.0320210894776,0.00284964916855,0.302413308356,0.302832834253,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G179"", ""image_id"": ""uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e"", ""number"": 8, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G179,10优先级稍低,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,2,0.4,3,False,0.7,0.0726186934161,0.456666666667,0,0.00992132403867,0.21,0.352,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,,test,卫浴,早期争议复核导出.user_type,洗漱为主；浴缸次要,洗漱为主；浴缸次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,16,0,0,0.00411345790822,16,0,16,0,0.000728207608943,1.35843658447,0.0204549263577,0.0200753193992,0.000730714086541,0.081651632515,0.0816333825461,0.0269621394948,0.000728207608943,0.0841496565079,0.0841337238122,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,困难,"{""note"": ""这图可能不至于 不收敛,但是确实较难""}","{""group"": ""G184"", ""image_id"": ""uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab"", ""number"": 26, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""16–20人"", ""difficulty"": ""困难"", ""note"": ""这图可能不至于 不收敛,但是确实较难"", ""legacy_review"": null}",G184,这个房间的构造本身就较难,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,difficult_candidate,historical_tier_unassigned,False,False,False,False,True,False
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,3,0.6,4,False,0.7,0.0627485123536,0.7,0,0,0.3,0.478,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,,test,卧室,早期争议复核导出.user_type,卧室床区与入口共同呈现；入口比其他视点更突出,卧室床区与入口共同呈现；入口比其他视点更突出,AI_new_spatial_review,new_original,,未有人工作答,,卧室|通行,否,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,12,0,0,0.00369228324106,12,0,12,0,0.000895671458808,0.531489551067,0.0300315013656,0.0292144173987,0.00111544893841,0.42433387997,0.424744357519,0.0220222959246,0.000895671458808,0.42879152427,0.429152225059,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": ""现有标注已经出现了不同的标注方法了,但是我觉得就3种左右的分歧,但是基本上是可以收敛的""}","{""group"": ""G179"", ""image_id"": ""uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd"", ""number"": 29, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""16–20人"", ""difficulty"": ""中等"", ""note"": ""现有标注已经出现了不同的标注方法了,但是我觉得就3种左右的分歧,但是基本上是可以收敛的"", ""legacy_review"": null}",G179,10优先级稍低,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,True,False,False
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,0.1,uNb9QFRL6hY,G10_geometry,5,5,0,1,1,0.2,2,False,0.4,0.0312724166825,0.183333333333,0,0.00491409356474,0.15,0.245,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,,,test,起居与休闲,早期争议复核导出.user_type,会客为主,会客为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,14,4,0,0.00356035475175,12,0,12,0,0.00109872369852,1.99245417118,0.0557262898581,0.0553536604429,0.000627514816398,0.358996911448,0.359303727548,0.0203775672225,0.00109872369852,0.353942361058,0.35419129429,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G172"", ""image_id"": ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62"", ""number"": 40, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G172,这个房间中等难度,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,0.1,uNb9QFRL6hY,G10_geometry,4,4,0,1,1,0.25,2,False,0.5,0,0.245,0,0,0.255,0.25,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,,,test,起居与休闲,早期争议复核导出.user_type,会客为主,会客为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,14,4,0,0.00356035475175,12,0,12,0,0.00109872369852,1.99245417118,0.0557262898581,0.0553536604429,0.000627514816398,0.358996911448,0.359303727548,0.0203775672225,0.00109872369852,0.353942361058,0.35419129429,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G172"", ""image_id"": ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62"", ""number"": 40, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G172,这个房间中等难度,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,uNb9QFRL6hY,G10_geometry,23,23,0,4,2,0.0869565217391,6,True,0.624505928854,0.0397319751544,0.0758333333333,0.00606752796711,0.0020839113197,0.1175,0.200197628458,0.54,20,suffix,7,0,0.84,7,16,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.38,0.38,19,False,0,0.38,test,起居与休闲,早期争议复核导出.user_type,会客为主,会客为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,12,0,0,0.00541647537128,8,0,8,0,0.00276223471894,1.76525318623,0.00620974517012,0.00542774822238,0.00135775717193,0.268557191149,0.270517095607,0.0376440978923,0.00276223471894,0.244854031926,0.246831479015,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G172"", ""image_id"": ""uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97"", ""number"": 45, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G172,这个房间中等难度,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,uNb9QFRL6hY,G10_geometry,24,23,1,4,6,0.260869565217,10,True,0.624505928854,0.0491924691421,0.139166666667,0.00742114488825,0.00237922183629,0.160833333333,0.266086956522,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,invalid_response_evidence,0,0,19,False,,,test,卫浴,后续41图亲审.current_classification.coarse_type,洗漱／淋浴为主；前室次要,洗漱／淋浴为主；前室次要,AI_new_spatial_review,new_original,洗漱／淋浴为主；前室次要,后续41图亲审.current_classification.focus,卫浴,储藏家务|卫浴|通行,否,supported_component:uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,16,0,0,0.00365510036153,16,2,17,2,0.00117317310539,0.771057784557,0.0120961078436,0.0124345536915,0.00090012386301,0.109579992792,0.109022169335,0.0175690075992,0.00117317310539,0.114270982738,0.114036323679,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,中等,"{""note"": """"}","{""group"": ""G197"", ""image_id"": ""uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5"", ""number"": 47, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G197,这场景较难,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,medium,historical_tier_unassigned,False,False,False,False,False,False
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,uNb9QFRL6hY,G10_geometry,23,23,0,5,3,0.130434782609,8,False,0.845849802372,0.0374580861185,0.156666666667,0,0.00249979433981,0.1425,0.237193675889,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,singleton_support_unresolved,0,0,19,False,,,test,卫浴,早期争议复核导出.user_type,主浴室洗漱浴缸区为主，厕间可见,主浴室洗漱浴缸区为主，厕间可见,AI_new_spatial_review,new_original,,未有人工作答,,卫浴|通行,否,supported_component:uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,16,0,0,0.00338582303751,20,0,22,2,0.0132657782124,1.39371800423,0.017005667171,0.0284173786022,0.000664510106487,0.203305257607,0.20780140712,0.0192480493235,0.0132657782124,0.196584973713,0.201412186345,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,困难,"{""note"": ""这个标注出现不收敛了""}","{""group"": ""G184"", ""image_id"": ""uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8"", ""number"": 50, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""困难"", ""note"": ""这个标注出现不收敛了"", ""legacy_review"": null}",G184,这个房间的构造本身就较难,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,difficult_candidate,historical_tier_unassigned,False,False,False,False,True,False
