image_id,building_id,threshold,pointset_n,q_valid_n,q_invalid_n,complete_q_coverage,partition_scope,full_image_status,partition_status,cluster_count,cluster_membership_json,candidate_partitions_json,enumeration_truncated,partition_search_nodes,clique_search_nodes,task_crowd_structure_status,structure_reason,candidate_partition_count,singleton_clusters,supported_m2_clusters,supported_m3_clusters
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,0.925,25,25,0,True,all_pointset_responses,non_unique,not_evaluable,,[],"[[[""1a361af7443afe0c"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""4f42032dc8e4d665"", ""f16402f852e68871""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""3c0d8e75dd7d264b""], [""4fc74fddb88c2f79""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]], [[""1a361af7443afe0c"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""4fc74fddb88c2f79"", ""f16402f852e68871""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""3c0d8e75dd7d264b""], [""4f42032dc8e4d665""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]], [[""1a361af7443afe0c"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""4f42032dc8e4d665"", ""d02768af49547bb8""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""3c0d8e75dd7d264b""], [""4fc74fddb88c2f79""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]], [[""1a361af7443afe0c"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""4fc74fddb88c2f79"", ""d02768af49547bb8""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""3c0d8e75dd7d264b""], [""4f42032dc8e4d665""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]], [[""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""1a361af7443afe0c"", ""f16402f852e68871""], [""302e82d117f96466"", ""a95a266f291df244""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""3c0d8e75dd7d264b""], [""4f42032dc8e4d665""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]], [[""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""4f42032dc8e4d665"", ""f16402f852e68871""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""1a361af7443afe0c""], [""3c0d8e75dd7d264b""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]], [[""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""1a361af7443afe0c"", ""d02768af49547bb8""], [""302e82d117f96466"", ""a95a266f291df244""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""3c0d8e75dd7d264b""], [""4f42032dc8e4d665""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]], [[""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""4f42032dc8e4d665"", ""d02768af49547bb8""], [""66d1573179cf952a"", ""b612f84b4f35345d""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""1a361af7443afe0c""], [""3c0d8e75dd7d264b""], [""81137b6e5348e384""], [""a1cf0e0701983318""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]]]",False,41,40,not_evaluable,non_unique_complete_link_partition,8,,,
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,0.9,25,25,0,True,all_pointset_responses,unique,unique,9,"[[""1a361af7443afe0c"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""66d1573179cf952a"", ""b612f84b4f35345d"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""3c0d8e75dd7d264b"", ""a1cf0e0701983318""], [""302e82d117f96466"", ""a95a266f291df244""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""81137b6e5348e384""], [""d936055bdc90a99f""], [""d5317a10c026bfe9""]]","[[[""1a361af7443afe0c"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""66d1573179cf952a"", ""b612f84b4f35345d"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""3c0d8e75dd7d264b"", ""a1cf0e0701983318""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""81137b6e5348e384""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]]]",False,18,34,supported_multimodal,unique_complete_link_partition,1,3.0,6.0,3.0
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,0.85,25,25,0,True,all_pointset_responses,unique,unique,9,"[[""1a361af7443afe0c"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""66d1573179cf952a"", ""b612f84b4f35345d"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""3c0d8e75dd7d264b"", ""a1cf0e0701983318""], [""302e82d117f96466"", ""a95a266f291df244""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""81137b6e5348e384""], [""d936055bdc90a99f""], [""d5317a10c026bfe9""]]","[[[""1a361af7443afe0c"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""66d1573179cf952a"", ""b612f84b4f35345d"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244""], [""3c0d8e75dd7d264b"", ""a1cf0e0701983318""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""81137b6e5348e384""], [""d5317a10c026bfe9""], [""d936055bdc90a99f""]]]",False,17,33,supported_multimodal,unique_complete_link_partition,1,3.0,6.0,3.0
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,0.8,25,25,0,True,all_pointset_responses,unique,unique,8,"[[""1a361af7443afe0c"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""66d1573179cf952a"", ""b612f84b4f35345d"", ""e355ede0b8b5901b""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""302e82d117f96466"", ""a95a266f291df244"", ""d936055bdc90a99f""], [""3c0d8e75dd7d264b"", ""a1cf0e0701983318""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""81137b6e5348e384""], [""d5317a10c026bfe9""]]","[[[""1a361af7443afe0c"", ""4f42032dc8e4d665"", ""4fc74fddb88c2f79"", ""6b1072abb5dd916d"", ""a75d738ce1b5070a"", ""d02768af49547bb8"", ""df388ca29d6f7cfd"", ""f16402f852e68871""], [""07302c287d4b5090"", ""10226aeae3f84a35"", ""66d1573179cf952a"", ""b612f84b4f35345d"", ""e355ede0b8b5901b""], [""302e82d117f96466"", ""a95a266f291df244"", ""d936055bdc90a99f""], [""71640fc7f46c27a2"", ""b450be5b8a67bfb8"", ""fe952ee7e370f555""], [""3c0d8e75dd7d264b"", ""a1cf0e0701983318""], [""b73a313e28bc8976"", ""c683a325ea5ee59a""], [""81137b6e5348e384""], [""d5317a10c026bfe9""]]]",False,15,32,supported_multimodal,unique_complete_link_partition,1,2.0,6.0,4.0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.975,26,23,3,False,q_valid_subset_only,unknown_invalid_geometry,unique,14,"[[""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""1e1b8c35465d660f"", ""3215104ad30d7a69"", ""e65fb66189e53aac""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""2e83f114eec9c41b""], [""b3c8f9e27d75e1bb""], [""9351679e3e0d6ade""], [""1b879ed2a0ea3317""], [""7fb0a95bc36104b2""], [""55864e5d3184dff1""], [""fa7addab96927ce3""]]","[[[""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48""], [""1e1b8c35465d660f"", ""3215104ad30d7a69"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""1b879ed2a0ea3317""], [""20d050e0b509265b""], [""2e83f114eec9c41b""], [""55864e5d3184dff1""], [""7fb0a95bc36104b2""], [""9351679e3e0d6ade""], [""b3c8f9e27d75e1bb""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,28,37,supported_multimodal,unique_complete_link_partition,1,9.0,5.0,3.0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.95,26,23,3,False,q_valid_subset_only,unknown_invalid_geometry,unique,11,"[[""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""9351679e3e0d6ade""], [""1b879ed2a0ea3317""], [""55864e5d3184dff1""], [""fa7addab96927ce3""]]","[[[""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""1b879ed2a0ea3317""], [""20d050e0b509265b""], [""55864e5d3184dff1""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,22,34,supported_multimodal,unique_complete_link_partition,1,6.0,5.0,3.0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.925,26,23,3,False,q_valid_subset_only,unknown_invalid_geometry,not_evaluable,,[],"[[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""20d050e0b509265b""], [""55864e5d3184dff1""], [""9351679e3e0d6ade""], [""b3c8f9e27d75e1bb""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]], [[""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""1b879ed2a0ea3317""], [""20d050e0b509265b""], [""55864e5d3184dff1""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,23,33,not_evaluable,non_unique_complete_link_partition,2,,,
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.9,26,23,3,False,q_valid_subset_only,unknown_invalid_geometry,unique,10,"[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""9351679e3e0d6ade""], [""55864e5d3184dff1""], [""fa7addab96927ce3""]]","[[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""20d050e0b509265b""], [""55864e5d3184dff1""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,19,32,supported_multimodal,unique_complete_link_partition,1,5.0,5.0,3.0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.85,26,23,3,False,q_valid_subset_only,unknown_invalid_geometry,unique,10,"[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""9351679e3e0d6ade""], [""55864e5d3184dff1""], [""fa7addab96927ce3""]]","[[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""20d050e0b509265b""], [""55864e5d3184dff1""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,19,32,supported_multimodal,unique_complete_link_partition,1,5.0,5.0,3.0
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,0.8,26,23,3,False,q_valid_subset_only,unknown_invalid_geometry,unique,9,"[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""55864e5d3184dff1"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""20d050e0b509265b""], [""ce40f36eeedc9a01""], [""9351679e3e0d6ade""], [""fa7addab96927ce3""]]","[[[""1b879ed2a0ea3317"", ""38910f3666756937"", ""41e737f6263bbfeb"", ""508134982b91e8e9"", ""55864e5d3184dff1"", ""8e34950e31c52b48"", ""b3c8f9e27d75e1bb""], [""1e1b8c35465d660f"", ""2e83f114eec9c41b"", ""3215104ad30d7a69"", ""7fb0a95bc36104b2"", ""e65fb66189e53aac""], [""206017d68554e4ce"", ""721a520d404a0fa2"", ""db489e7008420f6d""], [""073cc94b42351b56"", ""f21c670566821ce7""], [""07747ea3bdc5ada7"", ""3c003832cc2ac4bd""], [""20d050e0b509265b""], [""9351679e3e0d6ade""], [""ce40f36eeedc9a01""], [""fa7addab96927ce3""]]]",False,18,32,supported_multimodal,unique_complete_link_partition,1,4.0,5.0,3.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.975,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,9,"[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""9e9998c2efb5ea77""], [""b2e9ff3491b30070""], [""174759c006c73ec0""], [""5d1661993b2e0edc""]]","[[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""174759c006c73ec0""], [""5d1661993b2e0edc""], [""9e9998c2efb5ea77""], [""b2e9ff3491b30070""]]]",False,18,33,supported_multimodal,unique_complete_link_partition,1,4.0,5.0,4.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.95,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,9,"[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""9e9998c2efb5ea77""], [""b2e9ff3491b30070""], [""174759c006c73ec0""], [""5d1661993b2e0edc""]]","[[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d""], [""174759c006c73ec0""], [""5d1661993b2e0edc""], [""9e9998c2efb5ea77""], [""b2e9ff3491b30070""]]]",False,18,33,supported_multimodal,unique_complete_link_partition,1,4.0,5.0,4.0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.925,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,not_evaluable,,[],"[[[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77""], [""174759c006c73ec0""], [""5d1661993b2e0edc""], [""b2e9ff3491b30070""]], [[""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""44aaf075e056aa2a""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""b2e9ff3491b30070""], [""174759c006c73ec0""], [""5d1661993b2e0edc""], [""9e9998c2efb5ea77""]]]",False,16,30,not_evaluable,non_unique_complete_link_partition,2,,,
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,0.9,25,24,1,False,q_valid_subset_only,unknown_invalid_geometry,unique,6,"[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""174759c006c73ec0""], [""5d1661993b2e0edc""]]","[[[""064662f606e21c49"", ""0dbe8bc50012ed82"", ""10bc0a8001ac87ac"", ""27682bb9932ff2bb"", ""3b866803d4a350a2"", ""44aaf075e056aa2a"", ""463c2a33c219cce3"", ""4a5ea8f6ba8ecaab"", ""7ee02e1cd0fa5351"", ""823b2c9be72218a8"", ""847ff1091d8cc648"", ""8aa86d5f3b887423""], [""27f4ffac099bc05b"", ""8f36de747d064c9d"", ""9e9998c2efb5ea77"", ""b2e9ff3491b30070""], [""1a1637b695381c15"", ""1e50979e05536fe2"", ""f40efaca8c5d3bf1""], [""2794795e8c4e927b"", ""305e3cb3e8b1c4f1"", ""da2dc314ea17aad4""], [""174759c006c73ec0""], [""5d1661993b2e0edc""]]]",False,11,29,supported_multimodal,unique_complete_link_partition,1,2.0,4.0,4.0
