schema_version,stage,reserve_rank,base_task_id,candidate_population_sha256,population_count,sampling_seed,sampling_algorithm,python_version,selection_status
paper_a_reference_conflict_spot_check_reserve_v2,C1,14,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,15,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,16,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,17,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,18,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,19,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,20,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,21,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,22,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,23,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,24,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,25,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,26,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,27,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,28,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,29,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,31,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,32,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,33,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,34,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,35,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,36,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,37,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,38,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,39,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,40,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,41,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,42,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,43,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,44,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,45,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,46,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,47,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,48,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,49,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,51,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,52,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,53,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,54,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,55,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,56,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,57,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,58,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,59,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,60,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,61,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,62,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,63,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,64,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,65,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,66,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,67,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,68,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,69,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,70,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,71,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,72,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,73,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,74,rPc6DW4iMge_4350d36797324601adba7351d09602d2,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,75,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,76,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,77,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,78,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C1,79,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,d529b2f208af48b58430b65229fc8d15c163c643ca6addab27cbfde5448a6010,79,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,1,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,2,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,3,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,4,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,5,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,6,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,7,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,8,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,9,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,10,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,11,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
paper_a_reference_conflict_spot_check_reserve_v2,C2-B,12,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,84cf9f5274437cdff4b476d1860ee64e4b18116394ac2e11a44d111ca76ecd6d,46,20260805,python_random.Random(seed).shuffle(sorted(unique_task_ids)),3.11.7,frozen_reserve_order
