source_path,source_sha256,project_id,runtime_task_id,worker_id,annotation_id,base_task_id,condition,created_at,updated_at,result_sha256,canonical_match_status,source_classification,snapshot_occurrence_count,distinct_result_version_count,candidate_identity_json,recorded_dataset_group,recorded_smoke_test,recorded_artifact_status,new_independent_response_added,unresolved_reasons_json
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,474,1,7,,,2025-12-29T14:48:13.930166Z,2025-12-29T14:48:13.930189Z,bf5b95eb399d88becfadd6b5fa6a1ecda15e1f4d7e944faeebf0bdf37694ee26,not_in_2501_substrate,development_export,4,2,"[""2"", ""474"", ""1"", ""7""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,474,2,29,,,2025-12-30T09:51:42.014267Z,2025-12-30T09:51:42.014285Z,c14122ccccec372e8900c6af61da9f8029affb4bf433812d393d5ef68205f343,not_in_2501_substrate,development_export,4,2,"[""2"", ""474"", ""2"", ""29""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,475,1,8,,,2025-12-29T14:49:57.924685Z,2025-12-29T14:49:57.924701Z,51feb1c647dcacdb16ac4db4cae6eb4af854c227ae5176042ecb55a25691bad9,not_in_2501_substrate,development_export,4,3,"[""2"", ""475"", ""1"", ""8""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,475,2,30,,,2025-12-30T10:14:18.423694Z,2025-12-30T10:14:18.423710Z,3fd5901db9173dffbcb1910f11cca700c6dd38d34d358ef8f8f331783e113d55,not_in_2501_substrate,development_export,4,2,"[""2"", ""475"", ""2"", ""30""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,476,1,9,,,2025-12-29T14:50:52.384827Z,2025-12-29T14:50:52.384848Z,0234487c5652b8fe8cdfb5bc7a78b23bc46b5b003a9fd4809bb3c5339e65c497,not_in_2501_substrate,development_export,4,2,"[""2"", ""476"", ""1"", ""9""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,476,2,31,,,2025-12-30T12:22:27.232516Z,2025-12-30T12:22:27.232535Z,635a029440d26fec3459823588d6dcf3a9ed7915bb8800db6618493e43c8331a,not_in_2501_substrate,development_export,4,2,"[""2"", ""476"", ""2"", ""31""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,477,1,10,,,2025-12-29T14:51:22.831557Z,2025-12-29T14:51:22.831574Z,7772c6035e921f0f2d8b028d487e171a5abf68756f7bf4e7e2adb120c9aab056,not_in_2501_substrate,development_export,4,2,"[""2"", ""477"", ""1"", ""10""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,479,1,11,,,2025-12-29T14:51:34.507269Z,2025-12-29T14:51:34.507285Z,25c5d9b55704097021297fe4433f127d4dd2e6648945122b48b58cdd099c4c59,not_in_2501_substrate,development_export,4,2,"[""2"", ""479"", ""1"", ""11""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,480,1,12,,,2025-12-29T14:51:45.295574Z,2025-12-29T14:51:45.295590Z,9336e1dbd3f53a2dca8a5dd0dcbee055600475c02f078ccf25b82c69c3fe93be,not_in_2501_substrate,development_export,4,2,"[""2"", ""480"", ""1"", ""12""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,491,1,13,,,2025-12-29T14:52:37.363483Z,2025-12-29T14:52:37.363499Z,d4e354ec3089c39e0659508626bed90d16d51efa19eb2bf573aaf4e913491576,not_in_2501_substrate,development_export,4,2,"[""2"", ""491"", ""1"", ""13""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,492,1,14,,,2025-12-29T14:52:49.093369Z,2025-12-29T14:52:49.093385Z,9f7485971cd457b3bf1a2c2b569af7b91c9e0ecb3eaf77a5ded2fd60583e48c1,not_in_2501_substrate,development_export,4,2,"[""2"", ""492"", ""1"", ""14""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,493,1,15,,,2025-12-29T14:55:34.102526Z,2025-12-29T14:55:34.102545Z,9e475aaf9eeb92b64751a8f9a5f330fe66fb6fd861e5ecb6f710cd8e5cee0d59,not_in_2501_substrate,development_export,4,2,"[""2"", ""493"", ""1"", ""15""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,494,1,16,,,2025-12-29T14:55:54.644382Z,2025-12-29T14:55:54.644399Z,16c6d7c7b44f9b039b594547675ad8e1babc62b85f488db592176279b866aaee,not_in_2501_substrate,development_export,4,2,"[""2"", ""494"", ""1"", ""16""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,495,1,17,,,2025-12-29T14:57:01.297021Z,2025-12-29T14:57:01.297039Z,2d630fa1d6b4d00edc600542ae3117b25ea94d73a12b0acded57fe452b1f66e6,not_in_2501_substrate,development_export,4,2,"[""2"", ""495"", ""1"", ""17""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,496,1,18,,,2025-12-29T14:57:15.080883Z,2025-12-29T14:57:15.080901Z,26859959885da6475136b8d011e83a194eaa85a46a4f3ad6c26817f7e5afd4f7,not_in_2501_substrate,development_export,4,2,"[""2"", ""496"", ""1"", ""18""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,497,1,19,,,2025-12-29T14:57:26.995586Z,2025-12-29T14:57:26.995602Z,0623b25efce2d49d1ed7cb4ed8e34afcafc5877696b1b7a1a8d40b3309f5da86,not_in_2501_substrate,development_export,4,2,"[""2"", ""497"", ""1"", ""19""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,499,1,20,,,2025-12-29T14:58:40.616876Z,2025-12-29T14:58:40.616897Z,ff5e89eb10c28430bc86ac01f644d4a52d794a8cec7c455c4cfd54cb2d265565,not_in_2501_substrate,development_export,4,2,"[""2"", ""499"", ""1"", ""20""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,500,1,21,,,2025-12-29T14:58:58.629369Z,2025-12-29T14:58:58.629385Z,3d39d8b030b0e1040b22a8ec623dcfeb17902b76607d7c675339a134a3b3df7d,not_in_2501_substrate,development_export,4,2,"[""2"", ""500"", ""1"", ""21""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,501,1,22,,,2025-12-29T14:59:15.069035Z,2025-12-29T14:59:15.069053Z,e0b1fe20afb754a1bdc3a6d4cda8faf193d11f1e10161533c8fe9725000a4b99,not_in_2501_substrate,development_export,4,2,"[""2"", ""501"", ""1"", ""22""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,502,1,23,,,2025-12-29T14:59:29.146486Z,2025-12-29T14:59:29.146503Z,ffbfaac95dcb1c3f5a349359f7c9ea00b7019dc8cffc168d22be765d6dc4e407,not_in_2501_substrate,development_export,4,2,"[""2"", ""502"", ""1"", ""23""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,503,1,24,,,2025-12-29T14:59:40.221273Z,2025-12-29T14:59:40.221288Z,c7988426a307d1db649ff95e23d017ef6075f1d49c071327e6dab9831475ce36,not_in_2501_substrate,development_export,4,2,"[""2"", ""503"", ""1"", ""24""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,504,1,25,,,2025-12-29T14:59:55.435512Z,2025-12-29T14:59:55.435529Z,c6ad1087cdceeab10bee18d13509978942efa575cee42ce4c3821e596b4b352f,not_in_2501_substrate,development_export,4,2,"[""2"", ""504"", ""1"", ""25""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,505,1,26,,,2025-12-29T15:00:36.245317Z,2025-12-29T15:00:36.245334Z,ca4064379dbacf5563d25c1391d770045fdc3b303ca79f3f46d07c8a44744b99,not_in_2501_substrate,development_export,4,2,"[""2"", ""505"", ""1"", ""26""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,506,1,27,,,2025-12-29T15:00:46.920521Z,2025-12-29T15:00:46.920537Z,91631822ed6e228cacff53c402bca01530a9e4b652577f51e65c5829ba6546f0,not_in_2501_substrate,development_export,4,2,"[""2"", ""506"", ""1"", ""27""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2025-12-31-14-56-fae55c18.json,4c63e73fcff26e9f61f780533cec3ccf83a0dc29b2c8a94c2d1f310480e62639,2,508,1,28,,,2025-12-29T15:01:07.192546Z,2025-12-29T15:01:07.192561Z,b0a193ec09ddd59ff370345557dd496107b5f0f910d5062dad9331f0419b48bd,not_in_2501_substrate,development_export,4,2,"[""2"", ""508"", ""1"", ""28""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,459,2,1,,,2025-12-03T07:58:17.333411Z,2026-01-09T13:19:48.256576Z,3d3d7248e34a319d880fbd415fe8330a3f9aa29b80df1c806c8d7a2b0ac0bf14,not_in_2501_substrate,development_export,7,3,"[""2"", ""459"", ""2"", ""1""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,461,2,2,,,2025-12-03T08:00:00.667219Z,2025-12-03T08:00:00.667235Z,7aec198d8d2efc071272c71ba51b07a68a8b513cebc02541559b7785e26bb14b,not_in_2501_substrate,development_export,7,2,"[""2"", ""461"", ""2"", ""2""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,462,2,3,,,2025-12-03T09:03:53.028335Z,2025-12-03T09:03:53.028350Z,b414adf3946b5511cd7b96a72465cc2311bd91d7768c53c7fbb2d5d88ef1a805,not_in_2501_substrate,development_export,7,2,"[""2"", ""462"", ""2"", ""3""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,463,2,4,,,2025-12-03T10:43:27.782302Z,2025-12-03T10:43:27.782316Z,6df563f8e8667c7d9a70ee3be413af6d03d4bdeada90431fa68dc762b2aa081b,not_in_2501_substrate,development_export,6,2,"[""2"", ""463"", ""2"", ""4""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,464,2,5,,,2025-12-03T10:48:51.175247Z,2025-12-03T10:48:51.175262Z,506e17a9ee4009a61cc219ebb7d5087e61f38d3582ea3724468454cb5e27ce44,not_in_2501_substrate,development_export,6,2,"[""2"", ""464"", ""2"", ""5""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,465,2,6,,,2025-12-20T03:31:45.528636Z,2025-12-20T03:31:45.528651Z,35d215ba7c0ec51d7d60842ef0c3181446fe07fcf6cb044572b896bcdcb1102a,not_in_2501_substrate,development_export,6,2,"[""2"", ""465"", ""2"", ""6""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,474,1,7,,,2025-12-29T14:48:13.930166Z,2026-01-16T09:03:12.870821Z,ed1caa16bbfed4506d0d6eac3193e7a2f1070b89ff2322e6639e8590c3e6a691,not_in_2501_substrate,development_export,4,2,"[""2"", ""474"", ""1"", ""7""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,474,2,29,,,2025-12-30T09:51:42.014267Z,2026-01-14T04:05:18.020258Z,09f9af5be5b780fce7da28411439f6d04b489206d696086b11b246df6872adbc,not_in_2501_substrate,development_export,4,2,"[""2"", ""474"", ""2"", ""29""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,474,3,40,,,2026-01-14T08:34:06.992831Z,2026-01-16T02:55:27.389690Z,539ea6ad8ca8ab679c083e7705606501f0385f37ddc960fc0078138c62b7e9f2,not_in_2501_substrate,development_export,3,1,"[""2"", ""474"", ""3"", ""40""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
export_label/legacy/project-2-at-2026-01-16-09-08-cba85ea0.json,702d9b2296f70eee046007be6ddd6a09a1c7583211fe0122ec3481b21e9bb07d,2,474,4,75,,,2026-01-16T08:53:54.852709Z,2026-01-16T08:53:54.852725Z,744c95b3320950ed4beb2dcd10062b6bed519a29136d171dc54f6a9cd96c565e,not_in_2501_substrate,development_export,3,2,"[""2"", ""474"", ""4"", ""75""]",,,,False,"[""annotation_condition_unrecorded"", ""historical_person_process_and_exposure_not_verified""]"
