stage,condition,project_id,runtime_task_id,base_task_id,worker_id,annotation_id,canonical_annotation_id,canonical_join_status,response_id,meta_group,choice_code,choice_label_zh,choice_raw,from_name,result_type,image_reference
C1,manual,69,3294,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,15,6453,b52612c32e32fb20b8c2,matched,C1|69|3294|15|6453,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,manual,69,3294,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,15,6453,b52612c32e32fb20b8c2,matched,C1|69|3294|15|6453,difficulty,trivial,无显著难点,trivial,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,manual,69,3294,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,14,6486,5370cc8259dd087bb93c,matched,C1|69|3294|14|6486,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,manual,69,3294,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,14,6486,5370cc8259dd087bb93c,matched,C1|69|3294|14|6486,difficulty,trivial,无显著难点,trivial,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,manual,69,3294,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,18,6522,b26eb0a9d329d8a255fd,matched,C1|69|3294|18|6522,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,manual,69,3294,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,18,6522,b26eb0a9d329d8a255fd,matched,C1|69|3294|18|6522,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,manual,69,3294,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,18,6522,b26eb0a9d329d8a255fd,matched,C1|69|3294|18|6522,difficulty,reflection_transparency,反射/透明,reflection,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,2,4844,3a54a9c43fb6058d2199,matched,C1|69|3295|2|4844,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,2,4844,3a54a9c43fb6058d2199,matched,C1|69|3295|2|4844,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,2,4844,3a54a9c43fb6058d2199,matched,C1|69|3295|2|4844,difficulty,reflection_transparency,反射/透明,reflection,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,8,6106,19571b3b0505b7a26c30,matched,C1|69|3295|8|6106,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,8,6106,19571b3b0505b7a26c30,matched,C1|69|3295|8|6106,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,10,6160,227a43960c0d44ddd10b,matched,C1|69|3295|10|6160,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,10,6160,227a43960c0d44ddd10b,matched,C1|69|3295|10|6160,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,17,6189,378b6a5c80d93f0bd228,matched,C1|69|3295|17|6189,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,17,6189,378b6a5c80d93f0bd228,matched,C1|69|3295|17|6189,difficulty,reflection_transparency,反射/透明,reflection,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,17,6189,378b6a5c80d93f0bd228,matched,C1|69|3295|17|6189,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,13,6217,e103e2fc7efc3e275cdd,matched,C1|69|3295|13|6217,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,13,6217,e103e2fc7efc3e275cdd,matched,C1|69|3295|13|6217,difficulty,reflection_transparency,反射/透明,reflection,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,13,6217,e103e2fc7efc3e275cdd,matched,C1|69|3295|13|6217,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,oos_open_boundary,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,6,6250,05041d1de0c38536e6c9,matched,C1|69|3295|6|6250,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,6,6250,05041d1de0c38536e6c9,matched,C1|69|3295|6|6250,difficulty,reflection_transparency,反射/透明,reflection,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,6,6250,05041d1de0c38536e6c9,matched,C1|69|3295|6|6250,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,oos_open_boundary,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,1,6284,65a559250acf09e2f7d7,matched,C1|69|3295|1|6284,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,1,6284,65a559250acf09e2f7d7,matched,C1|69|3295|1|6284,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,12,6290,be57cb53717844759758,matched,C1|69|3295|12|6290,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,12,6290,be57cb53717844759758,matched,C1|69|3295|12|6290,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,12,6290,be57cb53717844759758,matched,C1|69|3295|12|6290,difficulty,reflection_transparency,反射/透明,reflection,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,11,6386,2793306bbbc97861124d,matched,C1|69|3295|11|6386,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,oos_open_boundary,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,11,6386,2793306bbbc97861124d,matched,C1|69|3295|11|6386,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,15,6454,77a5d47a83b2868e0ef4,matched,C1|69|3295|15|6454,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,oos_open_boundary,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,15,6454,77a5d47a83b2868e0ef4,matched,C1|69|3295|15|6454,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,14,6487,cf7fcb4084553933334e,matched,C1|69|3295|14|6487,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,oos_open_boundary,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,14,6487,cf7fcb4084553933334e,matched,C1|69|3295|14|6487,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,18,6523,ea5ea60ff63ef367d326,matched,C1|69|3295|18|6523,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,18,6523,ea5ea60ff63ef367d326,matched,C1|69|3295|18|6523,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3295,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,18,6523,ea5ea60ff63ef367d326,matched,C1|69|3295|18|6523,difficulty,reflection_transparency,反射/透明,reflection,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,2,4845,ffd4f687673b44d2ffb4,matched,C1|69|3296|2|4845,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,2,4845,ffd4f687673b44d2ffb4,matched,C1|69|3296|2|4845,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,8,6107,e22f9f25476a29b9265f,matched,C1|69|3296|8|6107,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,8,6107,e22f9f25476a29b9265f,matched,C1|69|3296|8|6107,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,10,6162,fb2bc3c1a1ab95404b2a,matched,C1|69|3296|10|6162,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,10,6162,fb2bc3c1a1ab95404b2a,matched,C1|69|3296|10|6162,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,17,6190,be619ba0b00b38072876,matched,C1|69|3296|17|6190,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,17,6190,be619ba0b00b38072876,matched,C1|69|3296|17|6190,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,13,6218,b52bc566db82d02db16e,matched,C1|69|3296|13|6218,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,13,6218,b52bc566db82d02db16e,matched,C1|69|3296|13|6218,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,6,6251,5de6ccb2c6c424e63a1f,matched,C1|69|3296|6|6251,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,oos_open_boundary,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,6,6251,5de6ccb2c6c424e63a1f,matched,C1|69|3296|6|6251,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,6,6251,5de6ccb2c6c424e63a1f,matched,C1|69|3296|6|6251,difficulty,seam,全景接缝,seam,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,1,6293,c6a0dacbc82fcd8d74f2,matched,C1|69|3296|1|6293,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,1,6293,c6a0dacbc82fcd8d74f2,matched,C1|69|3296|1|6293,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,12,6294,e1db3136aee3813a438a,matched,C1|69|3296|12|6294,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,12,6294,e1db3136aee3813a438a,matched,C1|69|3296|12|6294,difficulty,occlusion,遮挡,occlusion,difficulty,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
C1,manual,69,3296,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,11,6387,3df38a56b200e7f043f5,matched,C1|69|3296|11|6387,scope,in_scope,范围内/正常,normal,scope,choices,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg
