canonical_annotation_id,image_id,worker_id,source_kind,trace_status
2d656d0b379aca23,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W029,trap_natural,all_matching
272f8ef889915150,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W030,trap_natural,all_matching
55e7158552d3913a,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W031,trap_natural,all_matching
8426a252a40fabd5,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W032,trap_natural,all_matching
7a24ac2a83e02abb,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W033,trap_natural,all_matching
a97df3618c618b1a,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W034,trap_natural,all_matching
b62a4df9e1645fe7,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W035,trap_natural,all_matching
43fca0253b1b4fff,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W036,trap_natural,all_matching
717840fe8221eba6,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W037,trap_natural,all_matching
932e34e76a7b2bd3,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W006,trap_natural,all_matching
d90afb940106a139,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,W008,trap_natural,all_matching
b21b9e1bc1f9748c,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W001,trap_synthetic_disjoint_source,all_matching
dd75ae13e342b2e4,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W010,trap_synthetic_disjoint_source,all_matching
5945adbef25e9e2d,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W011,trap_synthetic_disjoint_source,all_matching
4b34ab7cdc3ff32b,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W012,trap_synthetic_disjoint_source,all_matching
ee2a23d20aaa38a2,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W013,trap_synthetic_disjoint_source,all_matching
a10636e431b96e35,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W014,trap_synthetic_disjoint_source,all_matching
8f3e2abc0f04f753,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W015,trap_synthetic_disjoint_source,all_matching
f8530b0e7a20bef6,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W017,trap_synthetic_disjoint_source,all_matching
202d1d9063738999,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W018,trap_synthetic_disjoint_source,all_matching
87d9235672d0264e,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W019,trap_synthetic_disjoint_source,all_matching
f6296e82c056709c,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W002,trap_synthetic_disjoint_source,all_matching
c9f042d8c21ca99b,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W021,trap_synthetic_disjoint_source,all_matching
91fa809bea75fc47,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W026,trap_synthetic_disjoint_source,all_matching
c6f141b411336076,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W027,trap_synthetic_disjoint_source,all_matching
5429d9e5ae4acde8,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W028,trap_synthetic_disjoint_source,all_matching
ad6812c23b79784a,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W029,trap_synthetic_disjoint_source,all_matching
1c1e863ffcab5dcb,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W030,trap_synthetic_disjoint_source,all_matching
a55a92a57a48a087,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W031,trap_synthetic_disjoint_source,all_matching
89af3c23558522cb,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W032,trap_synthetic_disjoint_source,all_matching
3bd7cc7151dff5c8,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W033,trap_synthetic_disjoint_source,all_matching
45579518b52a9571,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W034,trap_synthetic_disjoint_source,all_matching
a81657f0ac5d7807,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W035,trap_synthetic_disjoint_source,all_matching
a2615a25ae6631e5,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W036,trap_synthetic_disjoint_source,all_matching
4fbebe49572a79a5,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W037,trap_synthetic_disjoint_source,all_matching
b17159a624da813a,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W006,trap_synthetic_disjoint_source,all_matching
aba9b1487cd9adfb,B6ByNegPMKs_75327de9719945aa8b893a6404667884,W008,trap_synthetic_disjoint_source,all_matching
9b288798a70abf19,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W001,control_natural,all_matching
eeb7cf09ee96e34c,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W010,control_natural,all_matching
42022c04b169cb33,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W011,control_natural,all_matching
34322c1803ecc10f,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W012,control_natural,all_matching
42b0e6e9fd383cc9,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W013,control_natural,all_matching
82970ffa463dfabe,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W014,control_natural,all_matching
8533d11a5e0b7dbf,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W015,control_natural,all_matching
db9b6396393de960,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W017,control_natural,all_matching
20a869d68a5fe7a0,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W018,control_natural,all_matching
f4f2c10eeb50a0d6,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W019,control_natural,all_matching
02be3fa1bec88b02,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W002,control_natural,all_matching
2413f1596849ef9b,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W021,control_natural,all_matching
920097581a74c28d,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W026,control_natural,all_matching
dfb59e0acb27e23d,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W027,control_natural,all_matching
ce1f8d8e19ffffeb,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W028,control_natural,all_matching
1fbbddc98c74aeb0,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W029,control_natural,all_matching
867a61b4c60969d2,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W030,control_natural,all_matching
4e299dc6bda4eef4,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W031,control_natural,all_matching
c3fc3f4b6aeb53b0,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W032,control_natural,all_matching
c88ef7c6614c3d19,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W033,control_natural,all_matching
90520932aee1bf49,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W034,control_natural,all_matching
9f90d9f93e93c9bf,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W035,control_natural,all_matching
fbde960cac90f821,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W036,control_natural,all_matching
4651933458778c15,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W037,control_natural,all_matching
5e49a3ca719154b8,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W006,control_natural,all_matching
3cfe12d6a5ea827b,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W008,control_natural,all_matching
0e0501745974e880,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W001,trap_synthetic_disjoint_source,all_matching
f0a357dcd7d8d4c6,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W010,trap_synthetic_disjoint_source,all_matching
92e4a4cf1ae73f69,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W011,trap_synthetic_disjoint_source,all_matching
47377755fedf1482,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W012,trap_synthetic_disjoint_source,all_matching
39a34b830ea11490,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W013,trap_synthetic_disjoint_source,all_matching
3c4a2ede557a62f2,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W014,trap_synthetic_disjoint_source,all_matching
552a0858ecbce9ad,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W015,trap_synthetic_disjoint_source,all_matching
1445e3889419575a,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W017,trap_synthetic_disjoint_source,all_matching
f432b7968aecb5bc,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W018,trap_synthetic_disjoint_source,all_matching
0162b7ec9d17cddb,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W019,trap_synthetic_disjoint_source,all_matching
1f8fe248fb55c43e,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W002,trap_synthetic_disjoint_source,all_matching
202420376d62cfbb,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W021,trap_synthetic_disjoint_source,all_matching
3b71663b67699ebf,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W026,trap_synthetic_disjoint_source,all_matching
19a327730863506b,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W027,trap_synthetic_disjoint_source,all_matching
0dce4a0f997ffd15,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W028,trap_synthetic_disjoint_source,all_matching
7667b010a9c90570,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W029,trap_synthetic_disjoint_source,all_matching
c76193b6207a6507,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W030,trap_synthetic_disjoint_source,all_matching
76f29200f62e2fb3,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W031,trap_synthetic_disjoint_source,all_matching
a318b6bfd544d9cb,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W032,trap_synthetic_disjoint_source,all_matching
522ad8c02cfc8914,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W033,trap_synthetic_disjoint_source,all_matching
c1d1843444d6d457,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W034,trap_synthetic_disjoint_source,all_matching
2c11262bdae1e085,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W035,trap_synthetic_disjoint_source,all_matching
2b439f65ef66899b,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W036,trap_synthetic_disjoint_source,all_matching
b70dac9310c8fd7f,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W037,trap_synthetic_disjoint_source,all_matching
eb2fd1fd3f466605,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W006,trap_synthetic_disjoint_source,all_matching
5a38b164a2481384,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W008,trap_synthetic_disjoint_source,all_matching
d2965a4546dd5bd3,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W001,trap_natural,all_matching
62376c3351699bc6,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W010,trap_natural,all_matching
b49eaa7455fb1edf,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W011,trap_natural,all_matching
9ae9084968b32229,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W012,trap_natural,all_matching
517e0e79ed73ad98,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W013,trap_natural,all_matching
c9609d6092bb0730,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W014,trap_natural,all_matching
5c8fc29a99324dd7,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W015,trap_natural,all_matching
db6e2e902a7635ad,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W017,trap_natural,all_matching
0a435ae2b35d25c7,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W018,trap_natural,all_matching
a68b2eed7b0c771f,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W019,trap_natural,all_matching
39008f0fe7a1d27b,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W002,trap_natural,all_matching
ffdffd1443b1cef9,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W021,trap_natural,all_matching
9f36f0aa4f6aed02,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W026,trap_natural,all_matching
ea4ba198f1b90c5a,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W027,trap_natural,all_matching
afda73e02ce84841,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W028,trap_natural,all_matching
7129ad7e523aa525,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W029,trap_natural,all_matching
3c2427034d519a1a,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W030,trap_natural,all_matching
3b710fb59e47c8d6,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W031,trap_natural,all_matching
1aaa93ec5fa02d67,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W032,trap_natural,all_matching
0225fd516c992f7f,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W033,trap_natural,all_matching
b1ac17483ad1c04e,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W034,trap_natural,all_matching
33a4dc1fd6be1bdd,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W035,trap_natural,all_matching
ca291f0b645de9fa,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W036,trap_natural,all_matching
2ac783e03ad61d1a,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W037,trap_natural,all_matching
1260b5763825ac73,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W006,trap_natural,all_matching
3e32b8564185e9c7,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W008,trap_natural,all_matching
a53c36c9bf95be2b,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W001,trap_synthetic_disjoint_source,all_matching
df7f18116de27c41,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W010,trap_synthetic_disjoint_source,all_matching
5d6bb8dddcf527e1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W011,trap_synthetic_disjoint_source,all_matching
1a5c416e7e7c6cfa,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W012,trap_synthetic_disjoint_source,all_matching
8c7bb20e866330e5,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W013,trap_synthetic_disjoint_source,all_matching
a1c92c4eba590882,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W014,trap_synthetic_disjoint_source,all_matching
874f47b61ab0f967,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W015,trap_synthetic_disjoint_source,all_matching
b6c9e63c1de72fbf,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W017,trap_synthetic_disjoint_source,all_matching
043215a11b3c07f6,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W018,trap_synthetic_disjoint_source,all_matching
828f0f7dd8ae779e,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W019,trap_synthetic_disjoint_source,all_matching
ae9ad15247583bd3,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W002,trap_synthetic_disjoint_source,all_matching
a3df2f62a653fcdb,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W021,trap_synthetic_disjoint_source,all_matching
5ef8158b9e970124,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W026,trap_synthetic_disjoint_source,all_matching
b9d6531c224d6003,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W027,trap_synthetic_disjoint_source,all_matching
059397cbcdc2fd99,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W028,trap_synthetic_disjoint_source,all_matching
c1ce3be5ac91205f,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W029,trap_synthetic_disjoint_source,all_matching
39f325131750b755,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W030,trap_synthetic_disjoint_source,all_matching
95caac6d8e2b34ae,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W031,trap_synthetic_disjoint_source,all_matching
aa27fee9b505606b,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W032,trap_synthetic_disjoint_source,all_matching
39b7f2008e3d4afe,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W033,trap_synthetic_disjoint_source,all_matching
765b308f64278de8,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W034,trap_synthetic_disjoint_source,all_matching
3f1ad1a502b50429,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W035,trap_synthetic_disjoint_source,all_matching
e85a8e90e0c6b636,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W036,trap_synthetic_disjoint_source,all_matching
5a50132cf972f527,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W037,trap_synthetic_disjoint_source,all_matching
50a0f95f8fc38be2,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W006,trap_synthetic_disjoint_source,all_matching
6adfe32721762388,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W008,trap_synthetic_disjoint_source,all_matching
a98f6bc364bdef1b,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W001,control_natural,all_matching
0df21449d15d6f28,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W010,control_natural,all_matching
137415ffe0725161,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W011,control_natural,all_matching
ce3536534b35ed2e,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W012,control_natural,all_matching
f8c614ff9afdc5fe,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W013,control_natural,all_matching
67807e1e55df3898,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W014,control_natural,all_matching
bb7b44da838a4ce1,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W015,control_natural,all_matching
27ae2237bce7474e,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W017,control_natural,all_matching
d46f9d2f3c43ead2,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W018,control_natural,all_matching
a77c10f42f17dfe4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W019,control_natural,all_matching
6c28d1705fb5c4b4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W002,control_natural,all_matching
13e99fa97abd8cb5,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W021,control_natural,all_matching
fe5ee0f03c836e42,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W026,control_natural,all_matching
bcaaea256c246b28,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W027,control_natural,all_matching
464f553a46a042bd,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W028,control_natural,all_matching
caf781b6512ea9b2,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W029,control_natural,all_matching
4247b935b5d68e6a,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W030,control_natural,all_matching
a01f38f168e18ba4,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W031,control_natural,all_matching
a800256cd64a13c9,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W032,control_natural,all_matching
f05be155437bb650,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W033,control_natural,all_matching
c3d7b507aa2d788d,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W034,control_natural,all_matching
4664edbc4eb51884,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W035,control_natural,all_matching
d73bc90a26b0976b,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W036,control_natural,all_matching
e7e6e4180354bfe2,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W037,control_natural,all_matching
4693ec5fcc3f09fc,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W006,control_natural,all_matching
afc3de4b01f9bf3b,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,W008,control_natural,all_matching
a30abcda8418bd75,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W001,control_natural,all_matching
a73e732348cf85a5,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W010,control_natural,all_matching
ba9f60a6ed19b5fd,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W011,control_natural,all_matching
baa09826ba02dd36,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W012,control_natural,all_matching
d2685886cb5bbef7,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W013,control_natural,all_matching
8bd66e889fbae752,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W014,control_natural,all_matching
8516eea42fb75c88,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W015,control_natural,all_matching
975c986cabcb9ac6,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W017,control_natural,all_matching
f5d0a36b008eb488,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W018,control_natural,all_matching
b24c193b4136afd3,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W019,control_natural,all_matching
2129afe06ece6a6d,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W002,control_natural,all_matching
a927ea00f7335c7c,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W021,control_natural,all_matching
7e42d07ce46a72e4,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W026,control_natural,all_matching
b16f17d58f7aabf2,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W027,control_natural,all_matching
497e4819ad1ce59c,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W028,control_natural,all_matching
deb77ec3f2ddf78f,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,W029,control_natural,all_matching
