image_id,condition,future_workers,future_canonical_ids,observed_n
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,W015;W034,1cd86a5176aacbc3567b;34443e49e7b491d7ff91,4
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,W013;W032,6202fd8098d9ad33f433;662bac6bde05e0510f55,4
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,W017;W018,9c8c76c74e6217df2bea;d3d1738a5f7c5fa69f13,5
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,manual,W018;W030,174759c006c73ec0;da2dc314ea17aad4,24
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,W030;W031,156dc163a5b76144;d96adfcf5b879a5d,24
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,W001;W030,72eebdfddb78a8d5da2a;df7008318a29295ca160,6
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,W029;W037,e33b39ba56ff49c56427;fcb7e53adf42c4422ae7,4
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,W028;W036,1b43bb0b9af4438c92c7;e959490574d8d0e7f163,5
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,W001;W006,c71f04cf03f04f83010c;432d23215497f235714b,23
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,W011;W030,ea1f939ba15f6d10754b;3b3f16f395140c417e16,5
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,W030;W034,6b330560608f60b295bf;f864f814213350fc3e6a,7
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,W011;W032,6f392909790d7b83bad3;00c60f620f2c87cd54da,19
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,W011;W035,0fce729d57cd25ee8f7c;1907e5aeb8f3d6578ad3,5
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,W017;W031,db9b6396393de960;4e299dc6bda4eef4,24
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,W008;W032,b009f871ba470e85127d;11f19b08afaff69c9e6a,5
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,W021;W033,5436c4f88262ddc5;67cd0f7506bc51c3,24
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,W015;W037,a68c32790d01e6b27d0d;ae929aa9e6dd3cd587ac,5
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,W001;W002,fba833f7e946e03406f0;7fc54cc83e44fb28abe2,4
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,W015;W037,8bd2b6db1b57ba08a132;ca1a2d8aefa7219707d8,5
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,W018;W028,936511830ce393b70d38;87dd86ac11a2a77e63bf,4
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,manual,W002;W034,8788f7b0921cb90d1098;d7bf0e74078389ee9bf0,5
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,W008;W010,1beae202a7ba8f00c6fb;4b7562726182b0f76ced,5
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,manual,W010;W017,f9cafcbd58a63d859d32;f8d8bb7e420a7d6f3d91,5
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,W001;W030,0e0501745974e880;c76193b6207a6507,24
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,W008;W011,c3c671ad2606cc81;116113684cacd9cd,24
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,W029;W037,7129ad7e523aa525;2ac783e03ad61d1a,24
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,W029;W031,23b3ba219c2ea42e2857;34724d21eb0d44dfc22d,5
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,W010;W018,d2f9b77e836ea9a23958;e98d3f5303e6099af208,6
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,W031;W035,45580730e6338599d29d;143e2ef82609a7f44a09,6
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,W021;W035,a3df2f62a653fcdb;3f1ad1a502b50429,24
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,W013;W034,a7f130f489209fd66673;2421466da1f7d0800380,6
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,W015;W027,bb7b44da838a4ce1;bcaaea256c246b28,24
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,W032;W033,c54bc02d1fcd094e;080e6e5be0c803cd,24
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,W030;W031,d6bbf7fa428498cad40f;304ee8c32f0bfc188cb9,6
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,W015;W036,fc8f6754ddce3edb;88d9213c617fe790,24
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,W021;W033,af7a3a1cdf745e0c;d216cfad4f530a31,24
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,W018;W033,ba0a6f3ed5f52a3c;c62a0432de833f80,23
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,W011;W012,5a1675b140813058a047;2926abff9dbf4e375b92,4
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,W008;W012,f005d5460cd37c229372;dbdc83a7c9f53399480c,6
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,W001;W033,ff75edbb9a2428a853e3;0c56e112d664032f094e,4
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,W006;W036,82308989ac2788608fbf;f9644fa62fdb22170582,4
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,W002;W028,f178c36ff75fc890f24f;15f271d72bbfaefc7da7,4
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,W031;W032,22f5ceb1b91de9daaa48;f899584e44e01e779e19,6
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,W006;W034,fd25cbb84b15d307427f;8d2fb23ccf6644962fa7,5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,W008;W035,72e0b2778d6bcbe5f372;e340e9ff963b2aad6120,19
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,W032;W036,3bb435208d6ac7f802e0;6782746f124fb6840c57,6
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,W001;W028,d2fe19a8dc66fd1f3ff5;fe6d21a2d34b078f5c0d,5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,W034;W037,ac7d30c4e0246e96535a;66e0b1d35ac694679c09,4
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,W008;W015,70be44b69fb2f4ff;32386fcf9fb30375,24
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,W001;W002,27b7efed178842f2bcae;39b9fade42ec809e239d,5
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,W008;W017,4fd5b259dc13de4a5e96;4fb3839c49c04d3ffcf7,5
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,W013;W014,15045b6175a2d31f009a;fb89303c7e00435f9fec,6
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,W002;W032,3cf2311bd8da5ee6753a;af75f69b47040e315e88,4
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,W011;W034,6751bda596ab6aa3;2385c7af67eeea4e,24
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,W006;W017,d0df2148541db2cf;e5e3026eeba1e6af,24
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,W012;W027,ac643d623a147394d526;cd8a51a17f5953c4b19c,5
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,W008;W015,087627a67194bafe;b1c252a830c50fb3,24
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,W014;W029,e59fee15d62a5f50a85e;90d428978149e1e537ed,6
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,W002;W034,ee808cbaf8ffe0de6430;9520f54bda487c460b18,5
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,W031;W033,f5dab722031206b00450;2409d4af989a4f9c3d4f,5
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,manual,W028;W034,454f4a7ca0ed8cda;15f4bf968e467bdc,24
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,W015;W027,3a163ca0abb6cc5d8ebc;7568b98692b00ff8ff63,5
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,W001;W034,8cc976464d74ba775b9e;bdf544ff5d0a4bfacc09,23
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,W002;W030,93a6155acf0e8f9b4f11;19cb0e844a73d7e77a47,5
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,W001;W033,b33e480dcb1ae10b;9cab10e73212c27f,24
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,W001;W008,ce4d7eb2e6d72de7;7fdf325e88fb2ace,24
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,W032;W037,db40fd3c634f72f37f1c;a42f40b503c7f449a3f6,5
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,W006;W008,65cf5a2a652ba9b3ca95;caba50e4a43aa76cac46,23
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,W006;W013,6b62fa1340a38506bbdf;a236e017116eb8422292,6
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,W008;W037,d6f4f78440cb4051;12ee1becbe448d45,22
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,W018;W028,7eeb8ea034902d91;6bbe8b97d504e4a4,24
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,W014;W031,6ac5bcc2f84af656;8d6f18bc98ea1938,22
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,W010;W012,69f291bfde35be75;e697a5da5e4a62fe,24
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,W002;W008,cb5e672973105a2a1c43;f579b073015ccb5f87b1,23
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,W011;W015,88a80bacfd70139f;f4e3004912779c48,24
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,W008;W034,f2769cc6b8e8d4026727;7316a2901ae455c12625,23
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,W006;W028,740b26f3c0809cbeadad;3bf751765858f968e01b,5
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,W012;W030,8f895f66411f68620317;e377c53531a08df384d9,5
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,W030;W036,aa9565bd4989480666d5;77b05f21e38a4a6a984c,5
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,W010;W034,9e3ad1f70d2c02b5d41f;6608319ee6b1e7808937,6
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,W008;W037,14ac18968586cb14b07a;c018c01538024335ba14,4
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,W008;W031,f2a65213a0368b751984;5d58f3bc4858f0d343be,5
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,W011;W015,702f8663c962b7634220;b578f0248ceb6441105b,4
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,W027;W030,72209d7dd6219794fac9;2bbf5d65469e55f1f4e0,5
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,W010;W013,69b441eb87332bb0e6ed;d6b34d9ae99290e61c81,5
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,W028;W033,2de8896d2c2ea564fd37;93cf3ac259facb9e83dc,23
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,W011;W017,ae6d6070e397641b;1fa12b6cb64cfe27,23
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,W001;W013,f0749422e452eec8ab7d;efabbdc5b8f3c34605b1,23
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,W010;W035,793fbf24fd55bb3641aa;20ff4e6c277a22cf5399,6
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,W010;W018,0a211ea2c0df77e9f508;4543d3cbfe2301eb05f6,6
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,W001;W032,3aa58d4d74ec42ed12a4;401fdd3b780569d96e33,4
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,W006;W011,f1a7942ad54c9e20;917375ed9bf4c232,24
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,W013;W027,95008ded416834561a81;266064e3bd9d27c4efda,23
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,W006;W027,2498d239ddfc8870;317410f693c7379d,24
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,W001;W037,2cb4cd43495e4462;765e8580e5786a73,24
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,W011;W031,81702024cb6333973ce6;63597564c489c761152b,5
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,W031;W033,0e9176654eefd5c9e285;353881dfb47a1686a026,5
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,W011;W033,99a8d85e0a09165ed320;7a0778c91977ce16bfb0,5
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,W014;W031,3d3fca86654cbfeba8a0;1ff1c3fea69357e03c76,5
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,W008;W031,d2796d2c57e1164510fa;07d4896d9cf6dc52b90b,5
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,W010;W027,72c315a66c675f62b587;b91d7358c435325b8eee,4
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,W006;W032,5e47fb68e3f9fb49;0b683b9145a1499d,24
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,W034;W037,f2e875725d4790e9d5ca;1a1c2c31064afdc74f07,5
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,W012;W029,c1c414a69e1ac434e740;287ed274e745ef4b494d,5
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,W001;W037,b593f337fea5cb8bf3f2;6bcb7c06bee48a668fc1,5
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,W033;W037,df9885e0f87a96997673;747092fcb23c661874e0,5
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,W012;W030,205de09132b7c362ae2c;2e6fc6fdc1ca28539391,5
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,W006;W029,b39330c925be7bca;e8abf5fd61098d96,24
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,W015;W027,1f55a813de15c2fa;f1c9b4c639222455,24
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,W002;W028,a8919977a7058c04;5e218c4b990e0417,24
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,W013;W028,f2c02631f6c62e58089e;0a731b8cdc864c572e8b,6
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,W001;W012,62ca76d9e84ab7370421;ebb6ff386a289d1366df,6
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,W034;W035,2ec85790145647163c24;bad9e0cac20a7347fbd5,4
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,W002;W028,6e781e22ca35282a;fa48c94941765bf5,24
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,W010;W034,383c4d3f2da8086009f3;12de7c2bb761564cdeed,7
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,W001;W014,2293abd04e66d525f147;d2e536ac825ae4aa65e4,5
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,W006;W017,ae7096d6a5b271deaac2;097614c2e4d646b9059e,23
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,W017;W031,552c1b3f60b73454472d;781137e8fd1870d81989,5
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,W027;W028,b5e0d24f44539999b6ed;c6c2970a6c0a7eb457e5,4
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,W011;W018,1b768d94b7e12113;c2a00471a2bfd23a,23
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,W010;W017,418f3b1d89b36db3;9f011df25dac7cb9,24
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,W011;W013,3df38a56b200e7f043f5;b52bc566db82d02db16e,23
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,W002;W037,79927da8c000e31d9cda;5dcbaaa4a3faeb7832f8,5
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,W006;W031,1662ab8242879aec65db;afe8345588c57013a3c8,4
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,W027;W035,5432f6f0a2294e27928b;02b7a2ac25661ce54310,5
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,W011;W033,727b424d339f07b45b57;4037a331e55f681c4016,5
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,W008;W031,618c40c186d398910f88;f275128bcb79fb1efea6,5
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,W008;W015,bc7f69b7de20d465;05d46cc3f94689c9,24
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,W013;W029,30e344b50071694c55ec;44e69119724a6d892e53,5
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,W018;W028,23cb933de747d63d9058;cd292cd5a5ebe839dbe2,5
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,W010;W035,433d0b582110ee0ef9b1;c8ea10e8b26d4fa2d90b,23
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,W010;W018,8a628475d25ae29582ed;aef04a1a8afd159eb371,6
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,W006;W034,bc93975b4d8c2bd917fb;3e9187a077a7f151e049,6
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,W006;W032,71c862e10ba7cf021bfe;12e8d3812f817bd198b4,5
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,W014;W035,dc98a7c22f0fc2116163;66b4c1885b9b5048500e,6
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,W015;W028,639e0ae720de944c4ad5;706f50d9b8f488d74667,5
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,W011;W017,2793306bbbc97861124d;378b6a5c80d93f0bd228,23
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,W008;W027,823935bba4b64e40;35bcb07be735e1ae,24
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,W001;W037,4dfaf6dedad2424beadf;54158b496be934232a98,5
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,W033;W036,031e48e6149c36f92e2b;c1e860976080a5cf5ee1,4
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,W015;W028,38d59659d0a299c09ed6;7f189afde4de2b5b50ec,5
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,W015;W035,6decc656fd10407c;6d67a30583e6d492,23
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,W027;W031,426f97d5e9bd1052;02b72fbd029d4c27,24
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,W018;W032,2aa11903e1e2a8fb;f5bf71c30bae3aab,24
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,W002;W035,682625e3d592552bf5a1;970482034011870740d6,4
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,W030;W031,62bf51d9b56439c8e99a;3bc3d2c6ec733d6d5152,4
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,W017;W036,5da8421414d215c9e3b4;fdc854f0d4dc7acc11b0,4
