id,code,image_id,worker,condition,stage,block,exposure,excluded_worker,pointset_available,raw_count,effective_count,processing_status,imputed_point,split_available,bound_available,role_source,role_status,n_top,n_bottom,pairing_source,exact_x_ties,near_x_gaps_le1px,minimum_role_x_gap_px,paired_role_order_inversion,pair_cost_px,second_pair_cost_px,pair_margin_px
3040d441f80810e4,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W028,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,248.61183194924286,False,1.1368683772161603e-13,inf,inf
be7a92e1f36d2292,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W029,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,246.09944751381215,False,0.0,inf,inf
674ea0b8b27fa7c7,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W030,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,243.09593495934962,False,13.320325203252139,inf,inf
9c964b13299f32cb,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W031,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,248.400560676665,False,7.555910590925237,inf,inf
6a317a400188cb9b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W032,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,248.95416749782123,False,9.233116168722233,inf,inf
5f9c3715d22ae336,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W033,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,246.2784810126583,False,14.402250351617397,inf,inf
2c487c4855775399,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W034,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,245.36813581817216,False,16.334934213604413,inf,inf
f25bd8df99652c2b,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W035,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,248.29734513274354,False,14.499115044247901,inf,inf
4bfc0d70b116500c,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W036,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,249.71613322443977,False,2.6174628109198466,inf,inf
922f49b7c63582f6,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W037,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,244.92620865139952,False,26.05597964376591,inf,inf
59650fcf724f11bc,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W006,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,249.08108108108127,False,6.034968766676002,inf,inf
13d54802362fd649,7y3sRwLe3Va-04,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,W008,manual,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,248.39431047683001,False,7.969870924390079,inf,inf
1870bb9b73b8e731,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W001,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,45.732038834951425,False,15.906796116504836,107.37087378640803,91.46407766990319
95c53ad8a5a96289,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W010,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,conditional_unique_x_assignment,0.0,0.0,36.355029585798775,False,27.26627218934925,93.9171597633134,66.65088757396416
255bcfbc04e42564,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W011,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,36.98419864559821,False,14.885798691195362,88.85419598239179,73.96839729119642
9e238cb62af7d82e,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W012,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,37.53971486761711,False,20.85539714867639,95.93482688391066,75.07942973523427
dcf84084e2f4a4bf,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W013,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,36.355029585798775,False,21.207100591716085,87.85798816568024,66.65088757396416
85ae90c2f81b66df,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W014,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,38.54106789417574,False,10.462472557285935,87.54460834563741,77.08213578835148
c345eac5108fcf77,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W015,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,37.75698135808938,False,10.927967790567948,86.44193050674681,75.51396271617887
db928628d69b3f0a,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W017,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,30.443243243243273,False,11.070270270270157,70.11171171171168,59.04144144144152
4785d000f2625c42,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W018,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,37.53971486761708,False,20.855397148676218,95.93482688391032,75.0794297352341
712e3eb9664c8fbc,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W019,oos,P1,0,none,True,False,6,6.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,,,,
dc2410f47b0ae7f6,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W002,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,42.34586466165413,False,14.115288220551292,96.24060150375942,82.12531328320813
e5a17929a8d3ddab,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W021,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,37.75698135808938,False,8.27033335597531,83.78429607215418,75.51396271617887
f7cef468b7fc1a50,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W026,oos,P1,0,none,True,False,0,0.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,,,,
03e01729807e10b2,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W027,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,33.85123966942143,False,15.515151515151388,83.21763085399431,67.70247933884292
8cd45265d79ac735,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W028,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,40.026749674563234,False,0.0,80.05349934912647,80.05349934912647
f7889df0393772a8,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W029,oos,P1,0,none,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,conditional_unique_x_assignment,0.0,0.0,36.528054813755034,False,6.106883271016159,78.07484921257605,71.9679659415599
42cd5a13d2ad90e1,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W030,oos,P1,0,none,False,True,18,18.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,9.0,9.0,conditional_unique_x_assignment,0.0,0.0,39.96097560975602,False,24.975609756097867,101.56747967479697,76.5918699186991
8044ecb0849dfec0,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W031,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,38.433025383220524,False,16.152609722322495,93.01866048876354,76.86605076644105
31ba2b8e12c0dae4,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W032,oos,P1,0,none,False,True,22,22.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,11.0,11.0,conditional_unique_x_assignment,0.0,0.0,31.776313917064385,False,17.533467516338703,79.45649388072928,61.92302636439058
8ada6a2e55916c35,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W033,oos,P1,0,none,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,conditional_unique_x_assignment,0.0,0.0,39.597233697162295,False,12.771905707675671,91.96637310200026,79.19446739432459
5dec5e1874a7a054,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W034,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,39.157441467473944,False,17.675382137623444,90.78343715086316,73.10805501323972
b66bb9496c68e5be,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W035,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,39.82751486578442,False,10.765345834757227,90.42037556632613,79.6550297315689
9f069c3bb68abdf2,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W036,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,conditional_unique_x_assignment,0.0,0.0,40.27583561118752,False,8.139057326496584,85.51726208721556,77.37820476071897
60bba1fdafe4c9bd,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W037,oos,P1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,conditional_unique_x_assignment,0.0,0.0,33.862301936936944,False,32.13653383508455,98.8886967474171,66.75216291233255
62350f1ba1f6f629,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W006,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,35.382113821138205,False,20.922552138766036,91.68677978104245,70.76422764227641
ced04aaa4e1efa7e,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W008,oos,P1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,conditional_unique_x_assignment,0.0,0.0,37.20791794036336,False,0.0,74.41583588072672,74.41583588072672
a800c13498de5044,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W001,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,31.81359223300973,False,11.93009708737884,75.55728155339835,63.627184466019514
82fb1dbda549df08,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W010,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,21.207100591716028,False,9.088757396449637,51.502958579881636,42.414201183432
b2e72f1eccfff1ce,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W011,oos,P1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,conditional_unique_x_assignment,0.0,0.0,12.267407443034472,False,33.57231492142239,58.10712980749133,24.534814886068943
a3ab6a5900bc68ec,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W012,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,37.53971486761708,False,20.85539714867616,95.93482688391026,75.0794297352341
0425a943a10eec7b,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W013,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,21.207100591716028,False,9.088757396449637,51.502958579881636,42.414201183432
58c295ccb812be32,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W014,oos,P1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,conditional_unique_x_assignment,0.0,0.0,12.267407443034472,False,23.38115277386612,47.91596765993506,24.534814886068943
27dbf5c9cdf792b8,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W015,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,42.54847645429362,False,4.254847645429209,89.3518005540165,85.0969529085873
3aa0bf741c4b39c3,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W017,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,47.048648648648566,False,11.992792792792784,104.24504504504495,92.25225225225216
bf04983c0e9d6481,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W018,oos,P1,0,none,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,conditional_unique_x_assignment,0.0,0.0,6.256619144602894,False,22.940936863543584,35.45417515274943,12.513238289205844
00a98959a0e8cc08,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W019,oos,P1,0,none,True,False,6,6.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,,,,
2cb026abc8f06cca,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W002,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,50.04511278195497,False,21.814536340852158,inf,inf
c16f76b61a0c2732,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W021,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,46.145881506448916,False,4.768762652880014,96.03269565087629,91.26393299799628
626ac6adf5415dd2,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W026,oos,P1,0,none,True,False,0,0.0,unchanged,False,False,False,not_pointset_eligible,,,,,,,,,,,
1c503eddee825845,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W027,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,conditional_unique_x_assignment,0.0,0.0,9.873278236914643,False,0.0,19.746556473829287,19.746556473829287
4646bfc46dc3b9ce,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W028,oos,P1,0,none,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,conditional_unique_x_assignment,0.0,0.0,6.253321012351876,False,0.0,12.506642024703751,12.506642024703751
bba1f0de8ac71831,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W029,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,48.60400989895686,False,2.086646315496637,99.29466611341036,97.20801979791372
925ff212fc8d9104,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W030,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,conditional_unique_x_assignment,0.0,0.0,11.973776963066712,False,2.8087688413403384,26.756322767473762,23.947553926133423
32eaa5e855ae90ee,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W031,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,conditional_unique_x_assignment,0.0,0.0,25.339568575665965,False,5.219082805545156,55.28018169893369,50.06109889338853
628f11c0e0520639,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W032,oos,P1,0,none,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,conditional_unique_x_assignment,0.0,0.0,7.815435309092322,False,18.822787682685032,33.82537638976743,15.002588707082396
ffa6a35684824582,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W033,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,29.023272729046937,False,7.088375059035229,63.52431115788278,56.43593609884755
7ed4383a08375303,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W034,oos,P1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,conditional_unique_x_assignment,0.0,0.0,12.93211847047536,False,11.971797005148403,37.83603394609918,25.864236940950775
81feb0e35cc60306,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W035,oos,P1,0,none,False,True,10,10.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5.0,5.0,conditional_unique_x_assignment,0.0,0.0,26.391752577319778,False,8.667428322645662,60.01928325968055,51.35185493703489
f227fac3913dbc27,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W036,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,27.212089524502062,False,6.355643475556519,60.124455217851505,53.768811742294986
4d3e4911d8f07aa2,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W037,oos,P1,0,none,False,True,11,11.0,unconfirmed_odd_unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,5.0,6.0,unbalanced_top_bottom,0.0,0.0,24.7340123521916,False,,,
075417b5f26b1723,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W006,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,21.207100591716028,False,9.088757396449637,51.502958579881636,42.414201183432
bf182260d97e72b4,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W008,oos,P1,0,none,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,48.90949498558274,False,0.0,97.81898997116554,97.81898997116554
babc4e1b7d60b5ce,7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,W001,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,31.8135922330097,False,3.9766990291261664,67.60388349514551,63.627184466019344
1106d9b3309125ae,7y3sRwLe3Va-13,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,W010,semi,P1,0,model_preannotation,False,True,8,8.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4.0,4.0,conditional_unique_x_assignment,0.0,0.0,18.57137226523662,False,0.0,37.14274453047324,37.14274453047324
