canonical_annotation_id,image_id,building_id,worker_id,stage,block_index,raw_condition,assistance_exposure,raw_point_count,effective_point_count,processing_status,distance_recompute_required,q_geometry_valid,q_geometry_reason,pairing_method,n_pairs,q_geometry_scope
674ea0b8b27fa7c7,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,30,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
6a317a400188cb9b,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,32,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
6c26d77b8fe5e104,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,15,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
84b0461c974c6f08,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,10,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
9130e3a10b708f2c,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,21,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
922f49b7c63582f6,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,37,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
9bf982556e9845da,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,14,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
9c8a68204bbf22bf,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,1,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
9c964b13299f32cb,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,31,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
a73527487e1ba30e,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,13,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
b36f0dc2bb36d9b6,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,11,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
b86432f92a43add3,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,18,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
be7a92e1f36d2292,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,29,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
cbfa1db9b3b7ec4d,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,17,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
e43b14b1a0c01b0f,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,12,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
f25bd8df99652c2b,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,35,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
f5958e31992e703a,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,2,P1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
03e01729807e10b2,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,27,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
1870bb9b73b8e731,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,1,P1,0,oos,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
255bcfbc04e42564,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,11,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
31ba2b8e12c0dae4,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,32,P1,0,oos,none,22,22,unchanged,False,True,,circular_x_pairing,11,historical_pairing_assumption_not_confirmed_final_wall_order
42cd5a13d2ad90e1,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,30,P1,0,oos,none,18,18,unchanged,False,True,,circular_x_pairing,9,historical_pairing_assumption_not_confirmed_final_wall_order
4785d000f2625c42,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,18,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
5dec5e1874a7a054,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,34,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
60bba1fdafe4c9bd,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,37,P1,0,oos,none,14,14,unchanged,False,True,,circular_x_pairing,7,historical_pairing_assumption_not_confirmed_final_wall_order
62350f1ba1f6f629,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,6,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
8044ecb0849dfec0,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,31,P1,0,oos,none,20,20,unchanged,False,True,,circular_x_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
85ae90c2f81b66df,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,14,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
8ada6a2e55916c35,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,33,P1,0,oos,none,16,16,unchanged,False,True,,circular_x_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
8cd45265d79ac735,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,28,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
95c53ad8a5a96289,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,10,P1,0,oos,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
9e238cb62af7d82e,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,12,P1,0,oos,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
9f069c3bb68abdf2,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,36,P1,0,oos,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
b66bb9496c68e5be,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,35,P1,0,oos,none,20,20,unchanged,False,True,,circular_x_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
c345eac5108fcf77,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,15,P1,0,oos,none,20,20,unchanged,False,True,,circular_x_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
ced04aaa4e1efa7e,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,8,P1,0,oos,none,20,20,unchanged,False,True,,circular_x_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
db928628d69b3f0a,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,17,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
dc2410f47b0ae7f6,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,2,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
dcf84084e2f4a4bf,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,13,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
e5a17929a8d3ddab,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,21,P1,0,oos,none,20,20,unchanged,False,True,,circular_x_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
f7889df0393772a8,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,29,P1,0,oos,none,16,16,unchanged,False,True,,raw_order_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
0425a943a10eec7b,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,13,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
075417b5f26b1723,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,6,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
1c503eddee825845,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,27,P1,0,oos,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
27dbf5c9cdf792b8,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,15,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
2cb026abc8f06cca,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,2,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
32eaa5e855ae90ee,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,31,P1,0,oos,none,10,10,unchanged,False,True,,circular_x_pairing,5,historical_pairing_assumption_not_confirmed_final_wall_order
3aa0bf741c4b39c3,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,17,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
4646bfc46dc3b9ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,28,P1,0,oos,none,16,16,unchanged,False,True,,raw_order_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
4d3e4911d8f07aa2,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,37,P1,0,oos,none,11,11,unconfirmed_odd_unchanged,False,False,odd_keypoint_count,circular_x_pairing,0,historical_pairing_assumption_not_confirmed_final_wall_order
58c295ccb812be32,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,14,P1,0,oos,none,14,14,unchanged,False,True,,raw_order_pairing,7,historical_pairing_assumption_not_confirmed_final_wall_order
628f11c0e0520639,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,32,P1,0,oos,none,16,16,unchanged,False,True,,circular_x_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
7ed4383a08375303,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,34,P1,0,oos,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
81feb0e35cc60306,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,35,P1,0,oos,none,10,10,unchanged,False,True,,circular_x_pairing,5,historical_pairing_assumption_not_confirmed_final_wall_order
82fb1dbda549df08,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,10,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
925ff212fc8d9104,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,30,P1,0,oos,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
a3ab6a5900bc68ec,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,12,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
a800c13498de5044,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,1,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
b2e72f1eccfff1ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,11,P1,0,oos,none,14,14,unchanged,False,True,,raw_order_pairing,7,historical_pairing_assumption_not_confirmed_final_wall_order
bba1f0de8ac71831,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,29,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
bf04983c0e9d6481,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,18,P1,0,oos,none,16,16,unchanged,False,True,,circular_x_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
bf182260d97e72b4,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,8,P1,0,oos,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
c16f76b61a0c2732,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,21,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
f227fac3913dbc27,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,36,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
ffa6a35684824582,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,33,P1,0,oos,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
02c17487f3c26175d06c,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,6,C1,0,manual,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
19f0ec5e2db5240ffd86,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,33,C1,0,manual,none,12,12,unchanged,False,True,,circular_x_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
44137bda12cf49a72738,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,11,C1,0,manual,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
bc6afe53ebf4fa056431,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,10,C1,0,manual,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
fe51149470d295897000,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,17,C1,0,manual,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
1c3df8c137a169fee41d,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,31,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
4d53581ef39bae3bf5d1,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,27,C1,0,manual,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
b02aea4f86afbc5430f7,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,35,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
c89be364009b1fc0544e,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,30,C1,0,manual,none,12,12,unchanged,False,True,,circular_x_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
e7909355f0df5dd9276a,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,12,C1,0,manual,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
ec6c38a862059f07bf7f,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,13,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
6051dfca1aade85a07a8,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,31,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
74c45cde6e9ca313500c,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,8,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
89f6eb36f9ae94e81adb,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,14,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
c63d05f140fcc66be4df,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,18,C1,0,manual,none,16,16,unchanged,False,True,,raw_order_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
dec8403a4ddac6db3115,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,34,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
e6f01175aabbf9fcafe7,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,32,C1,0,manual,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
517087c6def062efa361,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,33,C1,0,manual,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
8125fd4575ecfc155a63,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,37,C1,0,manual,none,16,16,unchanged,False,True,,raw_order_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
84ac11f23b306b7457b4,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,34,C1,0,manual,none,12,12,unchanged,False,True,,raw_order_pairing,6,historical_pairing_assumption_not_confirmed_final_wall_order
a25753564e8d0fb8f8d6,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,2,C1,0,manual,none,20,20,unchanged,False,True,,circular_x_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
d22e8df3dcff4100efb5,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,1,C1,0,manual,none,20,20,unchanged,False,True,,raw_order_pairing,10,historical_pairing_assumption_not_confirmed_final_wall_order
268bafd92e9f27eee478,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,36,C1,0,manual,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
5c79ca3a486aa69a57d2,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,28,C1,0,manual,none,16,16,unchanged,False,True,,raw_order_pairing,8,historical_pairing_assumption_not_confirmed_final_wall_order
6d1cd2b695a93ed0418c,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,11,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
b5c13db450fa7496d8e9,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,29,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
c3333eb36394f0f11cfe,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,15,C1,0,manual,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
24cb9518cba9fc374e36,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,36,C1,0,manual,none,8,8,unchanged,False,True,,circular_x_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
8cd8fc36522e0668f25d,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,12,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
b81af97c20cfc379eb17,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,29,C1,0,manual,none,8,8,unchanged,False,True,,raw_order_pairing,4,historical_pairing_assumption_not_confirmed_final_wall_order
