image_id,building_id,position,canonical_annotation_id,worker_id,effective_point_count,q_geometry_valid
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,19,be7a92e1f36d2292,29,8,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,20,cbfa1db9b3b7ec4d,17,8,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,21,e43b14b1a0c01b0f,12,8,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,22,f25bd8df99652c2b,35,8,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,23,f5958e31992e703a,2,8,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,0,03e01729807e10b2,27,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,1,1870bb9b73b8e731,1,8,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,2,255bcfbc04e42564,11,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,3,31ba2b8e12c0dae4,32,22,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,4,42cd5a13d2ad90e1,30,18,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,5,4785d000f2625c42,18,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,6,5dec5e1874a7a054,34,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,7,60bba1fdafe4c9bd,37,14,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,8,62350f1ba1f6f629,6,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,9,8044ecb0849dfec0,31,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,10,85ae90c2f81b66df,14,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,11,8ada6a2e55916c35,33,16,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,12,8cd45265d79ac735,28,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,13,95c53ad8a5a96289,10,12,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,14,9e238cb62af7d82e,12,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,15,9f069c3bb68abdf2,36,12,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,16,b66bb9496c68e5be,35,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,17,c345eac5108fcf77,15,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,18,ced04aaa4e1efa7e,8,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,19,db928628d69b3f0a,17,8,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,20,dc2410f47b0ae7f6,2,8,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,21,dcf84084e2f4a4bf,13,8,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,22,e5a17929a8d3ddab,21,20,True
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,23,f7889df0393772a8,29,16,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,0,0425a943a10eec7b,13,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,1,075417b5f26b1723,6,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,2,1c503eddee825845,27,12,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,3,27dbf5c9cdf792b8,15,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,4,2cb026abc8f06cca,2,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,5,32eaa5e855ae90ee,31,10,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,6,3aa0bf741c4b39c3,17,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,7,4646bfc46dc3b9ce,28,16,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,8,4d3e4911d8f07aa2,37,11,False
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,9,58c295ccb812be32,14,14,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,10,628f11c0e0520639,32,16,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,11,7ed4383a08375303,34,12,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,12,81feb0e35cc60306,35,10,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,13,82fb1dbda549df08,10,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,14,925ff212fc8d9104,30,12,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,15,a3ab6a5900bc68ec,12,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,16,a800c13498de5044,1,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,17,b2e72f1eccfff1ce,11,14,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,18,bba1f0de8ac71831,29,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,19,bf04983c0e9d6481,18,16,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,20,bf182260d97e72b4,8,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,21,c16f76b61a0c2732,21,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,22,f227fac3913dbc27,36,8,True
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,23,ffa6a35684824582,33,8,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,0,02c17487f3c26175d06c,6,8,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,1,19f0ec5e2db5240ffd86,33,12,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,2,44137bda12cf49a72738,11,8,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,3,bc6afe53ebf4fa056431,10,8,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,4,fe51149470d295897000,17,8,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,0,1c3df8c137a169fee41d,31,8,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,1,4d53581ef39bae3bf5d1,27,12,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,2,b02aea4f86afbc5430f7,35,8,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,3,c89be364009b1fc0544e,30,12,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,4,e7909355f0df5dd9276a,12,12,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,5,ec6c38a862059f07bf7f,13,8,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0,6051dfca1aade85a07a8,31,8,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,1,74c45cde6e9ca313500c,8,8,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,2,89f6eb36f9ae94e81adb,14,8,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,3,c63d05f140fcc66be4df,18,16,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,4,dec8403a4ddac6db3115,34,8,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,5,e6f01175aabbf9fcafe7,32,12,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,0,517087c6def062efa361,33,20,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,1,8125fd4575ecfc155a63,37,16,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,2,84ac11f23b306b7457b4,34,12,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,3,a25753564e8d0fb8f8d6,2,20,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,4,d22e8df3dcff4100efb5,1,20,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,0,268bafd92e9f27eee478,36,8,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,1,5c79ca3a486aa69a57d2,28,16,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,2,6d1cd2b695a93ed0418c,11,8,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,3,b5c13db450fa7496d8e9,29,8,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,4,c3333eb36394f0f11cfe,15,8,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0,24cb9518cba9fc374e36,36,8,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,1,8cd8fc36522e0668f25d,12,8,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,2,b81af97c20cfc379eb17,29,8,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,3,c9e40b1fe2b3537ffc79,1,8,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,4,ca89b9306226c9c332c3,2,8,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0,046e2c37842123ec2f46,31,12,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,1,27b18dbca838c732fe36,32,12,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,2,60f051ba3d820f7cf2c1,15,12,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,3,9f3ef0966bba166ccf67,37,12,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,4,e989d5cbe8078c1ac797,34,10,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,0,01111484ace4b94e,31,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,1,033e34e10addfeb4,14,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,2,0a8c62a27fbaac21,33,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,3,158cdf9ee8269d7a,21,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,4,283873b63fff0570,32,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,5,3f1d4cacc3faf7d7,1,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,6,69dd02c653b999da,18,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,7,71917bb13f847c7d,35,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,8,75ca740199bbfca6,2,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,9,77ab07a0a6d85137,13,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,10,7b70014ef90dfa00,12,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,11,803f0a9e869112a9,36,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,12,9664309abeb6b078,11,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,13,9a14ee08aba6a9c3,37,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,14,ae9eebd3c841d936,27,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,15,be4265df16f250c5,15,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,16,cd59ff6392d0007b,10,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,17,d5ec1431385bed24,30,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,18,d709cefe9dcba87b,34,10,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,19,dab549f7649c26f5,29,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,20,e2c06769623e335c,6,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,21,ee6734855a1fce2c,17,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,22,f61cafa7e89ea17e,8,8,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,23,f8548145ddefef82,28,8,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,0,260cf962d9bea8512f9e,34,8,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,1,8a2600447847d5ab7f5f,11,8,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,2,9378da78037a5091f22e,33,8,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,3,ad005008336266edcd64,15,8,True
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,4,ecd4e736ab99493cf8bd,37,12,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0,04c900e4f73f755265b3,29,8,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,1,25a1ba6fcd4fbb14c433,35,8,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,2,53a1af9cac0415879d2f,28,8,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,3,cc1c0c89b7e5fdacc836,36,8,True
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,4,ef96b87ef5fb03c9889e,27,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,0,0d9906c4c8bb57f8,14,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,1,10a21bed4417e7b9,37,6,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,2,16f93817216fbedd,1,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,3,1b540a31218a3477,6,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,4,21ebb51ae2b69d3b,29,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,5,2556b8a658f8f4e7,27,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,6,3be1cfa09ff1f4a0,11,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,7,474404c2ac9d79ca,12,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,8,527cfb7d202a51bc,35,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,9,662e08a9d9d5c8b2,2,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,10,80df86ca9dbee9d5,21,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,11,829002ca0158f88b,13,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,12,891b862e5e28633d,31,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,13,8ac26fbb43c6d9aa,33,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,14,8dead0c156b490f4,8,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,15,9660d6b44da996d0,18,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,16,b17ba1384ab94447,10,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,17,c5603970219f405f,28,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,18,c811ff3e51132e75,30,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,19,c9e70c42a286d3fc,15,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,20,d97a4c0b5bbe5fb7,36,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,21,f560d8c96cc112ba,34,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,22,f62e67027c50f0e4,17,8,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,23,f6bfdcf15004e457,32,9,False
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0,0d42858d359ebfc9e871,28,8,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,1,26a3cf470c4ab78ffaea,13,8,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,2,83822f0c9ce15f483174,34,10,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,3,8505abd6f0715a121368,14,8,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,4,c7ef5fbf6e03cd67ae11,35,8,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,5,d93ff4eb834a154c4cd4,29,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,0,07ee953d1535b28d,36,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,1,1614c0e2e49fb8a1,29,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,2,1bb726e611007d9d,28,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,3,25a1d0d06f3c7ffa,31,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,4,26f5958a9b8dbc72,21,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,5,2c474f6a00577ed6,27,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,6,4a3402faafe5ac31,33,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,7,60f415b63bc6abc8,2,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,8,645a19e0d1eff33f,14,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,9,6b6025969bfa55d0,11,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,10,6ef72d6a7373d51d,10,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,11,723bcf1f4f6f7bf5,34,12,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,12,786190bfb0e48244,35,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,13,78a68354a388042f,30,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,14,86bcdfbf6785b83b,12,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,15,901942d47886d494,13,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,16,90218eb4d8649c74,37,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,17,902c7685cf8d8d7f,6,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,18,a10544ac2d404470,17,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,19,aff097a10b8a446c,18,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,20,b9d7de702dfef712,8,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,21,c87d232365323163,1,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,22,cede48245acaf369,15,8,True
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,23,dd72228423710274,32,12,True
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0,495d562be7d142d5bbc5,2,20,True
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,1,79f3478ea5e43fc1f95a,1,20,True
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,2,974f94a2b16103ea9324,12,18,True
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,3,c498069d0547cb81a534,27,20,True
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,4,f4b7f477de2247b38b2d,36,8,True
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0,0cb5a7c23d9bc70208b1,18,8,True
