condition,outer_building,worker_id,support,log_count_relative,top_relative,bottom_relative,peer_distance_relative,squared_count_relative
manual,7y3sRwLe3Va,W011,66,0.05203478293603472,0.002543264465012225,0.0006102734307945252,-0.02926523614751169,0.07629689273240005
manual,7y3sRwLe3Va,W012,65,0.03935562304716761,0.007418782247853407,-0.00931020296945745,0.015679892911685138,0.027544562306262038
manual,7y3sRwLe3Va,W013,66,-0.008818294372901233,0.001916095485207553,-0.0017444391047996854,-0.05022809168716817,0.028924934008034336
manual,7y3sRwLe3Va,W014,56,-0.024260301109423392,0.00536871441076525,-0.004446308538781325,-0.04087926403855308,0.045148140261271966
manual,7y3sRwLe3Va,W015,67,0.029923484777307056,0.020810034905872174,-0.022453705285234132,-0.04401084210080103,0.017757057234076157
manual,7y3sRwLe3Va,W017,66,0.08302907921173446,0.0006830448766211316,-0.00023421409055526435,-0.03478332761351583,0.04084018621954548
manual,7y3sRwLe3Va,W018,55,0.005555980895902289,0.000436732730991646,-0.0010500980202658554,-0.01426880056528543,0.024915551794431907
manual,7y3sRwLe3Va,W021,29,0.022402858063761043,0.02405153181682921,-0.025078809729183953,-0.03878783891703728,0.022961778674469083
manual,7y3sRwLe3Va,W027,55,0.08340852886016471,-0.009373749429298117,0.003655454950392134,0.018380697431876755,0.06381457415019402
manual,7y3sRwLe3Va,W028,64,0.042833122483979115,-0.014130206913102588,0.01073859804507949,-0.004064063325046554,0.060107979401741875
manual,7y3sRwLe3Va,W029,65,-0.14549032097516712,0.0063764959667252435,0.0012740567970031726,-0.011874589240857386,0.09512846650197565
manual,7y3sRwLe3Va,W030,65,-0.0243773320434535,0.01503425939882411,-0.00934999454721983,0.0023121522436392395,0.05722738727240526
manual,7y3sRwLe3Va,W031,70,-0.0015393306349205504,0.008550463802574728,-0.006751078147532019,0.004493619065973676,0.036178567573156586
manual,7y3sRwLe3Va,W032,67,0.04844932788783366,0.014801560784326954,-0.014927092758893284,0.07370379062362234,0.055268105591267706
manual,7y3sRwLe3Va,W033,67,0.016054526902321314,0.013967467749740337,-0.012238228940861465,-0.020983328783524633,0.047616127150864294
manual,7y3sRwLe3Va,W034,84,-0.09336780114495545,-0.003735880355581735,0.0004713998453710404,0.09722693173295502,0.08862103929988165
manual,7y3sRwLe3Va,W035,66,-0.016036159833114946,0.031032046416391634,-0.024632112828580223,0.009468843273801247,0.04680514632567408
manual,7y3sRwLe3Va,W036,67,-0.014995500037320406,-0.0023530174721395625,0.005532758517164136,-0.016271494093073175,0.04067138686410526
manual,7y3sRwLe3Va,W037,66,-0.030258041546676565,0.016728021884945255,-0.021502274671927182,0.11825768597149405,0.0663778795215492
manual,B6ByNegPMKs,W001,66,0.10211398824612074,0.0048466541228051685,-0.0027334614857223963,0.04126980967753516,0.06801920596581214
manual,B6ByNegPMKs,W002,59,0.08738054545042766,0.0031411905534782436,-0.0010027574023916672,-0.03846362972822669,0.04628579372456803
manual,B6ByNegPMKs,W006,65,0.024175542784226577,-0.004703678223056349,0.0024779322624445084,-0.01713368152662557,0.06139652158429551
manual,B6ByNegPMKs,W008,66,-0.07799182537113267,0.0016865277649593237,0.004819818551800149,-0.045350384898595886,0.06628601684608137
manual,B6ByNegPMKs,W010,65,-0.03372505879145217,-0.005158399821676733,0.002937168924001436,-0.032570000964317364,0.030305330765423213
manual,B6ByNegPMKs,W011,65,0.05274758818173382,0.001102228724750231,0.0026660921528673426,-0.026675052164747453,0.07734205564654252
manual,B6ByNegPMKs,W012,64,0.046997029252905914,0.007348549203988586,-0.009876229234530973,0.012864306003100876,0.030056307833202924
manual,B6ByNegPMKs,W013,63,-0.014901674531026136,0.0020266922199022094,-0.0031183619953201102,-0.04787000280086925,0.03246263479560149
manual,B6ByNegPMKs,W014,53,-0.02545343067218192,0.005317599736853627,-0.005592849236593974,-0.0411385604163723,0.04736854060199026
manual,B6ByNegPMKs,W015,66,0.030327856193216613,0.01981586491845094,-0.021956819910312543,-0.04594190052297578,0.01799701746696908
manual,B6ByNegPMKs,W017,64,0.08533544252317153,0.0005567026279393876,-0.0005742783192767831,-0.03309778295629077,0.04197463583675507
manual,B6ByNegPMKs,W018,53,0.017101212737734253,0.0006223243692608625,-0.000667582708293432,-0.00946369302903271,0.03360873404864609
manual,B6ByNegPMKs,W021,27,0.023683021381690247,0.02344913767478956,-0.024617432788893553,-0.03843674543461938,0.024273880313010174
manual,B6ByNegPMKs,W027,53,0.09192659292573158,-0.0070862094682522395,0.0029190044942135783,0.02078722388080586,0.06855647402935193
manual,B6ByNegPMKs,W028,62,0.05395902856294917,-0.014829370797095722,0.012349646966557078,0.00411214872606811,0.06868896472633738
manual,B6ByNegPMKs,W029,63,-0.14958863987587606,0.0065990050372912385,0.0016842691534292892,-0.011830611012476622,0.09780814161470736
manual,B6ByNegPMKs,W030,64,-0.013452986429941336,0.014659738140142979,-0.00923452200281032,0.01051719435046446,0.06258893303710993
manual,B6ByNegPMKs,W031,70,-0.006737601251691889,0.006458325035076407,-0.004391208090981362,0.0043585387053360364,0.03828628493076127
manual,B6ByNegPMKs,W032,67,0.04844932788783366,0.015293789918054407,-0.015233512903187085,0.06947318088995934,0.055268105591267706
manual,B6ByNegPMKs,W033,66,0.023258464884315787,0.012183988104419608,-0.01057720980112303,-0.01454282261368869,0.05064945609907117
manual,B6ByNegPMKs,W034,82,-0.11260818996258253,-0.002049469934103313,-0.001276249146842871,0.08822884324807939,0.09092590600752662
manual,B6ByNegPMKs,W035,63,-0.022424520221953095,0.028886624895862422,-0.022004025439202473,0.013950817173082287,0.05109834904215559
manual,B6ByNegPMKs,W036,65,-0.0028544078208887005,-0.002592142036515381,0.005794797114070057,-0.02092117604002263,0.03028445629437562
manual,B6ByNegPMKs,W037,65,-0.035342762485269304,0.018109803692794323,-0.022288802620825592,0.10672189951564401,0.06458346849841701
manual,S9hNv5qa7GM,W001,67,0.10145487184055796,0.003749860944611225,-0.0016959078051961521,0.03792347650503689,0.06714928601380026
manual,S9hNv5qa7GM,W002,62,0.08438824004296526,0.00213968461032294,-0.0005344129048211006,-0.041285771082300284,0.04434176270158541
manual,S9hNv5qa7GM,W006,67,0.02353086164331387,-0.00346181280109578,0.0018608238390554204,-0.01873375075446012,0.0597592810087143
manual,S9hNv5qa7GM,W008,68,-0.0759394089139976,-1.7228391286147833e-05,0.006013758000916525,-0.04216433551930903,0.0645416479817108
manual,S9hNv5qa7GM,W010,64,-0.029379940298556048,-0.0062839524354962725,0.0030771952901753716,-0.033027948446918906,0.029057998505504792
manual,S9hNv5qa7GM,W011,66,0.05203478293603472,0.003203229379180154,0.0011351696137791392,-0.03114104985346471,0.07629689273240005
manual,S9hNv5qa7GM,W012,65,0.04490993959659452,0.006120220384397995,-0.008160743103213143,0.015557869590099482,0.02979664386644238
manual,S9hNv5qa7GM,W013,66,-0.01429755259057913,-0.00013237252431533023,0.0002017683280373226,-0.049230453648883905,0.03114658203361765
manual,S9hNv5qa7GM,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,S9hNv5qa7GM,W015,68,0.029529754714447753,0.01872576398630932,-0.02009186982347518,-0.047068086678541544,0.017523411744154102
manual,S9hNv5qa7GM,W017,66,0.08302907921173446,0.001688258723392685,-0.0011208951625502031,-0.033486670501365064,0.04084018621954548
manual,S9hNv5qa7GM,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,S9hNv5qa7GM,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,S9hNv5qa7GM,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
manual,S9hNv5qa7GM,W028,64,0.057273688745644646,-0.014975791663320272,0.0119355367231107,0.004040198531116001,0.06511269829672314
manual,S9hNv5qa7GM,W029,66,-0.14352423555658378,0.006294260925707849,0.0012586912141690798,-0.01316367043426673,0.09384294668438138
manual,S9hNv5qa7GM,W030,65,-0.03225903265857078,0.015412092556397389,-0.00834340011562655,-0.005353485430716039,0.048568454121034416
manual,S9hNv5qa7GM,W031,72,-0.006569161220399591,0.007207551939691223,-0.005673756358830452,0.001947510273770442,0.03732912780749224
manual,S9hNv5qa7GM,W032,67,0.053855529329275856,0.015096033851406218,-0.014679564067569281,0.0775055423102068,0.05746013164317657
manual,S9hNv5qa7GM,W033,67,0.022948352019191577,0.014452879655211893,-0.012761943151674473,-0.017050354337080752,0.04997413001775022
manual,S9hNv5qa7GM,W034,86,-0.0987551583605941,-0.0035535669275925954,0.00024539664647463917,0.10291961717518326,0.08986510195273185
manual,S9hNv5qa7GM,W035,66,-0.021515418050792833,0.03145311944572426,-0.025401208871615275,0.010344807250400106,0.04902679435125739
manual,S9hNv5qa7GM,W036,67,-0.017426454127906468,0.0018844757004465211,0.0012358734242602927,-0.018136981738885824,0.040228171529814984
manual,S9hNv5qa7GM,W037,66,-0.030809690121274616,0.013665596736440522,-0.01799474120111466,0.12113468303773733,0.06660155377048631
manual,UwV83HsGsw3,W001,65,0.07968980710703825,0.003416183812859517,-0.002601583445530459,0.02681426990731359,0.0561254454144653
manual,UwV83HsGsw3,W002,60,0.07667690621246503,0.0010994542161675194,0.0003251729221972967,-0.04335146331113115,0.03858044669401143
manual,UwV83HsGsw3,W006,65,0.01862122623479967,-0.005185337347194923,0.002858703815829977,-0.01823199589870223,0.059144440024115154
manual,UwV83HsGsw3,W008,66,-0.07799182537113267,-0.0022393004403884684,0.008070460895632963,-0.03785114513967303,0.06628601684608137
manual,UwV83HsGsw3,W010,65,-0.03372505879145217,-0.00791972173646361,0.0037759351687273834,-0.027730337311908312,0.030305330765423213
manual,UwV83HsGsw3,W011,65,0.052467985479540305,0.00048490011579020015,0.0026464617752549524,-0.03064517496798338,0.07609693875659171
manual,UwV83HsGsw3,W012,64,0.03843888842757513,0.005793316754627558,-0.008020771502789811,0.01305211644789085,0.028369458096486458
manual,UwV83HsGsw3,W013,64,-0.014694706829206329,0.0019098182632334777,-0.0022884944231599735,-0.04667426168715532,0.032011764867884804
manual,UwV83HsGsw3,W014,54,-0.02504289146779189,0.0049087891682980085,-0.004632578197449154,-0.03975832448390042,0.04660453188260332
manual,UwV83HsGsw3,W015,66,0.0264402606195439,0.02033112098967131,-0.02257487164322036,-0.04414907397758168,0.01687862591548054
manual,UwV83HsGsw3,W017,64,0.0797039826883359,0.0006271546829658595,-0.000304720648559116,-0.03428618189478792,0.039691275366016666
manual,UwV83HsGsw3,W018,52,0.010628481148227084,-0.0009188119298551752,0.0002045593508636571,-0.013482179729112241,0.03278497637337538
manual,UwV83HsGsw3,W021,28,0.016826727695693027,0.024442725202861122,-0.02586778299316477,-0.04180664640862428,0.02221646573506219
manual,UwV83HsGsw3,W027,54,0.08135694492987458,-0.010473940786218796,0.0039759800243593145,0.017637550151776177,0.05965042747442557
manual,UwV83HsGsw3,W028,63,0.05428461041295874,-0.014801552646169114,0.011186242696553996,0.007588028612406896,0.06763784398339177
manual,UwV83HsGsw3,W029,64,-0.14080906921063063,0.0062959330169055396,0.0009169445765328352,-0.011727018163171716,0.0932157329259326
manual,UwV83HsGsw3,W030,63,-0.01335498627740351,0.015004301480101886,-0.00876533928629815,0.010089374698792524,0.059874756222709026
manual,UwV83HsGsw3,W031,70,-0.011935871868463227,0.005499691177664703,-0.004528953977413483,0.003614110292459368,0.036178567573156586
manual,UwV83HsGsw3,W032,66,0.054307482465345426,0.012833370899415584,-0.01347540762369001,0.0782630257109775,0.05700832892259233
manual,UwV83HsGsw3,W033,66,0.008412352875287282,0.01313084835324159,-0.0113861943594035,-0.022278151120753736,0.04193519977729594
manual,UwV83HsGsw3,W034,84,-0.10020050396476386,-0.003890218513835813,0.0006234914447881461,0.09923554942350263,0.0876305893278203
manual,UwV83HsGsw3,W035,64,-0.022113068552203748,0.02870543663578589,-0.022772556571063834,0.00274505204600574,0.04900550962509462
manual,UwV83HsGsw3,W036,66,-0.017281259224679577,-0.0007613435290116287,0.0034379941282354025,-0.01642634947766283,0.04089988625292823
manual,UwV83HsGsw3,W037,65,-0.035342762485269304,0.018713331865237208,-0.023528810667780984,0.11340251572020735,0.06458346849841701
manual,VFuaQ6m2Qom,W001,69,0.10000358657712759,0.00382084621976181,-0.001947248148703045,0.03375149975571017,0.06529722290281917
manual,VFuaQ6m2Qom,W002,62,0.08178364637448016,0.0023853970618457968,-0.0006149278273205677,-0.03922338909152425,0.04386688912913154
manual,VFuaQ6m2Qom,W006,68,0.036477185967364115,-0.0037707906712182216,0.0019918390123896414,-0.01961722419348957,0.045618256975078764
manual,VFuaQ6m2Qom,W008,69,-0.06186939697652838,0.0012752046820435651,0.004872703060650682,-0.04333001772684971,0.0505221649488628
manual,VFuaQ6m2Qom,W010,67,-0.03255357726021175,-0.0070148459981772444,0.0034887834346624185,-0.029616249169394208,0.0285059667644111
manual,VFuaQ6m2Qom,W011,67,0.03589773250913403,0.0028677712687070964,0.0007881617040686868,-0.029873806502161083,0.06213739065020411
manual,VFuaQ6m2Qom,W012,67,0.04128138711676594,0.007024460710688235,-0.00942843839471868,0.016956223742112624,0.028558851362380303
manual,VFuaQ6m2Qom,W013,67,-0.016537872646624135,0.0020161855947392966,-0.002119789357693286,-0.047484404059497005,0.030288078938879134
manual,VFuaQ6m2Qom,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,VFuaQ6m2Qom,W015,69,0.0267784389805724,0.020244641783265824,-0.022065408056989005,-0.04489526826896205,0.016864131720570656
manual,VFuaQ6m2Qom,W017,66,0.08330490349903347,0.0019214697586205263,-0.0011166027445555264,-0.030263405828124687,0.03983556948245004
manual,VFuaQ6m2Qom,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,VFuaQ6m2Qom,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,VFuaQ6m2Qom,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
manual,VFuaQ6m2Qom,W028,67,0.05036175999208589,-0.014265443910196013,0.011379150890673765,0.0008271931602252965,0.06410970041124822
manual,VFuaQ6m2Qom,W029,67,-0.1281778922788809,0.006250447077078716,0.001506579374183774,-0.014558959156557173,0.07905892678795512
manual,VFuaQ6m2Qom,W030,64,0.014052660581152962,0.015438408930203793,-0.00944047201763904,0.010880359050387076,0.04707801060991992
manual,VFuaQ6m2Qom,W031,70,-0.026462906796816885,0.007266321984465987,-0.0058230713776505644,-0.0048037603586206365,0.02338678682211581
manual,VFuaQ6m2Qom,W032,68,0.040077801666913236,0.014461374508487548,-0.014430999391083358,0.07594204357098014,0.04761395931044485
manual,VFuaQ6m2Qom,W033,68,0.03856987454953399,0.014606345378932102,-0.012559690769366976,-0.016206381037788698,0.035421062069873534
manual,VFuaQ6m2Qom,W034,86,-0.09472491526645839,-0.0036029500004034973,0.00037797693805208135,0.09595972093430766,0.08157211335298357
manual,VFuaQ6m2Qom,W035,66,-0.0013803915873749223,0.031574645361951224,-0.025090435104244555,0.010647600838685961,0.03216458043876199
manual,VFuaQ6m2Qom,W036,68,-0.023381416958404216,0.0007185372867940638,0.0017878862860406855,-0.01512078303433398,0.036792229647788964
manual,VFuaQ6m2Qom,W037,66,-0.023609889570823148,0.013505370461432293,-0.01731701766072179,0.11626418777515252,0.05744728981849834
manual,VLzqgDo317F,W001,70,0.09755276138515188,0.0037483513471553453,-0.0018482030755157287,0.03605772537388289,0.06456662116711563
manual,VLzqgDo317F,W002,63,0.08319967328179673,0.002109168176288431,-0.0005398423030667408,-0.04085460507954322,0.04371723083254899
manual,VLzqgDo317F,W006,69,0.022919670431799224,-0.003831373851996105,0.0019956219074084725,-0.01867582749262786,0.058207091891604834
manual,VLzqgDo317F,W008,70,-0.07399224458286946,0.0011632808746471308,0.004807889640866851,-0.04211667329188028,0.0628867339308977
manual,VLzqgDo317F,W010,69,-0.03197310768540271,-0.006821185726750355,0.0032099611189399173,-0.03261487313818876,0.02873102786851811
manual,VLzqgDo317F,W011,69,0.05000745373073466,0.0021317148751216976,0.001295421984243946,-0.029943587526315797,0.0733242865220468
manual,VLzqgDo317F,W012,68,0.04313717882304474,0.006808540467729268,-0.009266160709211267,0.01463270642930641,0.02862046055592492
manual,VLzqgDo317F,W013,67,-0.014106918556038076,0.0021810367934512855,-0.0022859389516116124,-0.04958593992662759,0.030731294273169413
manual,VLzqgDo317F,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,VLzqgDo317F,W015,69,0.029146251406467913,0.02040521113266062,-0.02222724207703932,-0.04694221878889442,0.017295834968255996
manual,VLzqgDo317F,W017,68,0.0808441034430046,0.0016106331892789395,-0.0010032234288064148,-0.03364287463597476,0.03976544447692586
manual,VLzqgDo317F,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,VLzqgDo317F,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,VLzqgDo317F,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
manual,VLzqgDo317F,W028,67,0.05036175999208589,-0.014265443910196013,0.011379150890673765,0.0008271931602252965,0.06410970041124822
manual,VLzqgDo317F,W029,68,-0.13974728198930528,0.006192952039199472,0.0014590292537681182,-0.013670873022696442,0.09137339545584502
manual,VLzqgDo317F,W030,68,-0.012744934512576002,0.014851287597569169,-0.008852065446462267,0.009353820527667625,0.059294778666735715
manual,VLzqgDo317F,W031,74,-0.006408937775999601,0.0070198977780406005,-0.005555050242186156,0.001088774468454707,0.036418661275602185
manual,VLzqgDo317F,W032,70,0.051784162816611405,0.014362360808808861,-0.014476050708773761,0.0740152934229892,0.05525012657997747
manual,VLzqgDo317F,W033,70,0.022065723095376518,0.014006947203671984,-0.012240872530010828,-0.017220015142915848,0.0480520480939906
manual,VLzqgDo317F,W034,88,-0.09669775922808173,-0.003481739735306438,0.00018895126115110508,0.10002836173269043,0.0879929123287166
manual,VLzqgDo317F,W035,68,-0.020949222838929867,0.030650266025612154,-0.02437136294257226,0.009276020055674112,0.04773661555254009
manual,VLzqgDo317F,W036,70,-0.014418750035885006,-0.0011395961231558116,0.003918395458119111,-0.016730364207212717,0.03910710275394737
manual,VLzqgDo317F,W037,69,-0.03197712500997762,0.016180534743410475,-0.020701035553936747,0.1157134697958433,0.06443839128685401
manual,X7HyMhZNoso,W001,69,0.09881968036417983,0.0036501004788506955,-0.0018240126713200656,0.0364229992124551,0.06540514871474051
manual,X7HyMhZNoso,W002,62,0.08438824004296526,0.0021157806374878024,-0.000585603938897737,-0.041283969931308936,0.04434176270158541
manual,X7HyMhZNoso,W006,67,0.02353086164331387,-0.003808444956005812,0.002226936016469098,-0.017093781321710497,0.0597592810087143
manual,X7HyMhZNoso,W008,68,-0.0759394089139976,0.0010503977425696798,0.004675103926085006,-0.041293523767977104,0.0645416479817108
manual,X7HyMhZNoso,W010,68,-0.032393806470736954,-0.0067959816954379975,0.003332318735432752,-0.03324927179905477,0.02910906770889335
manual,X7HyMhZNoso,W011,67,0.049423105347209055,0.002681113103417913,0.0006721678816450198,-0.028007881412699838,0.07500373091326754
manual,X7HyMhZNoso,W012,67,0.043712341207352005,0.0065529000205503144,-0.009337041221324335,0.014196544497796814,0.029002066696670586
manual,X7HyMhZNoso,W013,67,-0.014106918556038076,0.0022386844242346746,-0.0022220722321615568,-0.0494764414423104,0.030731294273169413
manual,X7HyMhZNoso,W014,57,-0.023887065707739956,0.005330878599639771,-0.004319962179208176,-0.04322257156591057,0.04445355348802163
manual,X7HyMhZNoso,W015,68,0.027637109500949195,0.020130539610772807,-0.021848634491931813,-0.04529253204261787,0.017251171695436496
manual,X7HyMhZNoso,W017,66,0.08302907921173446,0.0017809532066008595,-0.0008772998182400113,-0.03242641595820146,0.04084018621954548
manual,X7HyMhZNoso,W018,56,0.01629959339065296,-0.0005028903049272716,3.065244971149801e-05,-0.007826400288666113,0.0320333246401158
manual,X7HyMhZNoso,W021,29,0.022402858063761043,0.0220552020647605,-0.022387715903995502,-0.039067339140220196,0.022961778674469083
manual,X7HyMhZNoso,W027,57,0.08708003732766985,-0.009240203210087134,0.003715739286448068,0.015615778497549112,0.06438030962085213
manual,X7HyMhZNoso,W028,66,0.05104232431630327,-0.014303510024199228,0.011577197006292264,0.0008322632058488411,0.06497604771410292
manual,X7HyMhZNoso,W029,67,-0.141610579082496,0.006139643461174407,0.0014422807913593442,-0.013887087936823379,0.0925917073952563
manual,X7HyMhZNoso,W030,67,-0.012914866972743683,0.014967285282273585,-0.009032379182380888,0.009497189544737373,0.06008537571562553
manual,X7HyMhZNoso,W031,72,-0.006569161220399591,0.007308050553471243,-0.006244644382125479,0.0027370655061610683,0.03732912780749224
manual,X7HyMhZNoso,W032,68,0.0478118367314148,0.014129507258711874,-0.014380012817695853,0.06876289569673126,0.05454089367559313
manual,X7HyMhZNoso,W033,68,0.0207537548054405,0.013512689067561298,-0.011870891442767095,-0.01515037952550119,0.0490443356266938
manual,X7HyMhZNoso,W034,86,-0.09138125218442447,-0.0036898162517986794,0.000583718455502187,0.09907208473406054,0.08475389967700632
manual,X7HyMhZNoso,W035,67,-0.021228545810115598,0.03095734700280416,-0.02479409480535702,0.00928567768962047,0.04837310375990729
manual,X7HyMhZNoso,W036,69,-0.01460600652985754,-0.0010492799123901012,0.003922203341021808,-0.016887470378762634,0.03961498720529734
manual,X7HyMhZNoso,W037,67,-0.028994087377553275,0.01649923147157602,-0.0211268182646696,0.1150274424960961,0.06505326872370142
manual,Z6MFQCViBuw,W001,69,0.09881968036417983,0.003882492198840958,-0.0017169876595145774,0.03649962467648551,0.06540514871474051
manual,Z6MFQCViBuw,W002,62,0.08438824004296526,0.002085772375741313,-0.00048369181888850184,-0.04125105568516912,0.04434176270158541
manual,Z6MFQCViBuw,W006,68,0.02322124504274395,-0.0039023625708450083,0.002035708819586142,-0.018699885089148823,0.05897297467965226
manual,Z6MFQCViBuw,W008,69,-0.07495318282420542,0.0010404828650636003,0.004691390240522716,-0.043153635308812804,0.06370344476116911
manual,Z6MFQCViBuw,W010,68,-0.032393806470736954,-0.0069315140755302354,0.003266026178637737,-0.03282233923004605,0.02910906770889335
manual,Z6MFQCViBuw,W011,68,0.05066544654298117,0.0022479393128963083,0.0012984042668888341,-0.030164626319835963,0.07428907976575794
manual,Z6MFQCViBuw,W012,67,0.043712341207352005,0.006861539407058321,-0.009328375636658736,0.015008530657984546,0.029002066696670586
manual,Z6MFQCViBuw,W013,68,-0.013921301206616521,0.002152338940905874,-0.0022558608075114598,-0.04893349334864565,0.03032693513799613
manual,Z6MFQCViBuw,W014,58,-0.023525140469743896,0.00518459904042168,-0.0043270840243528124,-0.0426921142137572,0.04378001479880918
manual,Z6MFQCViBuw,W015,69,0.029146251406467913,0.020306562581868796,-0.022047536505173302,-0.04734790488967963,0.017295834968255996
manual,Z6MFQCViBuw,W017,67,0.08192202482224467,0.0016904548797368924,-0.0010446259656730177,-0.03406262320158946,0.04029565040328487
manual,Z6MFQCViBuw,W018,57,0.016048830415412146,-0.00046982590189250664,7.115736902521327e-05,-0.007872133598931913,0.0315405042610371
manual,Z6MFQCViBuw,W021,30,0.02181330916734628,0.023523777048357508,-0.024301848939866956,-0.03777059511466905,0.022357521340930425
manual,Z6MFQCViBuw,W027,58,0.08576064282270515,-0.009151003869753463,0.0036204572852412444,0.015231989717495606,0.06340485038417255
