id,code,image_id,worker,condition,stage,block,exposure,excluded_worker,pointset_available,raw_count,effective_count,processing_status,imputed_point,split_available,bound_available,role_source,role_status,n_top,n_bottom,pairing_source,exact_x_ties,near_x_gaps_le1px,minimum_role_x_gap_px,paired_role_order_inversion
a3975721377143bb,yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,W001,manual,P1,0,none,False,True,26,26.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,13.0,13.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,1.9883495145631969,True
e77a797b88db2ceb,yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,W033,manual,P1,0,none,False,True,28,28.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,14.0,14.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,6.177978883861215,True
d22e8df3dcff4100efb5,7y3sRwLe3Va-21,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,W001,manual,C1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,True
79f3478ea5e43fc1f95a,B6ByNegPMKs-47,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,W001,manual,C1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,3.976699029126223,True
3a2d7700bd5753ff0789,UwV83HsGsw3-01,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,W001,manual,C1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,False
9bc471f05cac744132c6,UwV83HsGsw3-22,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,W031,manual,C1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.858626203514234,False
fba833f7e946e03406f0,X7HyMhZNoso-19,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,W001,semi,C1,0,model_preannotation,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,False
23b3ba219c2ea42e2857,b8cTxDM8gDG-17,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,W029,manual,C1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.32372316384498845,False
07d7b8e9b47e3b57f09b,b8cTxDM8gDG-17,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,W036,manual,C1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.32372316384498845,False
df8caafef388df6a815e,q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,W014,semi,C1,0,model_preannotation,False,True,26,26.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,12.0,14.0,legacy_not_normalizable,0.0,2.0,0.7800000000000864,False
7bed161c9c3ed689c7ae,q9vSo1VnCiC-16,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,W006,semi,C1,0,model_preannotation,False,True,26,26.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,12.0,14.0,legacy_not_normalizable,0.0,2.0,0.7800000000000864,False
370095f69c5b170678fa,q9vSo1VnCiC-30,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,W032,manual,C1,0,none,False,True,36,36.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,18.0,18.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.04772064212204441,False
9e3ad1f70d2c02b5d41f,uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W010,manual,C1,0,none,False,True,8,8.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,2.0,6.0,legacy_links_same_side_rejected,0.0,1.0,0.549556811412117,False
fd8bf72140d024b7cca4,uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W013,manual,C1,0,none,False,True,8,8.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,2.0,6.0,legacy_links_same_side_rejected,0.0,1.0,0.549556811412117,False
93b27e06e9f3739effd4,uNb9QFRL6hY-36,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,W014,manual,C1,0,none,False,True,8,8.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,2.0,6.0,legacy_links_same_side_rejected,0.0,1.0,0.011691687375446236,False
d568da825a0925474c30,uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,W011,manual,C1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.4397479734487888,False
70f54069db5f45b1c3a9,uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,W014,manual,C1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.4397479734487888,False
00df94cb0e7cc21280ba,uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,W028,manual,C1,0,none,False,True,14,14.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7.0,7.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,2.0,0.16357826701391787,False
8024c676ff7c3f775432,uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,W001,semi,C1,0,model_preannotation,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,1.988349514563108,True
b593f337fea5cb8bf3f2,uNb9QFRL6hY-88,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,W001,manual,C1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,False
846f35a4fc23776b55a2,wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W008,manual,C1,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,False
2293abd04e66d525f147,wc2JMjhGNzB-46,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,W001,semi,C1,0,model_preannotation,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,True
563395851b939361bf06,yqstnuAEVhm-04,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,W011,manual,C1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.2437518697897758,False
1348b48c5c9e762ca204,yqstnuAEVhm-04,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,W014,manual,C1,0,none,False,True,20,20.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10.0,10.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.2437518697897758,False
e41654f88d1993dc3e61,yqstnuAEVhm-04,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,W032,manual,C1,0,none,False,True,16,16.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8.0,8.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.47601918176872005,False
edd14839698213ae4d82,yqstnuAEVhm-09,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,W011,manual,C1,0,none,False,True,28,28.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,14.0,14.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.9659440980519491,True
7f189afde4de2b5b50ec,yqstnuAEVhm-29,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,W028,manual,C1,0,none,False,True,26,26.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,13.0,13.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,2.0,0.4014386020742222,False
e2e73bba558362ef7df7,yqstnuAEVhm-29,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,W029,manual,C1,0,none,False,True,24,24.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,12.0,12.0,legacy_links_same_side_rejected,0.0,1.0,0.7259768649856824,False
a1f8bda6422774a397a9,yqstnuAEVhm-29,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,W036,manual,C1,0,none,False,True,24,24.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,12.0,12.0,legacy_links_same_side_rejected,0.0,1.0,0.7259768649856824,False
75507c55b020fe0f933f,S9hNv5qa7GM-12,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,W012,manual,C2-B,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,True
ae6d60e1ea8424ce2357,pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,W032,manual,C2-B,0,none,False,True,18,18.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,9.0,9.0,legacy_links_opposite_role_checked_not_human_confirmed,1.0,1.0,0.0,False
eb643e70dd670c43e4ad,pRbA3pwrgk9-12,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,W011,manual,C2-B,0,none,False,True,12,12.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6.0,6.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,0.0,30.909515472225337,True
adb6425249fda2c7f4fb,jtcxE69GiFV-28,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,W036,manual,C2-A-RP,1,none,False,True,24,24.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,12.0,12.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,2.0,0.693488102278252,True
9d1304afc9e057789d7d,S9hNv5qa7GM-07,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,W030,manual,C2-A-RP,2,none,False,True,16,16.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,4.0,12.0,legacy_links_same_side_rejected,1.0,1.0,0.0,False
4df387c7c1aa91d86cee,S9hNv5qa7GM-07,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,W037,manual,C2-A-RP,2,none,False,True,10,10.0,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,2.0,8.0,legacy_not_normalizable,2.0,2.0,0.0,False
ff75edbb9a2428a853e3,jtcxE69GiFV-18,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,W001,manual,C2-A-RP,2,none,False,True,24,24.0,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,12.0,12.0,legacy_links_opposite_role_checked_not_human_confirmed,0.0,1.0,0.4186726604918931,False
acf40c242b1e8bb29e98,pRbA3pwrgk9-05,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,W029,manual,C2-A-RP,2,none,False,True,13,13.0,unconfirmed_odd_unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,6.0,7.0,legacy_not_normalizable,0.0,1.0,0.5826126536185257,False
