worker_id,language,image_id,code,in_648,has_submission,has_draft,manual_in_analysis,semi_exposure,sources
1,zh,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3-10,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3-12,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3-23,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json;export_label/stage1_chinese/project-30-at-2026-06-30-09-00-69d8051b.json
1,zh,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom-07,True,True,False,True,False,export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json
1,zh,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso-05,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso-13,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso-19,True,True,False,False,True,export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json
1,zh,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw-03,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw-10,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG-04,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG-19,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json;export_label/stage1_chinese/project-30-at-2026-06-30-09-00-69d8051b.json
1,zh,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7-03,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7-10,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7-16,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7-17,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7-32,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7-39,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ-04,True,True,False,True,False,export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json
1,zh,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV-04,True,True,False,True,False,export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json
1,zh,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV-18,True,True,False,True,False,export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json
1,zh,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,True,True,False,True,False,export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json
1,zh,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9-11,True,True,False,True,False,export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json
1,zh,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,True,True,False,True,False,export_label/c2arp_block1/project-79-at-2026-08-10-07-21-c5055ba6.json
1,zh,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,True,True,False,True,False,export_label/c2arp_block2/project-84-at-2026-08-14-08-36-31615637.json
1,zh,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json;export_label/stage1_chinese/project-30-at-2026-06-30-09-00-69d8051b.json
1,zh,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,True,True,False,False,True,export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json
1,zh,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY-29,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,True,True,True,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json;export_label/stage1_chinese/project-30-at-2026-06-30-09-00-69d8051b.json
1,zh,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,True,True,False,False,True,export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json
1,zh,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY-56,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY-60,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY-68,True,True,False,False,True,export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json
1,zh,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY-82,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY-88,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB-14,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB-18,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB-20,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB-30,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB-40,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB-46,True,True,False,False,True,export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json
1,zh,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB-54,True,True,True,False,True,export_label/stage2_Chinese/project-72-at-2026-07-30-13-02-f69c5ac4.json
1,zh,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB-56,True,True,False,False,True,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-29-at-2026-06-30-09-00-e7ea6931.json;export_label/stage1_chinese/project-29-at-2026-06-30-09-00-e7ea6931.json
1,zh,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e-08,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e-09,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm-04,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm-15,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-30-at-2026-06-30-09-00-69d8051b.json;export_label/stage1_chinese/project-30-at-2026-06-30-09-00-69d8051b.json
1,zh,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm-25,True,True,False,True,False,export_label/stage2_Chinese/project-69-at-2026-07-30-13-02-cb472115.json
1,zh,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm-26,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm-27,True,True,False,True,False,export_label/stage2_Chinese/project-71-at-2026-07-30-14-18-54a73158.json
1,zh,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm-31,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm-32,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm-34,True,True,False,True,False,analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/project-28-at-2026-07-01-07-14-56a198ba.json;export_label/stage1_chinese/project-28-at-2026-07-01-07-14-56a198ba.json
1,zh,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ-05,True,True,False,True,False,export_label/c2B_Chinese/project-77-at-2026-08-06-14-39-a247e8c0.json
