key,image_id,code,building,metric,N,k,target,features_available
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab|manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,e9zR4mvMWw7,sphere,24,5,0.42740002179361447,True
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab|manual,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,e9zR4mvMWw7,image,24,5,0.42740002179361447,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,q9vSo1VnCiC,sphere,24,5,0,True
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e|manual,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,q9vSo1VnCiC,image,24,5,0.00016469038208168641,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4|manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,q9vSo1VnCiC,sphere,23,5,0.89538074435099602,True
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4|manual,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,q9vSo1VnCiC,image,23,5,0.9103143233578016,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,q9vSo1VnCiC,sphere,24,5,0.079684141182997006,True
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|manual,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,q9vSo1VnCiC,image,24,5,0.088742112197489773,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0|manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,q9vSo1VnCiC,sphere,24,5,0.162140776843294,True
q9vSo1VnCiC_e74e843601574864a14517f990c748a0|manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,q9vSo1VnCiC,image,24,5,0.19840609428710118,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,rPc6DW4iMge,sphere,23,5,0.087590517796467454,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,rPc6DW4iMge,image,23,5,0.10237880604013326,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5|manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,rPc6DW4iMge,sphere,24,5,0.60838484551299199,True
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5|manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,rPc6DW4iMge,image,24,5,0.64241384092642673,True
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7|manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,rPc6DW4iMge,sphere,24,5,0.14813218817795476,True
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7|manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,rPc6DW4iMge,image,24,5,0.21026256352343306,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,rPc6DW4iMge,sphere,23,5,0.044335146165809788,True
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,rPc6DW4iMge,image,23,5,0.044336797197209107,True
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de|manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,rPc6DW4iMge,sphere,24,5,0.083333333333333329,True
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de|manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,rPc6DW4iMge,image,24,5,0.083333333333333329,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,rPc6DW4iMge,sphere,24,5,0.74385444837389925,True
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge-22,rPc6DW4iMge,image,24,5,0.74385444837389925,True
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,uNb9QFRL6hY,sphere,24,5,0.31437041219649914,True
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY-06,uNb9QFRL6hY,image,24,5,0.32098279295075632,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e|manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,uNb9QFRL6hY,sphere,23,5,0.086958172770529765,True
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e|manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,uNb9QFRL6hY,image,23,5,0.086958172770529765,True
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,uNb9QFRL6hY,sphere,21,5,0.81704260651629079,True
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY-21,uNb9QFRL6hY,image,21,5,0.81704260651629079,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622|manual,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,uNb9QFRL6hY,sphere,23,5,0.94071146245059289,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622|manual,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY-25,uNb9QFRL6hY,image,23,5,0.96047430830039526,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97|manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,uNb9QFRL6hY,sphere,23,5,0.2016503709867554,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97|manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,uNb9QFRL6hY,image,23,5,0.2016503709867554,True
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,uNb9QFRL6hY,sphere,22,5,0.7945241892610313,True
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,uNb9QFRL6hY,image,22,5,0.81066302118933686,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,uNb9QFRL6hY,sphere,23,5,0.69561254915946003,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,uNb9QFRL6hY,image,23,5,0.71537539500926228,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d|manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY-60,uNb9QFRL6hY,sphere,21,5,0.81411862990810369,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d|manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY-60,uNb9QFRL6hY,image,21,5,0.81411862990810369,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,uNb9QFRL6hY,sphere,24,5,0.14268502283376425,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,uNb9QFRL6hY,image,24,5,0.15723102221958055,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,uNb9QFRL6hY,sphere,24,5,0.14469597907813012,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,uNb9QFRL6hY,image,24,5,0.14486314600731076,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,uNb9QFRL6hY,sphere,24,5,0.05856043270230913,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY-70,uNb9QFRL6hY,image,24,5,0.075345230665596799,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,wc2JMjhGNzB,sphere,24,5,0,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB-15,wc2JMjhGNzB,image,24,5,0,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,wc2JMjhGNzB,sphere,23,5,0.65072760953767828,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB-53,wc2JMjhGNzB,image,23,5,0.66672610379704211,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,wc2JMjhGNzB,sphere,24,5,0.071045944901780136,True
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB-59,wc2JMjhGNzB,image,24,5,0.13288904078377761,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,wc2JMjhGNzB,sphere,23,5,0.26913462840236302,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,wc2JMjhGNzB,image,23,5,0.42703927143286413,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e-09,x8F5xyUWy9e,sphere,24,5,0.20072661891883858,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e-09,x8F5xyUWy9e,image,24,5,0.232017791514359,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm-04,yqstnuAEVhm,sphere,23,5,0.27580809731839478,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm-04,yqstnuAEVhm,image,23,5,0.35343794268279399,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2|manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm-25,yqstnuAEVhm,sphere,23,5,0.66773653501342289,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2|manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm-25,yqstnuAEVhm,image,23,5,0.66773653501342289,True
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm-26,yqstnuAEVhm,sphere,24,5,0.056405836726202863,True
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm-26,yqstnuAEVhm,image,24,5,0.061205385004012007,True
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm-31,yqstnuAEVhm,sphere,20,5,0.79618163054695557,True
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm-31,yqstnuAEVhm,image,20,5,0.79618163054695557,True
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm-32,yqstnuAEVhm,sphere,24,5,0.69444733374939327,True
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm-32,yqstnuAEVhm,image,24,5,0.69444733374939327,True
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm-34,yqstnuAEVhm,sphere,24,5,0.041736009985437909,True
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm-34,yqstnuAEVhm,image,24,5,0.041736009985437909,True
