image_id,condition,trigger,question,n_people,same_point_median,supported_modes,singleton_mass,conclusion_affected,modes,selected_worker_roster
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,20,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 19, ""workers"": [""W002"", ""W006"", ""W008"", ""W010"", ""W011"", ""W012"", ""W013"", ""W015"", ""W017"", ""W028"", ""W029"", ""W030"", ""W031"", ""W032"", ""W033"", ""W034"", ""W035"", ""W036"", ""W037""], ""canonical_ids"": [""9174a852a97112732e60"", ""765d0c2d12598ed33ff0"", ""bfefc3cd906e2b38d521"", ""d868e5ebafdc789d9be6"", ""7859eddcf282cb8b76ee"", ""323954a906af8e264261"", ""b20b32d12638d03f05d4"", ""330fb647629670c3c7c9"", ""09dcf6e33d8cc2921823"", ""b9c104acf19e4f70770a"", ""66120aff023b7aea8a44"", ""e714983f7e98b2a0013e"", ""b25f24a649b46b29fa30"", ""fa0097a2ba2184745a2e"", ""423ee74180898852b46b"", ""aca9a4d66c0164ec9ae6"", ""71de8b732ab3d606a7e1"", ""f070f8acc1d2a2fa3821"", ""b2eef7aa5ecd9aebe0ce""], ""representative"": ""aca9a4d66c0164ec9ae6"", ""representative_worker"": ""W034""}, {""cluster"": 2, ""point_count"": 8, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""f012acb0dce9fa1f74be""], ""representative"": ""f012acb0dce9fa1f74be"", ""representative_worker"": ""W001""}]",W001;W002;W006;W010;W012;W013;W017;W030
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 21, ""workers"": [""W001"", ""W002"", ""W006"", ""W008"", ""W010"", ""W011"", ""W012"", ""W013"", ""W014"", ""W015"", ""W017"", ""W018"", ""W027"", ""W028"", ""W029"", ""W030"", ""W031"", ""W032"", ""W033"", ""W034"", ""W035""], ""canonical_ids"": [""c71f04cf03f04f83010c"", ""6037abe04bcfa1d308ed"", ""432d23215497f235714b"", ""58fcb37f432cd01e22a1"", ""1aa87c4e8b0db18c1ccd"", ""efdd3af8bbe9661a922f"", ""0545d5cfd8fca3b793bc"", ""a899e204555a9b64f4b5"", ""5370cc8259dd087bb93c"", ""b52612c32e32fb20b8c2"", ""bbe40bd3ad25e4383c92"", ""b26eb0a9d329d8a255fd"", ""0f006ad814591f20f1d7"", ""a5582527e1e55759fca4"", ""ddc38d03eaf0ed686dbe"", ""762aad63d41c0473582f"", ""944fc693a5243b08b5ee"", ""d37f314fba3b67c55956"", ""9e082eaf47377454a352"", ""779f777343654b55ad95"", ""3e053dc275632e30f220""], ""representative"": ""0f006ad814591f20f1d7"", ""representative_worker"": ""W027""}, {""cluster"": 2, ""point_count"": 8, ""people"": 1, ""workers"": [""W036""], ""canonical_ids"": [""beebb1979f052693f701""], ""representative"": ""beebb1979f052693f701"", ""representative_worker"": ""W036""}, {""cluster"": 3, ""point_count"": 12, ""people"": 1, ""workers"": [""W037""], ""canonical_ids"": [""1623fbedf957f0be9421""], ""representative"": ""1623fbedf957f0be9421"", ""representative_worker"": ""W037""}]",W001;W002;W006;W010;W012;W013;W017;W030
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,19,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 2, ""workers"": [""W029"", ""W037""], ""canonical_ids"": [""c1f355e3e5a3282d2f96"", ""b170b2106a06bcf632e1""], ""representative"": ""c1f355e3e5a3282d2f96"", ""representative_worker"": ""W029""}, {""cluster"": 2, ""point_count"": 8, ""people"": 2, ""workers"": [""W031"", ""W034""], ""canonical_ids"": [""7f0a5c531957fa7e0f4c"", ""677314e72434fc9329f2""], ""representative"": ""7f0a5c531957fa7e0f4c"", ""representative_worker"": ""W031""}, {""cluster"": 3, ""point_count"": 8, ""people"": 1, ""workers"": [""W033""], ""canonical_ids"": [""fe979654519d4ecd7854""], ""representative"": ""fe979654519d4ecd7854"", ""representative_worker"": ""W033""}, {""cluster"": 4, ""point_count"": 8, ""people"": 1, ""workers"": [""W035""], ""canonical_ids"": [""e340e9ff963b2aad6120""], ""representative"": ""e340e9ff963b2aad6120"", ""representative_worker"": ""W035""}, {""cluster"": 5, ""point_count"": 8, ""people"": 2, ""workers"": [""W013"", ""W015""], ""canonical_ids"": [""08f1b4079da5db271b3b"", ""79d3df588918a13a39ab""], ""representative"": ""08f1b4079da5db271b3b"", ""representative_worker"": ""W013""}, {""cluster"": 6, ""point_count"": 8, ""people"": 1, ""workers"": [""W008""], ""canonical_ids"": [""72e0b2778d6bcbe5f372""], ""representative"": ""72e0b2778d6bcbe5f372"", ""representative_worker"": ""W008""}, {""cluster"": 7, ""point_count"": 8, ""people"": 3, ""workers"": [""W002"", ""W010"", ""W017""], ""canonical_ids"": [""a690aad05af6d8488499"", ""5202c07d7c7cca9f9a9c"", ""5a20c53ba5d16b5d61ff""], ""representative"": ""5a20c53ba5d16b5d61ff"", ""representative_worker"": ""W017""}, {""cluster"": 8, ""point_count"": 8, ""people"": 1, ""workers"": [""W006""], ""canonical_ids"": [""7fbd8554bc67ef1d9922""], ""representative"": ""7fbd8554bc67ef1d9922"", ""representative_worker"": ""W006""}, {""cluster"": 9, ""point_count"": 10, ""people"": 1, ""workers"": [""W036""], ""canonical_ids"": [""02902e88ff88b1d2db71""], ""representative"": ""02902e88ff88b1d2db71"", ""representative_worker"": ""W036""}, {""cluster"": 10, ""point_count"": 16, ""people"": 1, ""workers"": [""W028""], ""canonical_ids"": [""6a2c67c582a5a000346d""], ""representative"": ""6a2c67c582a5a000346d"", ""representative_worker"": ""W028""}, {""cluster"": 11, ""point_count"": 16, ""people"": 1, ""workers"": [""W030""], ""canonical_ids"": [""f89e3a22cc555d4c398a""], ""representative"": ""f89e3a22cc555d4c398a"", ""representative_worker"": ""W030""}, {""cluster"": 12, ""point_count"": 18, ""people"": 1, ""workers"": [""W011""], ""canonical_ids"": [""fd2b9ddb998c002ab336""], ""representative"": ""fd2b9ddb998c002ab336"", ""representative_worker"": ""W011""}, {""cluster"": 13, ""point_count"": 18, ""people"": 1, ""workers"": [""W032""], ""canonical_ids"": [""ae6d60e1ea8424ce2357""], ""representative"": ""ae6d60e1ea8424ce2357"", ""representative_worker"": ""W032""}, {""cluster"": 14, ""point_count"": 20, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""082bd5bd0d332eff07b8""], ""representative"": ""082bd5bd0d332eff07b8"", ""representative_worker"": ""W001""}]",W001;W002;W006;W010;W012;W013;W017;W030
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 2, ""workers"": [""W012"", ""W029""], ""canonical_ids"": [""0ab97a7e7082f598e237"", ""35a9f318fa8bb9909db0""], ""representative"": ""0ab97a7e7082f598e237"", ""representative_worker"": ""W012""}, {""cluster"": 2, ""point_count"": 8, ""people"": 2, ""workers"": [""W010"", ""W037""], ""canonical_ids"": [""e4ccffc7a8756b7b0be4"", ""200f0c572426f1ad5f6c""], ""representative"": ""e4ccffc7a8756b7b0be4"", ""representative_worker"": ""W010""}, {""cluster"": 3, ""point_count"": 8, ""people"": 18, ""workers"": [""W001"", ""W002"", ""W006"", ""W008"", ""W011"", ""W013"", ""W014"", ""W015"", ""W017"", ""W018"", ""W027"", ""W030"", ""W031"", ""W032"", ""W033"", ""W034"", ""W035"", ""W036""], ""canonical_ids"": [""e141cec3bd166425f47c"", ""cb5e672973105a2a1c43"", ""d14d3e95941e544b31c6"", ""f579b073015ccb5f87b1"", ""cc9c520b1f8781f19e31"", ""d82cf0aab412ea6e207e"", ""0a6c2ab575a7b36f82bd"", ""e714d76c74a373febbee"", ""0359bc11d268822d94fd"", ""7d1b82da44ed8dd8ef72"", ""e53257d9b7428d4da0f5"", ""a8282b826c2b83f1c177"", ""bed357bd88baf4c32786"", ""e7b36064adef9c88eb38"", ""423d83b62a6b1fee7af4"", ""a4015419d4289160ce21"", ""46a22bc8081a9f80e282"", ""6b145ff560adec834931""], ""representative"": ""6b145ff560adec834931"", ""representative_worker"": ""W036""}, {""cluster"": 4, ""point_count"": 8, ""people"": 1, ""workers"": [""W028""], ""canonical_ids"": [""b7e7d86f528066fab226""], ""representative"": ""b7e7d86f528066fab226"", ""representative_worker"": ""W028""}]",W001;W002;W006;W010;W012;W013;W017;W030
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""7316a2901ae455c12625""], ""representative"": ""7316a2901ae455c12625"", ""representative_worker"": ""W034""}, {""cluster"": 2, ""point_count"": 10, ""people"": 1, ""workers"": [""W013""], ""canonical_ids"": [""e66d78ee7fefb50ef63b""], ""representative"": ""e66d78ee7fefb50ef63b"", ""representative_worker"": ""W013""}, {""cluster"": 3, ""point_count"": 10, ""people"": 1, ""workers"": [""W035""], ""canonical_ids"": [""f048b9e4877b4a6cc5d6""], ""representative"": ""f048b9e4877b4a6cc5d6"", ""representative_worker"": ""W035""}, {""cluster"": 4, ""point_count"": 12, ""people"": 2, ""workers"": [""W030"", ""W031""], ""canonical_ids"": [""1b06bf8a8b92fca18545"", ""fc858eb54d55668285a1""], ""representative"": ""1b06bf8a8b92fca18545"", ""representative_worker"": ""W030""}, {""cluster"": 5, ""point_count"": 12, ""people"": 1, ""workers"": [""W010""], ""canonical_ids"": [""6c9ac9d78b385a762253""], ""representative"": ""6c9ac9d78b385a762253"", ""representative_worker"": ""W010""}, {""cluster"": 6, ""point_count"": 14, ""people"": 2, ""workers"": [""W011"", ""W014""], ""canonical_ids"": [""ffd589e4f6a13787a5d6"", ""60a0c3a0dcba1739fb67""], ""representative"": ""ffd589e4f6a13787a5d6"", ""representative_worker"": ""W011""}, {""cluster"": 7, ""point_count"": 14, ""people"": 2, ""workers"": [""W029"", ""W032""], ""canonical_ids"": [""a2dd65d0b594bb9212ac"", ""100cc9a45d0a0f994238""], ""representative"": ""a2dd65d0b594bb9212ac"", ""representative_worker"": ""W029""}, {""cluster"": 8, ""point_count"": 14, ""people"": 2, ""workers"": [""W006"", ""W037""], ""canonical_ids"": [""91f5a2eb0fcd82cebcf4"", ""2976993fc059101f9e6a""], ""representative"": ""91f5a2eb0fcd82cebcf4"", ""representative_worker"": ""W006""}, {""cluster"": 9, ""point_count"": 14, ""people"": 1, ""workers"": [""W027""], ""canonical_ids"": [""98f815cef49de82c7449""], ""representative"": ""98f815cef49de82c7449"", ""representative_worker"": ""W027""}, {""cluster"": 10, ""point_count"": 16, ""people"": 5, ""workers"": [""W002"", ""W008"", ""W015"", ""W017"", ""W018""], ""canonical_ids"": [""8e8f77a48f3ad4c6096c"", ""f2769cc6b8e8d4026727"", ""aadcebbd5deed880c6fe"", ""be51f8a15243df569129"", ""6807fe796de6aacaa1d3""], ""representative"": ""8e8f77a48f3ad4c6096c"", ""representative_worker"": ""W002""}, {""cluster"": 11, ""point_count"": 16, ""people"": 2, ""workers"": [""W028"", ""W036""], ""canonical_ids"": [""eb7401f8c6a2d74124c0"", ""b93da0bbe5ffb848a0c6""], ""representative"": ""eb7401f8c6a2d74124c0"", ""representative_worker"": ""W028""}, {""cluster"": 12, ""point_count"": 16, ""people"": 1, ""workers"": [""W012""], ""canonical_ids"": [""082f62d60b17746b01fc""], ""representative"": ""082f62d60b17746b01fc"", ""representative_worker"": ""W012""}, {""cluster"": 13, ""point_count"": 16, ""people"": 1, ""workers"": [""W033""], ""canonical_ids"": [""2f1944702583d6eb6860""], ""representative"": ""2f1944702583d6eb6860"", ""representative_worker"": ""W033""}, {""cluster"": 14, ""point_count"": 22, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""e367c19601f2d8e7823e""], ""representative"": ""e367c19601f2d8e7823e"", ""representative_worker"": ""W001""}]",W001;W002;W006;W010;W012;W013;W017;W030
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 3, ""workers"": [""W010"", ""W028"", ""W034""], ""canonical_ids"": [""bb287f23eb43955e7502"", ""2de8896d2c2ea564fd37"", ""c53730832245059ca129""], ""representative"": ""2de8896d2c2ea564fd37"", ""representative_worker"": ""W028""}, {""cluster"": 2, ""point_count"": 8, ""people"": 9, ""workers"": [""W008"", ""W011"", ""W014"", ""W015"", ""W029"", ""W030"", ""W032"", ""W033"", ""W035""], ""canonical_ids"": [""19253e4ab328902a4d12"", ""006d495cbff76f46e992"", ""1230dd95959a683bf7aa"", ""8b9ce3b553725840ef9d"", ""42264e54a01908d81bbe"", ""acb3d20a4fb6e211d3b1"", ""88b2b69f04caf44309bc"", ""93cf3ac259facb9e83dc"", ""0e09f3e9552514dbad74""], ""representative"": ""006d495cbff76f46e992"", ""representative_worker"": ""W011""}, {""cluster"": 3, ""point_count"": 10, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""d6f4c71d3816fc9fef4a""], ""representative"": ""d6f4c71d3816fc9fef4a"", ""representative_worker"": ""W001""}, {""cluster"": 4, ""point_count"": 12, ""people"": 7, ""workers"": [""W002"", ""W006"", ""W012"", ""W013"", ""W017"", ""W018"", ""W036""], ""canonical_ids"": [""81234a56777545e31b9c"", ""561446db19099c48c68e"", ""fca31418ca45c43fa616"", ""8d7a436f7ee75b72d1ba"", ""8f8f293766eeffd6470a"", ""48e0e1e7a86beb1ce565"", ""45865dabe049ebace6d2""], ""representative"": ""561446db19099c48c68e"", ""representative_worker"": ""W006""}, {""cluster"": 5, ""point_count"": 12, ""people"": 1, ""workers"": [""W027""], ""canonical_ids"": [""d9c1add75dab8315cd34""], ""representative"": ""d9c1add75dab8315cd34"", ""representative_worker"": ""W027""}, {""cluster"": 6, ""point_count"": 14, ""people"": 2, ""workers"": [""W031"", ""W037""], ""canonical_ids"": [""b7393a16aa19bd7f1989"", ""432c6ebaa6bb7a54b3a9""], ""representative"": ""b7393a16aa19bd7f1989"", ""representative_worker"": ""W031""}]",W001;W002;W006;W010;W012;W013;W017;W030
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 4, ""workers"": [""W006"", ""W010"", ""W013"", ""W029""], ""canonical_ids"": [""e21b795c3082b91b04f7"", ""dc3b60d3ab46195c79f2"", ""efabbdc5b8f3c34605b1"", ""1d1473ea45cef547d01e""], ""representative"": ""e21b795c3082b91b04f7"", ""representative_worker"": ""W006""}, {""cluster"": 2, ""point_count"": 8, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""1892d2228413184cfbd6""], ""representative"": ""1892d2228413184cfbd6"", ""representative_worker"": ""W034""}, {""cluster"": 3, ""point_count"": 10, ""people"": 1, ""workers"": [""W031""], ""canonical_ids"": [""063a5ec4d91eccc8b4c3""], ""representative"": ""063a5ec4d91eccc8b4c3"", ""representative_worker"": ""W031""}, {""cluster"": 4, ""point_count"": 12, ""people"": 4, ""workers"": [""W030"", ""W033"", ""W036"", ""W037""], ""canonical_ids"": [""4203b3767e3303cffd5c"", ""511d41c2a1ae8135d56a"", ""90b1682c716df1046edd"", ""74ec5ab0599eaeaf4719""], ""representative"": ""90b1682c716df1046edd"", ""representative_worker"": ""W036""}, {""cluster"": 5, ""point_count"": 14, ""people"": 4, ""workers"": [""W011"", ""W014"", ""W028"", ""W032""], ""canonical_ids"": [""d568da825a0925474c30"", ""70f54069db5f45b1c3a9"", ""00df94cb0e7cc21280ba"", ""8b3873aaa11c92de279f""], ""representative"": ""d568da825a0925474c30"", ""representative_worker"": ""W011""}, {""cluster"": 6, ""point_count"": 14, ""people"": 1, ""workers"": [""W035""], ""canonical_ids"": [""b341f546633829a990db""], ""representative"": ""b341f546633829a990db"", ""representative_worker"": ""W035""}, {""cluster"": 7, ""point_count"": 16, ""people"": 5, ""workers"": [""W002"", ""W008"", ""W015"", ""W017"", ""W018""], ""canonical_ids"": [""4aa250b1a35849403e62"", ""a9ffc64727b849e97700"", ""dcc9b22c32e44a2b6aed"", ""6e92af5ad7667f224740"", ""b73663d4e6304415c7df""], ""representative"": ""4aa250b1a35849403e62"", ""representative_worker"": ""W002""}, {""cluster"": 8, ""point_count"": 18, ""people"": 3, ""workers"": [""W001"", ""W012"", ""W027""], ""canonical_ids"": [""f0749422e452eec8ab7d"", ""2e29af366c8b907df0ba"", ""f155c5b328bfdbe59187""], ""representative"": ""f0749422e452eec8ab7d"", ""representative_worker"": ""W001""}]",W001;W002;W006;W010;W012;W013;W017;W030
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 10, ""people"": 3, ""workers"": [""W010"", ""W034"", ""W036""], ""canonical_ids"": [""3a99de3022bf33efda0d"", ""cd7adf8eb45b561bc952"", ""f765bc60ba41307a048f""], ""representative"": ""3a99de3022bf33efda0d"", ""representative_worker"": ""W010""}, {""cluster"": 2, ""point_count"": 12, ""people"": 2, ""workers"": [""W029"", ""W031""], ""canonical_ids"": [""c7aeb60e2d3b55c2a7dc"", ""aaa2559a6db59dcb28a0""], ""representative"": ""c7aeb60e2d3b55c2a7dc"", ""representative_worker"": ""W029""}, {""cluster"": 3, ""point_count"": 12, ""people"": 1, ""workers"": [""W030""], ""canonical_ids"": [""597362d2aa07f7db8a02""], ""representative"": ""597362d2aa07f7db8a02"", ""representative_worker"": ""W030""}, {""cluster"": 4, ""point_count"": 14, ""people"": 1, ""workers"": [""W028""], ""canonical_ids"": [""8f2f8f8bfdaec3360646""], ""representative"": ""8f2f8f8bfdaec3360646"", ""representative_worker"": ""W028""}, {""cluster"": 5, ""point_count"": 16, ""people"": 3, ""workers"": [""W001"", ""W011"", ""W014""], ""canonical_ids"": [""0306cba337eb984110ee"", ""f74c671037152e7b23be"", ""c52bd6458bd9b8699533""], ""representative"": ""f74c671037152e7b23be"", ""representative_worker"": ""W011""}, {""cluster"": 6, ""point_count"": 16, ""people"": 1, ""workers"": [""W032""], ""canonical_ids"": [""81cd8395dbe20dc23478""], ""representative"": ""81cd8395dbe20dc23478"", ""representative_worker"": ""W032""}, {""cluster"": 7, ""point_count"": 16, ""people"": 1, ""workers"": [""W027""], ""canonical_ids"": [""266064e3bd9d27c4efda""], ""representative"": ""266064e3bd9d27c4efda"", ""representative_worker"": ""W027""}, {""cluster"": 8, ""point_count"": 16, ""people"": 1, ""workers"": [""W012""], ""canonical_ids"": [""aa07e998c7330ad3d3eb""], ""representative"": ""aa07e998c7330ad3d3eb"", ""representative_worker"": ""W012""}, {""cluster"": 9, ""point_count"": 18, ""people"": 4, ""workers"": [""W006"", ""W013"", ""W033"", ""W035""], ""canonical_ids"": [""d17d0b2e584b2292c1f1"", ""95008ded416834561a81"", ""02946d1a59a1cfe17aef"", ""f26a8da3bc451c32cde9""], ""representative"": ""d17d0b2e584b2292c1f1"", ""representative_worker"": ""W006""}, {""cluster"": 10, ""point_count"": 18, ""people"": 1, ""workers"": [""W037""], ""canonical_ids"": [""354632cf039452bb7976""], ""representative"": ""354632cf039452bb7976"", ""representative_worker"": ""W037""}, {""cluster"": 11, ""point_count"": 20, ""people"": 5, ""workers"": [""W002"", ""W008"", ""W015"", ""W017"", ""W018""], ""canonical_ids"": [""1849bc7fd397907c0fdc"", ""b2371fd8992b71f8f26a"", ""c72ac2a665cd5a8025ca"", ""c5c73b69124bd4813ab3"", ""8f59ffff972415042eba""], ""representative"": ""1849bc7fd397907c0fdc"", ""representative_worker"": ""W002""}]",W001;W002;W006;W010;W012;W013;W017;W030
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 15, ""workers"": [""W002"", ""W006"", ""W008"", ""W010"", ""W012"", ""W013"", ""W015"", ""W017"", ""W018"", ""W029"", ""W030"", ""W031"", ""W035"", ""W036"", ""W037""], ""canonical_ids"": [""80557e6a69dbd96f145d"", ""291ad6158da57e3cad43"", ""8004d58810493d894b90"", ""433d0b582110ee0ef9b1"", ""a3645ccc20570a3b55ac"", ""751369268283b179790e"", ""bd7202f0572e6e29ad19"", ""903f5f0ce2b19ea931e6"", ""fc54690efab8e6885207"", ""7554850145efa35545ae"", ""4cec1169f91d22cfd064"", ""87633c987c28cc7b24da"", ""c8ea10e8b26d4fa2d90b"", ""ad5f99c1a3eb5c22dcef"", ""0b276bc0087988e64912""], ""representative"": ""291ad6158da57e3cad43"", ""representative_worker"": ""W006""}, {""cluster"": 2, ""point_count"": 8, ""people"": 2, ""workers"": [""W028"", ""W033""], ""canonical_ids"": [""a8f02e5f6ff661b1a6ea"", ""94b9a12a91240fae6082""], ""representative"": ""a8f02e5f6ff661b1a6ea"", ""representative_worker"": ""W028""}, {""cluster"": 3, ""point_count"": 8, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""fc42d8b4b92a825c7a00""], ""representative"": ""fc42d8b4b92a825c7a00"", ""representative_worker"": ""W001""}, {""cluster"": 4, ""point_count"": 8, ""people"": 1, ""workers"": [""W034""], ""canonical_ids"": [""d07650e36d67becee157""], ""representative"": ""d07650e36d67becee157"", ""representative_worker"": ""W034""}, {""cluster"": 5, ""point_count"": 16, ""people"": 1, ""workers"": [""W032""], ""canonical_ids"": [""e41654f88d1993dc3e61""], ""representative"": ""e41654f88d1993dc3e61"", ""representative_worker"": ""W032""}, {""cluster"": 6, ""point_count"": 18, ""people"": 1, ""workers"": [""W027""], ""canonical_ids"": [""cbd801dc08d6ed3f53b9""], ""representative"": ""cbd801dc08d6ed3f53b9"", ""representative_worker"": ""W027""}, {""cluster"": 7, ""point_count"": 20, ""people"": 2, ""workers"": [""W011"", ""W014""], ""canonical_ids"": [""563395851b939361bf06"", ""1348b48c5c9e762ca204""], ""representative"": ""563395851b939361bf06"", ""representative_worker"": ""W011""}]",W001;W002;W006;W010;W012;W013;W017;W030
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,fixed_training_roster_eight_people_cross_building,八人作答是否对应同一合法范围？与其他人的差别落在哪些具体边界？,23,,,,同一名单在不同物理地点的观察内统一,"[{""cluster"": 1, ""point_count"": 8, ""people"": 2, ""workers"": [""W034"", ""W037""], ""canonical_ids"": [""a56ee6d45d0f25f3eed8"", ""7ac0106c722944ffcdb5""], ""representative"": ""a56ee6d45d0f25f3eed8"", ""representative_worker"": ""W034""}, {""cluster"": 2, ""point_count"": 8, ""people"": 3, ""workers"": [""W011"", ""W014"", ""W015""], ""canonical_ids"": [""2793306bbbc97861124d"", ""cf7fcb4084553933334e"", ""77a5d47a83b2868e0ef4""], ""representative"": ""cf7fcb4084553933334e"", ""representative_worker"": ""W014""}, {""cluster"": 3, ""point_count"": 10, ""people"": 3, ""workers"": [""W027"", ""W030"", ""W031""], ""canonical_ids"": [""3c91745dff848ace0009"", ""4bee42371b5ecdf799ee"", ""169fc30c432425281989""], ""representative"": ""169fc30c432425281989"", ""representative_worker"": ""W031""}, {""cluster"": 4, ""point_count"": 10, ""people"": 1, ""workers"": [""W032""], ""canonical_ids"": [""e4c35e7a0869954598a0""], ""representative"": ""e4c35e7a0869954598a0"", ""representative_worker"": ""W032""}, {""cluster"": 5, ""point_count"": 10, ""people"": 1, ""workers"": [""W029""], ""canonical_ids"": [""9fe10525cafa9b114fa8""], ""representative"": ""9fe10525cafa9b114fa8"", ""representative_worker"": ""W029""}, {""cluster"": 6, ""point_count"": 12, ""people"": 3, ""workers"": [""W028"", ""W033"", ""W036""], ""canonical_ids"": [""0f5e3fb0af36b839fed2"", ""f4fb215d725bea31d572"", ""f52f3c5633b4d227b132""], ""representative"": ""f4fb215d725bea31d572"", ""representative_worker"": ""W033""}, {""cluster"": 7, ""point_count"": 12, ""people"": 7, ""workers"": [""W002"", ""W006"", ""W008"", ""W010"", ""W013"", ""W017"", ""W018""], ""canonical_ids"": [""3a54a9c43fb6058d2199"", ""05041d1de0c38536e6c9"", ""19571b3b0505b7a26c30"", ""227a43960c0d44ddd10b"", ""e103e2fc7efc3e275cdd"", ""378b6a5c80d93f0bd228"", ""ea5ea60ff63ef367d326""], ""representative"": ""05041d1de0c38536e6c9"", ""representative_worker"": ""W006""}, {""cluster"": 8, ""point_count"": 12, ""people"": 2, ""workers"": [""W012"", ""W035""], ""canonical_ids"": [""be57cb53717844759758"", ""a7cd831fc464ecea2892""], ""representative"": ""be57cb53717844759758"", ""representative_worker"": ""W012""}, {""cluster"": 9, ""point_count"": 12, ""people"": 1, ""workers"": [""W001""], ""canonical_ids"": [""65a559250acf09e2f7d7""], ""representative"": ""65a559250acf09e2f7d7"", ""representative_worker"": ""W001""}]",W001;W002;W006;W010;W012;W013;W017;W030
