version,image_id,code,condition,method,id,worker,points,cluster
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate0,4556c580e92894d6,W033,22,12
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate0,2385c7af67eeea4e,W034,8,15
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate0,3d53a4f071f870cb,W035,8,15
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate0,680d9cdf96eaadf7,W036,14,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate0,90b4dd7e59f67c16,W037,10,19
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,9fc7e8e2d9d6bcc3,W001,16,5
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,57c9e6d18d1e8441,W002,24,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,e6cf4672ca0a98e0,W006,20,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,f3dddcec6bd52333,W008,8,14
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,0def5b6fa7a8c943,W010,12,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,6751bda596ab6aa3,W011,14,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,870b797b2c22b194,W012,8,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,842bcbbca90674ae,W013,8,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,ebf6a238abbded76,W014,8,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,164460ea4b39a74c,W015,20,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,ea3d5e0fe3227ffd,W017,22,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,df9f72a9643f2a2e,W018,10,12
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,68f273f5934bd5d6,W021,20,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,f89be7fd70fc65db,W027,16,10
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,55515d4fbe62f3d7,W028,14,3
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,caa6d658732cb9af,W029,10,12
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,3a772c253f77d4b7,W030,9,13
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,9c8fbc4acb8cacca,W031,14,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,d98e0f6e768e3029,W032,14,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,4556c580e92894d6,W033,22,9
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,2385c7af67eeea4e,W034,8,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,3d53a4f071f870cb,W035,8,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,680d9cdf96eaadf7,W036,14,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate0,90b4dd7e59f67c16,W037,10,12
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,9fc7e8e2d9d6bcc3,W001,16,3
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,57c9e6d18d1e8441,W002,24,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,e6cf4672ca0a98e0,W006,20,5
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,f3dddcec6bd52333,W008,8,9
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,0def5b6fa7a8c943,W010,12,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,6751bda596ab6aa3,W011,14,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,870b797b2c22b194,W012,8,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,842bcbbca90674ae,W013,8,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,ebf6a238abbded76,W014,8,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,164460ea4b39a74c,W015,20,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,ea3d5e0fe3227ffd,W017,22,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,df9f72a9643f2a2e,W018,10,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,68f273f5934bd5d6,W021,20,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,f89be7fd70fc65db,W027,16,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,55515d4fbe62f3d7,W028,14,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,caa6d658732cb9af,W029,10,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,3a772c253f77d4b7,W030,9,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,9c8fbc4acb8cacca,W031,14,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,d98e0f6e768e3029,W032,14,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,4556c580e92894d6,W033,22,5
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,2385c7af67eeea4e,W034,8,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,3d53a4f071f870cb,W035,8,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,680d9cdf96eaadf7,W036,14,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate0,90b4dd7e59f67c16,W037,10,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,9fc7e8e2d9d6bcc3,W001,16,15
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,57c9e6d18d1e8441,W002,24,21
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,e6cf4672ca0a98e0,W006,20,18
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,f3dddcec6bd52333,W008,8,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,0def5b6fa7a8c943,W010,12,9
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,6751bda596ab6aa3,W011,14,12
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,870b797b2c22b194,W012,8,3
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,842bcbbca90674ae,W013,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,ebf6a238abbded76,W014,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,164460ea4b39a74c,W015,20,17
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,ea3d5e0fe3227ffd,W017,22,19
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,df9f72a9643f2a2e,W018,10,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,68f273f5934bd5d6,W021,20,17
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,f89be7fd70fc65db,W027,16,16
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,55515d4fbe62f3d7,W028,14,14
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,caa6d658732cb9af,W029,10,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,3a772c253f77d4b7,W030,9,5
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,9c8fbc4acb8cacca,W031,14,13
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,d98e0f6e768e3029,W032,14,10
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,4556c580e92894d6,W033,22,20
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,2385c7af67eeea4e,W034,8,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,3d53a4f071f870cb,W035,8,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,680d9cdf96eaadf7,W036,14,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c3_gate1,90b4dd7e59f67c16,W037,10,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,9fc7e8e2d9d6bcc3,W001,16,9
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,57c9e6d18d1e8441,W002,24,15
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,e6cf4672ca0a98e0,W006,20,12
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,f3dddcec6bd52333,W008,8,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,0def5b6fa7a8c943,W010,12,5
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,6751bda596ab6aa3,W011,14,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,870b797b2c22b194,W012,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,842bcbbca90674ae,W013,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,ebf6a238abbded76,W014,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,164460ea4b39a74c,W015,20,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,ea3d5e0fe3227ffd,W017,22,13
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,df9f72a9643f2a2e,W018,10,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,68f273f5934bd5d6,W021,20,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,f89be7fd70fc65db,W027,16,10
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,55515d4fbe62f3d7,W028,14,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,caa6d658732cb9af,W029,10,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,3a772c253f77d4b7,W030,9,3
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,9c8fbc4acb8cacca,W031,14,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,d98e0f6e768e3029,W032,14,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,4556c580e92894d6,W033,22,14
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,2385c7af67eeea4e,W034,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,3d53a4f071f870cb,W035,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,680d9cdf96eaadf7,W036,14,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c6_gate1,90b4dd7e59f67c16,W037,10,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,9fc7e8e2d9d6bcc3,W001,16,7
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,57c9e6d18d1e8441,W002,24,12
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,e6cf4672ca0a98e0,W006,20,10
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,f3dddcec6bd52333,W008,8,2
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,0def5b6fa7a8c943,W010,12,5
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,6751bda596ab6aa3,W011,14,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,870b797b2c22b194,W012,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,842bcbbca90674ae,W013,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,ebf6a238abbded76,W014,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,164460ea4b39a74c,W015,20,9
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,ea3d5e0fe3227ffd,W017,22,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,df9f72a9643f2a2e,W018,10,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,68f273f5934bd5d6,W021,20,9
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,f89be7fd70fc65db,W027,16,8
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,55515d4fbe62f3d7,W028,14,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,caa6d658732cb9af,W029,10,4
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,3a772c253f77d4b7,W030,9,3
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,9c8fbc4acb8cacca,W031,14,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,d98e0f6e768e3029,W032,14,6
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,4556c580e92894d6,W033,22,11
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,2385c7af67eeea4e,W034,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,3d53a4f071f870cb,W035,8,1
no_borrowed_imputation,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,OSPA30_c9_gate1,680d9cdf96eaadf7,W036,14,6
