feature,building,context,reason,available_high,available_low
corners,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,k6_4plus2_and2plus4_not_common_supported,3,2
corners,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,k6_4plus2_and2plus4_not_common_supported,2,2
corners,q9vSo1VnCiC,P1|0|manual|q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,composition_5+10_unsupported,10,9
corners,rPc6DW4iMge,C1|0|manual|rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,k6_4plus2_and2plus4_not_common_supported,2,3
corners,rPc6DW4iMge,P1|0|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,composition_10+5_unsupported,9,10
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,k6_4plus2_and2plus4_not_common_supported,3,2
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,k6_4plus2_and2plus4_not_common_supported,3,2
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,k6_4plus2_and2plus4_not_common_supported,2,2
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,k6_4plus2_and2plus4_not_common_supported,3,2
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,k6_4plus2_and2plus4_not_common_supported,3,2
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,k6_4plus2_and2plus4_not_common_supported,3,2
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,k6_4plus2_and2plus4_not_common_supported,3,2
corners,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,k6_4plus2_and2plus4_not_common_supported,3,2
corners,uNb9QFRL6hY,P1|0|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,composition_10+5_unsupported,8,10
corners,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,k6_4plus2_and2plus4_not_common_supported,2,3
corners,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,k6_4plus2_and2plus4_not_common_supported,2,2
corners,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,k6_4plus2_and2plus4_not_common_supported,2,4
corners,x8F5xyUWy9e,C1|0|manual|x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,k6_4plus2_and2plus4_not_common_supported,3,2
corners,yqstnuAEVhm,C1|0|manual|yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,k6_4plus2_and2plus4_not_common_supported,2,3
corners,yqstnuAEVhm,C1|0|manual|yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,k6_4plus2_and2plus4_not_common_supported,2,2
corners,yqstnuAEVhm,C1|0|manual|yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,k6_4plus2_and2plus4_not_common_supported,3,2
corners,yqstnuAEVhm,P1|0|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,composition_5+10_unsupported,10,9
corners,yqstnuAEVhm,P1|0|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,composition_10+5_unsupported,9,10
log_time,7y3sRwLe3Va,C1|0|manual|7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,7y3sRwLe3Va,C1|0|manual|7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,7y3sRwLe3Va,C1|0|manual|7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,7y3sRwLe3Va,C1|0|manual|7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,7y3sRwLe3Va,C1|0|manual|7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,B6ByNegPMKs,C1|0|manual|B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,B6ByNegPMKs,P1|0|manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,composition_10+5_unsupported,9,10
log_time,S9hNv5qa7GM,C2-B|0|manual|S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,composition_5+10_unsupported,10,9
log_time,UwV83HsGsw3,C1|0|manual|UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,UwV83HsGsw3,C1|0|manual|UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,VFuaQ6m2Qom,C2-B|0|manual|VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,composition_10+5_unsupported,9,10
log_time,X7HyMhZNoso,C1|0|manual|X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,e9zR4mvMWw7,C1|0|manual|e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,k6_4plus2_and2plus4_not_common_supported,2,4
log_time,jtcxE69GiFV,C2-A-RP|2|manual|jtcxE69GiFV_67790605390f4d439c3c59395967ec84,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,pRbA3pwrgk9,C2-B|0|manual|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,composition_5+10_unsupported,10,9
log_time,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,q9vSo1VnCiC,C1|0|manual|q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,q9vSo1VnCiC,P1|0|manual|q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,composition_5+10_unsupported,10,9
log_time,rPc6DW4iMge,C1|0|manual|rPc6DW4iMge_4350d36797324601adba7351d09602d2,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,rPc6DW4iMge,P1|0|manual|rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,composition_5+10_unsupported,10,9
log_time,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,uNb9QFRL6hY,C1|0|manual|uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,uNb9QFRL6hY,P1|0|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,composition_10+5_unsupported,9,9
log_time,uNb9QFRL6hY,P1|0|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,composition_5+10_unsupported,9,9
log_time,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,k6_4plus2_and2plus4_not_common_supported,2,4
log_time,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,wc2JMjhGNzB,C1|0|manual|wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,k6_4plus2_and2plus4_not_common_supported,3,2
log_time,yqstnuAEVhm,C1|0|manual|yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,k6_4plus2_and2plus4_not_common_supported,2,3
log_time,yqstnuAEVhm,C1|0|manual|yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,k6_4plus2_and2plus4_not_common_supported,2,2
log_time,yqstnuAEVhm,P1|0|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,composition_5+10_unsupported,10,9
log_time,yqstnuAEVhm,P1|0|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,composition_10+5_unsupported,9,10
