shared_flip_fraction,workers,replicate,iterations,optimizer_converged,EM_truth_error,majority_truth_error,EM_effective_target_error,role
0,3,39,157,True,0.11,0.146666666667,0.11,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,0,12,True,0.0733333333333,0.0733333333333,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,1,9,True,0.05,0.05,0.05,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,2,26,True,0.116666666667,0.166666666667,0.116666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,3,10,True,0.0933333333333,0.0933333333333,0.0933333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,4,9,True,0.07,0.0766666666667,0.07,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,5,14,True,0.05,0.08,0.05,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,6,14,True,0.0866666666667,0.0833333333333,0.0866666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,7,13,True,0.116666666667,0.113333333333,0.116666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,8,10,True,0.0533333333333,0.0533333333333,0.0533333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,9,18,True,0.05,0.0733333333333,0.05,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,10,17,True,0.113333333333,0.113333333333,0.113333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,11,13,True,0.07,0.07,0.07,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,12,16,True,0.08,0.0633333333333,0.08,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,13,11,True,0.08,0.0633333333333,0.08,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,14,20,True,0.106666666667,0.13,0.106666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,15,17,True,0.0866666666667,0.0766666666667,0.0866666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,16,13,True,0.0666666666667,0.0666666666667,0.0666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,17,8,True,0.0266666666667,0.0266666666667,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,18,13,True,0.1,0.1,0.1,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,19,7,True,0.00666666666667,0.00666666666667,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,20,14,True,0.126666666667,0.133333333333,0.126666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,21,24,True,0.12,0.163333333333,0.12,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,22,13,True,0.0566666666667,0.0633333333333,0.0566666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,23,11,True,0.0433333333333,0.0566666666667,0.0433333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,24,21,True,0.0733333333333,0.0933333333333,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,25,10,True,0.05,0.0533333333333,0.05,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,26,11,True,0.0433333333333,0.0433333333333,0.0433333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,27,10,True,0.05,0.05,0.05,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,28,17,True,0.0633333333333,0.0566666666667,0.0633333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,29,19,True,0.0666666666667,0.0733333333333,0.0666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,30,13,True,0.03,0.03,0.03,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,31,28,True,0.156666666667,0.156666666667,0.156666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,32,13,True,0.11,0.126666666667,0.11,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,33,15,True,0.0933333333333,0.08,0.0933333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,34,16,True,0.103333333333,0.103333333333,0.103333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,35,9,True,0.05,0.0633333333333,0.05,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,36,10,True,0.0366666666667,0.0433333333333,0.0366666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,37,14,True,0.0466666666667,0.0433333333333,0.0466666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,38,17,True,0.0933333333333,0.123333333333,0.0933333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,5,39,15,True,0.0733333333333,0.0666666666667,0.0733333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,0,6,True,0.00666666666667,0.01,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,1,7,True,0.0166666666667,0.0333333333333,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,2,9,True,0.02,0.0433333333333,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,3,8,True,0.0233333333333,0.0466666666667,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,4,9,True,0.0366666666667,0.0433333333333,0.0366666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,5,7,True,0.0133333333333,0.0266666666667,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,6,6,True,0.00333333333333,0.0166666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,7,8,True,0.0233333333333,0.0366666666667,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,8,7,True,0.0133333333333,0.0233333333333,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,9,7,True,0.0333333333333,0.0466666666667,0.0333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,10,7,True,0.00666666666667,0.0366666666667,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,11,6,True,0.0166666666667,0.0133333333333,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,12,7,True,0.0133333333333,0.0233333333333,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,13,7,True,0.02,0.0333333333333,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,14,8,True,0.04,0.0266666666667,0.04,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,15,6,True,0.0133333333333,0.0166666666667,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,16,8,True,0.0166666666667,0.0366666666667,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,17,7,True,0.0333333333333,0.0333333333333,0.0333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,18,9,True,0.0366666666667,0.06,0.0366666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,19,6,True,0.02,0.02,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,20,8,True,0.0333333333333,0.05,0.0333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,21,6,True,0.0266666666667,0.0233333333333,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,22,10,True,0.09,0.09,0.09,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,23,7,True,0.01,0.02,0.01,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,24,8,True,0.02,0.0366666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,25,6,True,0.01,0.0166666666667,0.01,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,26,6,True,0.0133333333333,0.0133333333333,0.0133333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,27,8,True,0.00666666666667,0.0266666666667,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,28,7,True,0.0266666666667,0.0366666666667,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,29,8,True,0.0233333333333,0.0233333333333,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,30,8,True,0.0266666666667,0.0333333333333,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,31,7,True,0.00333333333333,0.0433333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,32,7,True,0.0166666666667,0.0166666666667,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,33,7,True,0.0266666666667,0.0266666666667,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,34,6,True,0.02,0.02,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,35,7,True,0.02,0.0366666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,36,7,True,0.02,0.0266666666667,0.02,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,37,7,True,0.0233333333333,0.0466666666667,0.0233333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,38,7,True,0.0266666666667,0.0333333333333,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,10,39,8,True,0.0266666666667,0.05,0.0266666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,0,6,True,0.01,0.02,0.01,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,1,5,True,0.01,0.01,0.01,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,2,5,True,0.00333333333333,0.00333333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,3,5,True,0.00666666666667,0.00333333333333,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,4,5,True,0,0.00333333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,5,5,True,0,0.00333333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,6,6,True,0.0166666666667,0.0133333333333,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,7,6,True,0.00333333333333,0.00666666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,8,5,True,0.00333333333333,0,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,9,6,True,0.00333333333333,0.00333333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,10,5,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,11,5,True,0.00333333333333,0.00666666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,12,5,True,0,0.00333333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,13,5,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,14,5,True,0.00333333333333,0.00333333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,15,5,True,0.00333333333333,0,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,16,5,True,0.00333333333333,0.00333333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,17,6,True,0,0.00333333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,18,5,True,0.00666666666667,0.00666666666667,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,19,5,True,0,0.00666666666667,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,20,6,True,0,0.00333333333333,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,21,5,True,0,0.01,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,22,6,True,0.0166666666667,0.0133333333333,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,23,5,True,0.00666666666667,0.01,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,24,6,True,0.00666666666667,0.00666666666667,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,25,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,26,5,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,27,5,True,0.00333333333333,0,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,28,6,True,0.01,0.01,0.01,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,29,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,30,5,True,0,0.00666666666667,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,31,6,True,0.00333333333333,0,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,32,5,True,0.00333333333333,0.00333333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,33,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,34,5,True,0.00666666666667,0.02,0.00666666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,35,7,True,0.0166666666667,0.02,0.0166666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,36,5,True,0.00333333333333,0.00333333333333,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,37,4,True,0.00333333333333,0.00666666666667,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,38,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,20,39,5,True,0.00333333333333,0,0.00333333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,0,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,1,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,2,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,3,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,4,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,5,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,6,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,7,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,8,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,9,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,10,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,11,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,12,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,13,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,14,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,15,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,16,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,17,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,18,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,19,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,20,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,21,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,22,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,23,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,24,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,25,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,26,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,27,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,28,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,29,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,30,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,31,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,32,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,33,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,34,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,35,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,36,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,37,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,38,4,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0,40,39,3,True,0,0,0,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,0,18,True,0.203333333333,0.203333333333,0.06,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,1,24,True,0.263333333333,0.263333333333,0.14,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,2,12,True,0.21,0.21,0.0866666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,3,18,True,0.176666666667,0.176666666667,0.04,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,4,45,True,0.243333333333,0.243333333333,0.153333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,5,21,True,0.276666666667,0.276666666667,0.153333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,6,60,True,0.32,0.293333333333,0.23,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,7,243,True,0.316666666667,0.326666666667,0.226666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,8,24,True,0.383333333333,0.346666666667,0.306666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,9,118,True,0.32,0.313333333333,0.25,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,10,300,False,0.266666666667,0.283333333333,0.136666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,11,300,False,0.353333333333,0.296666666667,0.296666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,12,115,True,0.206666666667,0.186666666667,0.116666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,13,140,True,0.246666666667,0.256666666667,0.136666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,14,186,True,0.306666666667,0.273333333333,0.203333333333,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,15,17,True,0.233333333333,0.233333333333,0.136666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,16,49,True,0.233333333333,0.233333333333,0.13,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,17,39,True,0.22,0.22,0.15,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,18,17,True,0.18,0.18,0.0566666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,19,15,True,0.193333333333,0.193333333333,0.0766666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
0.15,3,20,12,True,0.223333333333,0.223333333333,0.146666666667,synthetic_assumption_demo_not_fitted_to_human_data_or_validated_worker_simulator
