round_id,worker_id,task_id,base_task_id,dataset_group,assignment_batch,assignment_reason,is_common_anchor,expected_completion_order,manifest_version,watch_flag,used_for_r_u,used_for_rq2,semi_family
C1,27,648,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,False,false,true,模型标注质量好
C1,17,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,False,false,true,模型标注质量好
C1,28,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,模型标注质量好
C1,29,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,模型标注质量好
C1,30,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,False,false,true,模型标注质量好
C1,31,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,跨门扩张
C1,32,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,跨门扩张
C1,33,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,跨门扩张
C1,34,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,跨门扩张
C1,35,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,跨门扩张
C1,6,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,跨门扩张
C1,8,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,跨门扩张
C1,10,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,跨门扩张
C1,11,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,跨门扩张
C1,12,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,跨门扩张
C1,14,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,跨门扩张
C1,15,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,跨门扩张
C1,36,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,True,false,true,跨门扩张
C1,37,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,跨门扩张
C1,1,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,1,C1_semi_v2_draft,False,false,true,跨门扩张
C1,2,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,跨门扩张
C1,17,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,跨门扩张
C1,18,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,跨门扩张
C1,27,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,跨门扩张
C1,28,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,跨门扩张
C1,13,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,29,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,30,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,31,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,32,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,33,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,34,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,35,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,36,706,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,37,706,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,1,706,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,2,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,2,706,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,6,686,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,10,686,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,11,686,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,12,686,wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,8,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,15,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,17,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,18,480,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,13,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点重复
C1,14,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点重复
C1,27,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,角点重复
C1,28,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点重复
C1,29,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点重复
C1,33,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点重复
C1,34,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点重复
C1,35,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,角点重复
C1,30,540,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,过度解析
C1,31,540,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,过度解析
C1,32,540,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,过度解析
C1,36,540,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,True,false,true,过度解析
C1,1,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,3,C1_semi_v2_draft,False,false,true,过度解析
C1,2,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,过度解析
C1,6,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,8,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,37,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,13,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,14,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,15,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,过度解析
C1,10,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,过度解析
C1,11,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,过度解析
C1,12,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,17,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,过度解析
C1,27,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,模型标注质量好
C1,28,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,模型标注质量好
C1,30,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,模型标注质量好
C1,31,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,模型标注质量好
C1,29,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,32,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,33,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,34,491,uNb9QFRL6hY_26b3b14f6ce047489259ab14d131122d,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,35,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,36,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,True,false,true,过度解析
C1,2,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,False,false,true,过度解析
C1,6,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,True,false,true,过度解析
C1,1,604,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,过度解析
C1,8,604,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,True,false,true,过度解析
C1,10,604,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,False,false,true,过度解析
C1,11,604,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,False,false,true,过度解析
C1,18,659,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,4,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,12,659,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,True,false,true,角点错位/飘移
C1,15,659,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,False,false,true,角点错位/飘移
C1,17,659,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,Calibration_semi,semi_rr_k4,rq2_paired_audit,false,5,C1_semi_v2_draft,False,false,true,角点错位/飘移
