id,code,image_id,worker,condition,stage,block,exposure,excluded_worker,pointset_available,raw_count,effective_count,processing_status,imputed_point,split_available,bound_available,role_source,role_status,n_top,n_bottom,pairing_source,exact_x_ties,near_x_gaps_le1px,minimum_role_x_gap_px,paired_role_order_inversion,pair_cost_px,second_pair_cost_px,pair_margin_px
014b4e58073b849f7ed9,wc2JMjhGNzB-53,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,W002,manual,C1,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,1.9699999999999989,False,0,3.9400000000000546,3.9400000000000546
015eb3a11d385beb,rPc6DW4iMge-17,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,W010,semi,P1,0,model_preannotation,False,True,14,14,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7,7,conditional_unique_x_assignment,0,0,75,False,3.9124210735240013,inf,inf
0162b7ec9d17cddb,Z6MFQCViBuw-10,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W019,semi,P1,0,model_preannotation,True,False,12,12,unchanged,False,False,False,not_pointset_eligible,,,,,,,,,,,
01e195ec3ec5f727,uNb9QFRL6hY-70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,W037,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,157.77588229529954,False,36.556898438246321,inf,inf
0225fd516c992f7f,b8cTxDM8gDG-07,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,W033,semi,P1,0,model_preannotation,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,31.138726443510706,False,5.0693632217552818,67.34681610877675,62.277452887021468
022a2edfc36f1862ff6d,2t7WUuJeko7-09,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,W034,manual,C2-A-RP,2,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,181.68245554115694,False,17.676791561766265,inf,inf
0256fe8a53c60eb1,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W029,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,150.36089220359787,False,1.4226829516185262,inf,inf
026b9a1fe7ba6a07,yqstnuAEVhm-31,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,W006,manual,P1,0,none,False,True,20,20,unchanged,False,True,False,horizon_255_5_conditional_roles,available_conditionally,10,10,ambiguous_horizontal_assignment,1,1,0,False,45.78861788617894,45.78861788617894,0
028464efb23f49f4,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W036,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,149.36738955154601,False,9.5640070059952222,inf,inf
0284f20459ae4153,rPc6DW4iMge-06,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,W002,manual,P1,0,none,False,True,24,24,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,12,12,conditional_unique_x_assignment,0,0,5.089999999999975,False,21.81453634085193,31.994536340851823,10.179999999999893
02902e88ff88b1d2db71,pRbA3pwrgk9-11,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,W036,manual,C2-B,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,39.61454209019098,False,12.415258933766779,86.217109431718654,73.801850497951875
02946d1a59a1cfe17aef,uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,W033,manual,C1,0,none,False,True,18,18,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,9,9,conditional_unique_x_assignment,0,0,1.0046548328103881,False,24.476786735340397,26.486096400961173,2.0093096656207763
029d6835bddda35f5e84,S9hNv5qa7GM-01,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,W029,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,152.22943965478692,False,0,inf,inf
02a6165f728512be,yqstnuAEVhm-26,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,W036,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,117.930972912122,False,7.2010954425603586,inf,inf
02b2f811d06c0d60,uNb9QFRL6hY-06,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,W001,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,172.98640776699028,False,33.801941747572755,inf,inf
02b72fbd029d4c27,yqstnuAEVhm-32,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,W031,manual,P1,0,none,False,True,18,18,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,9,9,conditional_unique_x_assignment,0,0,28.639715445830916,False,7.5721202331141058,64.851551124775938,57.279430891661832
02b7a2ac25661ce54310,x8F5xyUWy9e-01,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,W035,manual,C1,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,44.464878671775182,False,10.462324393358813,99.392081736909176,88.929757343550364
02be3fa1bec88b02,X7HyMhZNoso-05,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W002,semi,P1,0,model_preannotation,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,49,False,0,98,98
02c17487f3c26175d06c,7y3sRwLe3Va-17,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,W006,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,27.490347553114816,False,0.38270179562584872,55.363396901855481,54.980695106229632
02ff3128c678c453e095,uNb9QFRL6hY-44,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,W002,semi,C1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,166.12759839657781,False,0,inf,inf
0306cba337eb984110ee,uNb9QFRL6hY-60,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,W001,manual,C1,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,1.9883495145630832,False,35.790291262135952,39.766990291262118,3.9766990291261664
0309b9293bdaeefba16c,rPc6DW4iMge-01,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,W018,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,152.70000000000005,False,0,inf,inf
031e48e6149c36f92e2b,yqstnuAEVhm-27,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,W033,semi,C1,0,model_preannotation,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,51.090000000000003,False,0,102.18000000000006,102.18000000000006
03226fb095d5cf238261,yqstnuAEVhm-06,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,W013,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,127.93561290734965,False,9.8309294000738987,inf,inf
032cd152706166629e82,wc2JMjhGNzB-67,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,W034,manual,C1,0,none,False,True,6,6,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,3,3,conditional_unique_x_assignment,0,0,114.71234408848579,False,21.991412904372396,inf,inf
033e34e10addfeb4,B6ByNegPMKs-11,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,W014,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,28.993564993564974,False,3.9536679536680026,61.94079794079795,57.987129987129947
0359bc11d268822d94fd,uNb9QFRL6hY-08,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,W017,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,161.44144144144144,False,6.4576576576575917,inf,inf
036f0b79fcb891d33e1d,wc2JMjhGNzB-60,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,W028,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,215.34895116717604,False,0,inf,inf
03a5a7938f3bceda,yqstnuAEVhm-26,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,W028,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,119.28079352828519,False,2.9574103893814936,inf,inf
03dae7081bc7d6bb,q9vSo1VnCiC-23,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,W012,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,191.86965376782098,False,6.2566191446026096,inf,inf
03e01729807e10b2,7y3sRwLe3Va-08,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,W027,oos,P1,0,none,False,True,20,20,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,10,10,conditional_unique_x_assignment,0,0,33.851239669421432,False,15.515151515151388,83.217630853994308,67.70247933884292
03f2a945c924203b75d1,q9vSo1VnCiC-01,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,W035,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,119.00893997445695,False,3.5729609944803542,inf,inf
0425a943a10eec7b,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W013,oos,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,21.207100591716028,False,9.0887573964496369,51.502958579881636,42.414201183431999
043215a11b3c07f6,e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W018,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,160,False,0,inf,inf
04402852e137134a,wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,W027,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,194.44808743169398,False,0,inf,inf
046e2c37842123ec2f46,7y3sRwLe3Va-26,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,W031,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,24.738215767713086,False,14.545127887530896,64.021559422957068,49.476431535426173
04c68d1fd4a36275,rPc6DW4iMge-20,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,W036,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,72.494900340246232,False,3.5782838569355135,inf,inf
04c900e4f73f755265b3,B6ByNegPMKs-21,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,W029,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,147.68499778827129,False,6.3232281147758727,inf,inf
04cce395f11e77de,wc2JMjhGNzB-40,wc2JMjhGNzB_77962388887942148ee65c2892600e02,W032,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,150.20070838960544,False,11.881442489914889,inf,inf
04f3914eba8431cf,x8F5xyUWy9e-09,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,W018,manual,P1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,48.761904761904702,False,5.132832080200501,102.65664160400991,97.523809523809405
05041d1de0c38536e6c9,yqstnuAEVhm-25,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,W006,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,16.605405405405463,False,8.8658008658005087,42.076611676611435,33.210810810810926
052be43b1dece4bd,wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,W032,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,147.78653626257073,False,5.5227256910266647,inf,inf
053bc215116bc248,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W013,manual,P1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,43.707317073170771,False,14.569105691056905,101.98373983739822,87.414634146341314
053bc4b35d6a7e89,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W021,manual,P1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,52.51282051282044,False,15.180267752955899,inf,inf
0541cfefecf4d012,uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,W015,manual,P1,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,18.00141891000635,False,23.913667525855601,57.952448689290861,34.03878116343526
0545d5cfd8fca3b793bc,UwV83HsGsw3-17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W012,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,131.38900203665986,False,8.3421588594704872,inf,inf
059397cbcdc2fd99,e9zR4mvMWw7-03,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,W028,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,160.29752888546022,False,0,inf,inf
05c34463f238a2c1,e9zR4mvMWw7-32,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,W034,semi,P1,0,model_preannotation,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,153.63763481184833,False,15.073967238179534,inf,inf
05d46cc3f94689c9,x8F5xyUWy9e-09,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,W015,manual,P1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,50.079794079793942,False,8.1664081664083596,108.32599632599624,100.15958815958788
05eb948b2ffa3e8a,q9vSo1VnCiC-02,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,W035,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,148.61592920353996,False,18.123893805309763,inf,inf
0615e35bd4e08e07,uNb9QFRL6hY-47,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,W021,manual,P1,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,18.00141891000635,False,23.913667525855601,57.952448689290861,34.03878116343526
063a04f15b4aa1089409,uNb9QFRL6hY-68,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,W015,manual,C1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,194.47394957983204,False,5.1630252100840153,inf,inf
063a5ec4d91eccc8b4c3,uNb9QFRL6hY-50,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,W031,manual,C1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,93.003695632426798,False,6.9141304351085182,inf,inf
064662f606e21c49,UwV83HsGsw3-09,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,W036,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,64.996228267623593,False,12.803324112461382,inf,inf
064762401b987f7b06e1,pRbA3pwrgk9-06,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,W033,manual,C2-A-RP,2,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,228.26683616537792,False,6.7064894195395937,inf,inf
0657f6415220d28c,yqstnuAEVhm-31,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,W032,manual,P1,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,46.834156555321272,False,17.954253697965555,111.62256680860804,93.668313110642487
0671823b060edef4c4ef,zsNo4HB9uLZ-09,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,W032,manual,C2-A-RP,1,none,False,True,6,6,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,3,3,conditional_unique_x_assignment,0,0,111.37846144058176,False,0,inf,inf
06925f70038be9cf6628,2t7WUuJeko7-09,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,W031,manual,C2-A-RP,2,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,182.53304348686333,False,8.9710870052051632,inf,inf
069c8d013f9ff384,uNb9QFRL6hY-63,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,W031,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,47.737294560520354,False,13.110349101857992,107.71127839837482,94.600929296516824
06f95fe563212fba,q9vSo1VnCiC-09,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,W030,oos,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,224.78048780487805,False,6.6601626016263253,inf,inf
06fcd18a585187a4c3dc,VFuaQ6m2Qom-07,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,W028,manual,C2-B,0,none,False,False,26,26,unchanged,False,False,False,not_pointset_eligible,,,,,,,,,,,
07295986e75ee411,wc2JMjhGNzB-59,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,W008,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,193.89349112426035,False,0,inf,inf
07302c287d4b5090,UwV83HsGsw3-06,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W015,oos,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,137.45585585585584,False,8.3027027027026179,inf,inf
073cc94b42351b56,UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W002,oos,P1,0,none,False,True,6,6,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,3,3,conditional_unique_x_assignment,0,0,166.81704260651622,False,8.9824561403509051,inf,inf
07431aa4afbbf9c0c56b,rPc6DW4iMge-16,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,W010,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,0,62.28005657708627,False,15.931937567930675,inf,inf
075417b5f26b1723,7y3sRwLe3Va-12,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W006,oos,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,21.207100591716028,False,9.0887573964496369,51.502958579881636,42.414201183431999
07747ea3bdc5ada7,UwV83HsGsw3-08,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W032,oos,P1,0,none,False,True,14,14,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,7,7,conditional_unique_x_assignment,0,0,29.878920808861608,False,11.951568323544279,71.709409941267495,59.757841617723216
077afa302e6fd9f894ce,S9hNv5qa7GM-01,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,W033,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,150.43368938012395,False,15.791375663113399,inf,inf
079756c7117560ae28f4,jh4fc5c5qoQ-04,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,W010,manual,C2-B,0,none,False,True,16,16,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,8,8,conditional_unique_x_assignment,0,0,1.6972067745904553,False,20.416801049550486,23.81121459873134,3.3944135491808538
0798eb2f1686b13f,e9zR4mvMWw7-19,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,W010,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,45.443786982248525,False,27.266272189349252,inf,inf
07c99b913f352934,e9zR4mvMWw7-39,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,W001,semi,P1,0,model_preannotation,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,85.4990291262136,False,21.871844660194199,inf,inf
07d4896d9cf6dc52b90b,uNb9QFRL6hY-69,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,W031,manual,C1,0,none,False,True,10,10,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,5,5,conditional_unique_x_assignment,0,0,83.483282346978285,False,16.613309822338238,inf,inf
07d7b8e9b47e3b57f09b,b8cTxDM8gDG-17,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,W036,manual,C1,0,none,False,True,12,12,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,6,6,conditional_unique_x_assignment,0,1,0.32372316384498845,False,9.132761199010929,9.7802075267009059,0.6474463276899769
07de0151fed348e0316c,pRbA3pwrgk9-14,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,W037,manual,C2-B,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,171.03448275862081,False,26.482758620689253,inf,inf
07e393557408ab30,UwV83HsGsw3-10,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,W017,manual,P1,0,none,False,True,8,8,unchanged,False,True,True,horizon_255_5_conditional_roles,available_conditionally,4,4,conditional_unique_x_assignment,0,0,113.23243243243246,False,10.615701415701437,inf,inf
