project_id,runtime_task_id,base_task_id,condition,dataset_group,worker_id,annotation_id,raw_point_count,raw_valid,raw_reason,calculation_valid,calculation_reason,repair_applied,repair_status,dropped_point_index,orphan_candidate_count
66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,C1_anchor_all,35,5922,12,True,,True,,False,not_needed,,0
66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,C1_anchor_all,36,5991,12,True,,True,,False,not_needed,,0
66,3183,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,C1_anchor_all,37,5863,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,27,5818,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,28,5765,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,29,6361,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,30,5999,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,31,5938,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,32,6349,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,33,5804,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,34,6055,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,35,5923,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,36,5994,8,True,,True,,False,not_needed,,0
66,3184,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,C1_anchor_all,37,5864,10,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,27,5829,12,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,28,5766,8,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,29,6362,8,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,30,6000,8,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,31,5939,14,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,32,6350,8,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,33,5805,8,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,34,6044,8,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,35,5924,8,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,36,5995,12,True,,True,,False,not_needed,,0
66,3185,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,C1_anchor_all,37,5865,14,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,27,5852,18,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,28,5767,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,29,6420,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,30,6001,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,31,5942,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,32,6351,16,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,33,5806,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,34,6056,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,35,5925,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,36,5996,8,True,,True,,False,not_needed,,0
66,3186,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,C1_anchor_all,37,5866,8,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,27,5850,18,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,28,5768,14,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,29,6421,8,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,30,6002,12,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,31,5943,10,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,32,6352,14,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,33,5807,12,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,34,6045,8,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,35,5926,14,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,36,5997,12,True,,True,,False,not_needed,,0
66,3187,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,C1_anchor_all,37,5867,12,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,27,5851,14,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,28,5769,16,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,29,6422,14,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,30,6003,12,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,31,5946,12,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,32,6353,14,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,33,5808,16,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,34,6047,8,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,35,5927,10,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,36,6013,16,True,,True,,False,not_needed,,0
66,3188,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,C1_anchor_all,37,5868,14,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,27,5849,16,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,28,5770,14,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,29,6423,12,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,30,6004,12,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,31,5953,12,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,32,6354,16,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,33,5809,18,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,34,6049,10,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,35,5928,18,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,36,6023,10,True,,True,,False,not_needed,,0
66,3189,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,C1_anchor_all,37,5869,18,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,27,5848,8,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,28,5771,12,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,29,6424,8,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,30,6005,10,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,31,5949,14,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,32,6355,10,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,33,5810,14,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,34,6048,10,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,35,5929,14,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,36,6081,10,True,,True,,False,not_needed,,0
66,3190,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,C1_anchor_all,37,5870,10,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,27,5819,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,28,5772,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,29,6425,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,30,6006,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,31,5955,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,32,6356,10,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,33,5811,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,34,6050,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,35,5930,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,36,6082,8,True,,True,,False,not_needed,,0
66,3191,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,C1_anchor_all,37,5871,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,27,5820,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,28,5773,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,29,6426,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,30,6007,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,31,5957,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,32,6357,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,33,5812,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,34,6053,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,35,5931,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,36,6083,8,True,,True,,False,not_needed,,0
66,3192,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,C1_anchor_all,37,5872,12,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,27,5821,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,28,5774,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,29,6427,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,30,6008,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,31,5958,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,32,6358,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,33,5813,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,34,6054,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,35,5932,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,36,6084,8,True,,True,,False,not_needed,,0
66,3193,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,C1_anchor_all,37,5873,8,True,,True,,False,not_needed,,0
67,3194,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,C1_core_all,33,5814,16,True,,True,,False,not_needed,,0
67,3194,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,C1_core_all,34,6057,8,True,,True,,False,not_needed,,0
67,3194,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,C1_core_all,37,5874,12,True,,True,,False,not_needed,,0
67,3195,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,C1_core_all,34,6058,8,True,,True,,False,not_needed,,0
67,3195,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,C1_core_all,36,6096,8,True,,True,,False,not_needed,,0
67,3195,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,C1_core_all,37,5876,12,True,,True,,False,not_needed,,0
67,3196,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,C1_core_all,27,5822,8,True,,True,,False,not_needed,,0
67,3196,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,C1_core_all,28,5778,8,True,,True,,False,not_needed,,0
67,3196,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,C1_core_all,30,6011,8,True,,True,,False,not_needed,,0
67,3196,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,C1_core_all,36,6085,8,True,,True,,False,not_needed,,0
67,3197,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,C1_core_all,31,5986,8,True,,True,,False,not_needed,,0
67,3197,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,C1_core_all,34,5880,8,True,,True,,False,not_needed,,0
67,3198,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,C1_core_all,33,5830,8,True,,True,,False,not_needed,,0
67,3198,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,C1_core_all,34,6060,4,True,,True,,False,not_needed,,0
67,3198,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,C1_core_all,37,5877,8,True,,True,,False,not_needed,,0
67,3199,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,C1_core_all,28,5785,12,True,,True,,False,not_needed,,0
67,3199,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,C1_core_all,29,6437,12,True,,True,,False,not_needed,,0
67,3199,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,C1_core_all,34,6554,10,True,,True,,False,not_needed,,0
67,3199,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,C1_core_all,35,5933,16,True,,True,,False,not_needed,,0
67,3200,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,C1_core_all,27,5823,12,True,,True,,False,not_needed,,0
67,3200,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,C1_core_all,28,5791,12,True,,True,,False,not_needed,,0
67,3200,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,C1_core_all,29,6443,12,True,,True,,False,not_needed,,0
67,3200,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,C1_core_all,31,6037,8,True,,True,,False,not_needed,,0
67,3200,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,C1_core_all,36,6086,12,True,,True,,False,not_needed,,0
67,3201,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,manual,C1_core_all,33,5831,12,True,,True,,False,not_needed,,0
67,3202,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,C1_core_all,34,6061,12,True,,True,,False,not_needed,,0
67,3202,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,C1_core_all,37,5878,12,True,,True,,False,not_needed,,0
67,3203,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,C1_core_all,30,6024,8,True,,True,,False,not_needed,,0
67,3203,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,C1_core_all,31,5987,8,True,,True,,False,not_needed,,0
67,3203,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,C1_core_all,33,5833,8,True,,True,,False,not_needed,,0
67,3204,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,C1_core_all,28,5779,8,True,,True,,False,not_needed,,0
67,3204,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,C1_core_all,29,6431,8,True,,True,,False,not_needed,,0
67,3204,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,C1_core_all,35,5935,8,True,,True,,False,not_needed,,0
67,3204,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,C1_core_all,36,6097,8,True,,True,,False,not_needed,,0
67,3205,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,C1_core_all,29,6435,8,True,,True,,False,not_needed,,0
67,3205,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,C1_core_all,33,5834,8,True,,True,,False,not_needed,,0
67,3205,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,C1_core_all,35,5967,8,True,,True,,False,not_needed,,0
67,3206,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,C1_core_all,31,5963,8,True,,True,,False,not_needed,,0
67,3206,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,C1_core_all,32,6363,12,True,,True,,False,not_needed,,0
67,3207,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,C1_core_all,31,5961,8,True,,True,,False,not_needed,,0
67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,C1_core_all,27,5800,12,True,,True,,False,not_needed,,0
67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,C1_core_all,30,6016,12,True,,True,,False,not_needed,,0
67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,C1_core_all,31,5988,8,True,,True,,False,not_needed,,0
67,3208,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,manual,C1_core_all,35,5936,8,True,,True,,False,not_needed,,0
67,3209,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,C1_core_all,33,5836,20,True,,True,,False,not_needed,,0
67,3209,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,C1_core_all,34,6063,12,True,,True,,False,not_needed,,0
67,3209,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,C1_core_all,37,5879,16,True,,True,,False,not_needed,,0
67,3210,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,C1_core_all,34,6065,12,True,,True,,False,not_needed,,0
67,3210,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,C1_core_all,37,5881,12,True,,True,,False,not_needed,,0
67,3211,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,C1_core_all,28,5780,26,True,,True,,False,not_needed,,0
67,3211,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,C1_core_all,29,6434,24,True,,True,,False,not_needed,,0
67,3211,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,C1_core_all,36,6098,24,True,,True,,False,not_needed,,0
67,3212,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,C1_core_all,34,6563,8,True,,True,,False,not_needed,,0
67,3212,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,C1_core_all,35,5940,8,True,,True,,False,not_needed,,0
67,3213,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,C1_core_all,31,5966,8,True,,True,,False,not_needed,,0
67,3213,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,C1_core_all,32,6364,8,True,,True,,False,not_needed,,0
