method_contract_version,method_contract_sha256,design_manifest_sha256,c2b_summary_sha256,post_c2b_worker_profile_sha256,threshold_manifest_sha256,c2a_precision_plan_sha256,c2a_assignment_manifest_sha256,c2a_block_assignment_sha256,c2a_task_pool_sha256,round_id,block_index,worker_id,deployment_id,language_group,server_instance_id,server_url,project_id,planned_task_id,runtime_task_id,runtime_binding_status,target_component
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,15,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,15,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,17,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,17,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,2,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,2,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,6,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,6,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,8,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,8,c2b_zh,Chinese,labelstudio_http_175_178_71_217,http://175.178.71.217:8000,79,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,28,c2b_en,English,labelstudio_https_sparkle0825,https://label.sparkle0825.top,78,jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,28,c2b_en,English,labelstudio_https_sparkle0825,https://label.sparkle0825.top,78,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,29,c2b_en,English,labelstudio_https_sparkle0825,https://label.sparkle0825.top,78,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,29,c2b_en,English,labelstudio_https_sparkle0825,https://label.sparkle0825.top,78,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,30,c2b_en,English,labelstudio_https_sparkle0825,https://label.sparkle0825.top,78,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,,pending_manual_runtime_binding,risk_slope
paper_a_method_20260811_v22,1aa447e48edfdcf3b2c61a304a7ae37e69c9cb1bfdc1b09ec0acf952a1ac899f,7d81fb746f476d9143e88c174b4f6002a8887d486ff7571879e67f690f7b8c1b,5e44a28e5e632a4c3dd7ecd999fdf6443c150e21520e55812431f3a080d4785d,66f2b0e72d9d75e6ecfce4d8e7d1b89eac85cb61875769b7c31261d4042c4c79,2f85e69d7f96ab63f71373329f2fefc818ddebe9557af726724ea493691d9a0f,a98ba1cce4c63f7b5688d38cffb5cc991b97bb0138322d5affc0398cb4723bdf,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef,6181202ec56dc8262c655fbd83ecc33a9092977486871ca1ee1c3110a915d981,C2-A-RP,2,30,c2b_en,English,labelstudio_https_sparkle0825,https://label.sparkle0825.top,78,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,,pending_manual_runtime_binding,risk_slope
