round_id,planned_project_name,project_id,ls_runtime_task_id,planned_inner_id,task_code,task_id,base_task_id,dataset_group,condition,worker_id,annotation_id,response_hash,source_export_sha256,annotation_version_id,canonical_annotation_id,active_time,active_time_source,active_time_match_status,primary_active_time_eligible,sensitivity_active_time_eligible,geometry_hash,n_corners,parse_error,planned_mapping_status,runtime_binding_status,assigned_expected,appears_in_internal_distribution,outside_assignment_submission,missing_submission,duplicate_worker_task_submission,independence_status,independence_audit_status,independence_audit_reason,independence_audit_source,independence_audit_source_sha256,independence_audit_snapshot_path,independence_audit_snapshot_sha256,independence_audit_identity,parent_annotation_id,parent_owner_id,parent_same_task,parent_cross_owner,parent_precedes,parent_geometry_hash_match,parent_derived,copy_risk_status,source_export,raw_canonical_annotation_id,duplicate_annotation_ids,duplicate_group_size,duplicate_geometry_type,duplicate_review_status,duplicate_decision,process_disposition,timing_disposition,reviewed_by,reviewed_at,selected_response_hash,selected_source_export_sha256,active_time_source_file,active_time_session_count,active_time_event_count,unassigned_active_time_seconds,unknown_annotation_event_count,unknown_annotation_session_count,known_unknown_oscillation_flag,unassigned_audit_present,unassigned_active_time_exclusion_reason,active_time_integrity_status,system_collection_issue,active_time_exclusion_reason,audit_only,reserve_realized_submission,failure_attribution,incident_id,incident_evidence_status,worker_caused_structural_failure,policy_failure,external_system_failure,structural_failure_evaluable,worker_reliability_eligible
C1,C1_anchor_all,66,3182,1,A-001,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,Calibration_anchor,manual,37,5862,5d6585637709a258d583dafe8cca331ff00001a265cd0c627d443465e2bf7bfa,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,a61f698b90535b08981f3965,1623fbedf957f0be9421,555.0,log,project+task+annotator,false,true,7defb7a6959a3bf1d952f7c44b41ea8af3b517414f2c24daa062fa52cba4a627,12,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3182|37|5862,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5862,,1,single,not_required,,,,,,,,active_times_2026-07-06.jsonl,1,17,0.0,0,0,false,false,,task_level_fallback,false,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,27,5842,9117491c1adb11632195d78157443a017935786e3400650f3a22f4a63a18c543,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,b3fd47286b8492242cdabdfb,3c91745dff848ace0009,508.353,lead_time_fallback,missing,false,true,4781701e4ea122dc53121659c80fc5a7a84da87624fc645a55c112bab16ba4f1,10,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|27|5842,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5842,,1,single,not_required,,,,,,,,,0,0,20.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,28,5764,dbe815ed1ec3627ad3ef7230cfdcce2415687f771300fd56a1c0dbb01314e08e,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,40c4e0a72be7f612d3b2ad76,0f5e3fb0af36b839fed2,458.52,lead_time_fallback,missing,false,true,294c4479f5340043079af38857285aafa298720dbd66aba8f54e443c715922d9,12,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|28|5764,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5764,,1,single,not_required,,,,,,,,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,29,6419,ed355092eff70b77fc90aedffabab300f0888c5a30baf846eb30893d2eeaafc1,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,c1adacf70e3e02fb8b333f3c,9fe10525cafa9b114fa8,140.009,lead_time_fallback,missing,false,true,1f253610e584806fa9e29994b7b0ce402616422452d4946f5998926c861df894,10,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|29|6419,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,6419,,1,single,not_required,,,,,,,,,0,0,300.0,13,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,31,5937,0e7a978a12def247fbeb4469560bf8cbbe0e05dc096bfaac4795c1c0e0afb660,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,043922d654743cc8474c9ebd,169fc30c432425281989,175.809,lead_time_fallback,missing,false,true,cee4c2fbdbf65e42188bd155a47f59cc80c28b9aebf3914f783e60cc690ebd87,10,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|31|5937,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5937,,1,single,not_required,,,,,,,,,0,0,29.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,32,6348,29f0b84914e3751d9747a7aae65ac1d65b81c94e0c21fd2ee6dd28eb00868160,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,19aa658df0ee88fda92512d9,e4c35e7a0869954598a0,202.898,lead_time_fallback,missing,false,true,5d5bd3cbc116c2660247bc1a1f591f9a7482541d23e6b4e532437f3c2829dbaa,10,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|32|6348,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,6348,,1,single,not_required,,,,,,,,,0,0,24.0,5,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,33,5803,f57d77987df77b8a9738041124ccdd45499b453202f5850cb9cf8dd237eb0bc8,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,4c32a2c569ff47b7e09ddb77,f4fb215d725bea31d572,563.164,lead_time_fallback,missing,false,true,4b325262627c4aa44b9099f9bbca9f2784a3d4147dcb6b9f519c94d416568efe,12,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|33|5803,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5803,,1,single,not_required,,,,,,,,,0,0,16.0,9,2,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,34,6042,cc9ae0178f53635ff2a1c178dfd5920edf213242ec83c023510e26155d75abd5,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,52307e77c8485eb1b80dacd5,a56ee6d45d0f25f3eed8,146.225,lead_time_fallback,missing,false,true,9edb6fd71b03f54787a9a2469644dc88305ca5ba0324c89458800490e308a3bd,8,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|34|6042,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,6042,,1,single,not_required,,,,,,,,,0,0,0.0,0,0,false,false,,lead_time_fallback,false,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,35,5922,fb2e2e96fe362452d31c99ac0fa71e75e1ec59fb74bde094fb0e135a946207fe,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,3e23cb035c8e2d7926e9db0d,a7cd831fc464ecea2892,249.184,lead_time_fallback,missing,false,true,7b5cddf6e3eaf69d3743ee703221a3d6373634b648f6b5a7b6b1713d8c09a219,12,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|35|5922,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5922,,1,single,not_required,,,,,,,,,0,0,43.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,36,5991,5dc1ffdd198017c038c50f037f8a2ac5511344279532e806dc9d6afb471fd54f,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,cd98a2f004d544b33e7e16ab,f52f3c5633b4d227b132,2173.868,lead_time_fallback,missing,false,true,01f7a1a9c2fcf697745735015b3514ea237b507082c517bfd691ae8b929f6197,12,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|36|5991,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5991,,1,single,not_required,,,,,,,,,0,0,14.0,4,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3183,2,A-002,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,Calibration_anchor,manual,37,5863,cacdf20b8d78eee7269111b9ac7faa5ed42a40849008b7de0c5e362fa34025d1,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,63afad0f33ea155d9a79996b,7ac0106c722944ffcdb5,224.0,log,project+task+annotator,false,true,65ebf483d8a5499755a5b7baf35631c26f512f4a8f472f45c05f337e7725307f,8,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3183|37|5863,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5863,,1,single,not_required,,,,,,,,active_times_2026-07-06.jsonl,1,9,0.0,0,0,false,false,,task_level_fallback,false,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3184,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,manual,27,5818,2f16dab5e01d1c703fb4cb38bb34bfe437b0c03c0f0cc64cb7d0b8a1568fab24,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,5214a27bdaf3e9ddc11f11e1,78dc36e89fc34111fd75,646.9300000000001,lead_time_fallback,missing,false,true,64b7f4cd5e4d1c242a9571a82a22e8580c95a268ef0e83f0e6e686dcb051c234,8,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3184|27|5818,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5818,,1,single,not_required,,,,,,,,,0,0,53.0,2,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3184,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,manual,28,5765,415028f1282b002a52335dbfaec4cce2cc91e35baa57d26d9c98f7760b3b5e93,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,a4818dd17ee36ae515167b67,036f0b79fcb891d33e1d,361.85400000000004,lead_time_fallback,missing,false,true,7ae16c61ab89c98ff83fd95eeb8563e5693df738388b86224438a0dc7c446d63,8,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3184|28|5765,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,5765,,1,single,not_required,,,,,,,,,0,0,1.0,1,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
C1,C1_anchor_all,66,3184,3,A-003,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,Calibration_anchor,manual,29,6361,1399d1604df17254227eaa9021e6e9620779795564e93def30c3d7c14961e82e,9f8b6051f52a44a3e1a3bfdb9ce94d7b670f959a35e4c6fb4d3a7deb192f2954,37f1bb728f91d99bfa2579f9,e4af7c47e67b1c37bb93,554.669,lead_time_fallback,missing,false,true,641e41749ebf4404911c80337591bdbc1fa390f7e3eb2468920c1d1cc24dd2f8,8,,planned_import_order,bound_from_export_and_planned_mapping,true,true,false,false,false,not_evaluable,not_evaluable,missing_or_unresolved_independence_audit,,,,,66|3184|29|6361,,,,,,,,,analysis_results\c1_precloseout_rehearsal_20260724_9ae904848eb0\raw_snapshots\exports\9f8b6051f52a_project-66-at-2026-07-23-11-47-c569aec7.json,6361,,1,single,not_required,,,,,,,,,0,0,176.0,7,1,false,true,unknown_annotation_audit_only,lead_time_fallback,true,,false,false,not_evaluable,,not_evaluable,false,false,false,false,false
