image_id,condition,target,donor,horizon_matched,reason
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,manual,supported_multimodal,same_human_scene_other_building_room,True,no_eligible_historical_donor
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,manual,supported_multimodal,same_human_scene_other_building_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,stable_G10,same_physical_room,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,stable_G10,same_building_other_supported_component,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,stable_G10,same_physical_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,stable_G10,same_building_other_supported_component,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,stable_G10,same_human_scene_other_building_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,stable_G10,all_other_buildings,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,late_novel_geometry_rate,same_building_other_supported_component,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,late_novel_geometry_rate,same_human_scene_other_building_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_TV,same_building_other_supported_component,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_TV,same_human_scene_other_building_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_future_uncovered,same_building_other_supported_component,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,half_future_uncovered,same_human_scene_other_building_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,supported_multimodal,same_human_scene_other_building_room,True,no_eligible_historical_donor
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,late_novel_geometry_rate,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,half_TV,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,half_future_uncovered,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,supported_multimodal,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,late_novel_geometry_rate,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,half_TV,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,half_future_uncovered,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,supported_multimodal,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,late_novel_geometry_rate,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,half_TV,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,half_future_uncovered,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,supported_multimodal,same_building_other_supported_component,False,no_eligible_historical_donor
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,supported_multimodal,same_building_other_supported_component,False,no_eligible_historical_donor
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,late_novel_geometry_rate,same_building_other_supported_component,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_TV,same_building_other_supported_component,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_future_uncovered,same_building_other_supported_component,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,supported_multimodal,same_building_other_supported_component,False,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,stable_G10,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,stable_G10,same_building_other_supported_component,False,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,stable_G10,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,stable_G10,same_building_other_supported_component,True,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,late_novel_geometry_rate,same_building_other_supported_component,False,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,late_novel_geometry_rate,same_building_other_supported_component,True,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_TV,same_building_other_supported_component,False,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_TV,same_building_other_supported_component,True,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_future_uncovered,same_building_other_supported_component,False,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,half_future_uncovered,same_building_other_supported_component,True,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,supported_multimodal,same_building_other_supported_component,False,no_eligible_historical_donor
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,supported_multimodal,same_building_other_supported_component,False,no_eligible_historical_donor
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,manual,supported_multimodal,same_building_other_supported_component,True,no_eligible_historical_donor
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,stable_G10,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,stable_G10,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,late_novel_geometry_rate,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,late_novel_geometry_rate,same_human_scene_other_building_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,late_novel_geometry_rate,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,late_novel_geometry_rate,same_human_scene_other_building_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_TV,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_TV,same_human_scene_other_building_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_TV,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_TV,same_human_scene_other_building_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_future_uncovered,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_future_uncovered,same_human_scene_other_building_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_future_uncovered,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,half_future_uncovered,same_human_scene_other_building_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,supported_multimodal,same_human_scene_other_building_room,False,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,supported_multimodal,same_human_scene_other_building_room,True,no_eligible_historical_donor
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,supported_multimodal,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,supported_multimodal,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,stable_G10,same_physical_room,False,no_eligible_historical_donor
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,stable_G10,same_physical_room,True,no_eligible_historical_donor
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,stable_G10,same_human_scene_other_building_room,True,no_eligible_historical_donor
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,stable_G10,same_physical_room,False,no_eligible_historical_donor
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,stable_G10,same_building_other_supported_component,False,no_eligible_historical_donor
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,stable_G10,same_human_scene_other_building_room,False,no_eligible_historical_donor
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,stable_G10,same_physical_room,True,no_eligible_historical_donor
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,stable_G10,same_building_other_supported_component,True,no_eligible_historical_donor
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,stable_G10,same_human_scene_other_building_room,True,no_eligible_historical_donor
