image_id,worker_id,canonical_annotation_id,initialization_geometry_hash,initialization_source_kind,reference_type,historical_checkpoint_status,trace_status
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W015,8f3e2abc0f04f753,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W017,f8530b0e7a20bef6,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W018,202d1d9063738999,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W002,f6296e82c056709c,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W021,c9f042d8c21ca99b,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W027,c6f141b411336076,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W028,5429d9e5ae4acde8,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W029,ad6812c23b79784a,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W030,1c1e863ffcab5dcb,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W031,a55a92a57a48a087,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W032,89af3c23558522cb,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W033,3bd7cc7151dff5c8,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W034,45579518b52a9571,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W035,a81657f0ac5d7807,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W036,a2615a25ae6631e5,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W037,4fbebe49572a79a5,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W006,b17159a624da813a,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
B6ByNegPMKs_75327de9719945aa8b893a6404667884,W008,aba9b1487cd9adfb,3378cee4b4ceb55760b1814f9dd0c90c99a23568c63cf13633e295c915dc39b5,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W001,9b288798a70abf19,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W010,eeb7cf09ee96e34c,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W011,42022c04b169cb33,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W012,34322c1803ecc10f,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W013,42b0e6e9fd383cc9,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W014,82970ffa463dfabe,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W015,8533d11a5e0b7dbf,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W017,db9b6396393de960,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W018,20a869d68a5fe7a0,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W002,02be3fa1bec88b02,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W021,2413f1596849ef9b,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W027,dfb59e0acb27e23d,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W028,ce1f8d8e19ffffeb,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W029,1fbbddc98c74aeb0,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W030,867a61b4c60969d2,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W031,4e299dc6bda4eef4,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W032,c3fc3f4b6aeb53b0,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W033,c88ef7c6614c3d19,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W034,90520932aee1bf49,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W035,9f90d9f93e93c9bf,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W036,fbde960cac90f821,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W037,4651933458778c15,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W006,5e49a3ca719154b8,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,W008,3cfe12d6a5ea827b,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,control_natural,final_gold,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W001,0e0501745974e880,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W010,f0a357dcd7d8d4c6,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W011,92e4a4cf1ae73f69,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W012,47377755fedf1482,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W013,39a34b830ea11490,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W014,3c4a2ede557a62f2,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W015,552a0858ecbce9ad,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W017,1445e3889419575a,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W018,f432b7968aecb5bc,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,W002,1f8fe248fb55c43e,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,trap_synthetic_disjoint_source,synthetic_source_gt,not_bound_to_exact_checkpoint,all_matching
