image_id,count_hohonet,count_yaw_range_hohonet,hohonet_fallback_phases,rotation_hohonet,rotation_ulayout,gap_hohonet_ulayout
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,24,0,0,0.00354919838544,0.000669541258562,0.0810430239139
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,20,0,0,0.00361346721431,0.000708309858389,0.036616303752
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,28,0,0,0.00441371039461,0.0022425533472,0.0833354939131
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,8,0,0,0.00373392799996,0.000799156924747,0.0236317544623
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,12,0,0,0.00262195986511,0.000438316288527,0.0149741651527
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,12,4,0,0.00252195692578,0.000461426300519,0.0161225259113
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,8,0,0,0.00254175091531,0.000405196621026,0.0182257081925
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,24,0,0,0.00685280284258,0.00462452376073,0.0799687126897
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,8,0,0,0.00616151734586,0.00122976957289,0.058359847475
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,12,0,0,0.00558838815979,0.00152456674157,0.0601238274169
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,8,0,0,0.00512786562546,0.00233606014095,0.0774148224379
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,8,0,0,0.00559772114701,0.00094339140123,0.0467063644553
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,20,4,0,0.00465483485639,0.00110533973766,0.051955029039
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,8,0,0,0.00268676673271,0.000771172213424,0.0353377040217
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,12,0,0,0.00275097142612,0.000564485039771,0.0254336507815
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,20,0,0,0.00442851876829,0.00130515823309,0.0362387469376
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,8,0,0,0.00234590425087,0.000485637037169,0.0179552180591
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,8,0,0,0.00353492137433,0.000828483550374,0.0235627209723
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,8,0,0,0.00358690453419,0.000943590446878,0.0116923255539
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,8,0,0,0.00289897525325,0.000514966193547,0.0107029937687
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,8,0,0,0.00438782590139,0.000759158192021,0.0203491429372
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,8,0,0,0.00524117130916,0.00360229466074,0.0584063104673
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,12,0,0,0.00377029449009,0.00101475046436,0.0270809647276
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,8,0,0,0.00235336059523,0.000495200508435,0.0133175466475
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,12,0,0,0.00505352306004,0.00111437114845,0.155396633468
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,8,0,0,0.00537499907346,0.00193290586801,0.0648418485367
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,20,0,0,0.00485114044809,0.000876719157031,0.0164477168148
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,20,0,0,0.00349191213823,0.00141123083245,0.0550410396562
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,20,0,0,0.00320202860418,0.000733271795368,0.0211102268275
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,12,0,0,0.00248916055275,0.000990346251428,0.0255469891897
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,12,0,0,0.00331489435396,0.000524554350684,0.0302504736726
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,12,0,0,0.00325829477993,0.000871241616261,0.031995370254
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,8,0,0,0.00402118320211,0.000882137475785,0.0244439121815
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,8,0,0,0.00216306760651,0.000525938422814,0.0190124916129
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,8,0,0,0.012502980257,0.000992793491937,0.0520608293674
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,8,0,0,0.00255676492459,0.00226489638262,0.0654893722921
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,8,0,0,0.00208354780443,0.000662569738237,0.0653674561612
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,12,0,0,0.00249021286983,0.000654546402924,0.034896808826
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,12,0,0,0.00270290911558,0.000718249882413,0.0396216495101
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,12,0,0,0.00273809117689,0.000569755433757,0.0195743380792
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,12,0,0,0.00307298706709,0.00114936897831,0.0628389206537
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,14,4,0,0.00374165993412,0.00131893918846,0.0619357013521
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,8,0,0,0.00252980622576,0.000624015899019,0.0690206746212
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,8,0,0,0.00305349145171,0.000587480352949,0.0421965552015
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,16,0,0,0.00295907822792,0.000908700844734,0.0812675058533
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,16,0,0,0.00331909180329,0.00127010134237,0.0498120764343
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,8,0,0,0.00237632331907,0.000523954637006,0.0304574739368
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,12,0,0,0.00274760983226,0.000948831605605,0.0246661619489
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,16,0,0,0.00720893028239,0.00359975379752,0.106140342472
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,8,0,0,0.00408154843231,0.010816490511,0.0966666685684
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,8,0,0,0.00237545114822,0.000543702414763,0.0203860649319
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,8,0,0,0.00241554392906,0.000680185309866,0.0237706962678
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,8,0,0,0.0033741966563,0.000796117251151,0.0125848204006
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,8,0,0,0.00346622541043,0.000891968766183,0.00867808627036
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,8,0,0,0.00296239954409,0.000754394654977,0.0178532200999
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,20,0,0,0.00482037398628,0.00202360480514,0.145050720244
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,8,0,0,0.00317682756363,0.00131664589663,0.0547333306692
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,8,0,0,0.00401805773974,0.00210915253962,0.0820404573077
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,12,0,0,0.00384953927953,0.00210810301528,0.162041165952
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,12,0,0,0.00339682237569,0.000622975909176,0.0263814208859
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,8,0,0,0.00238782993118,0.000474712995447,0.0301379340951
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,8,0,0,0.00309204424576,0.000575159985773,0.0218459759555
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,12,0,0,0.00376764889593,0.0011430321469,0.094984252225
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,16,0,0,0.0039080594189,0.00102254032725,0.0506476008866
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,8,0,0,0.00498650717694,0.00237227926595,0.437136526297
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,8,0,0,0.00422312209044,0.00125219274126,0.108453921979
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,8,0,0,0.00282006479001,0.00113808445305,0.0416619644765
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,8,0,0,0.00288288937466,0.000747472324564,0.0200163946327
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,8,0,0,0.00274326718958,0.000596718099763,0.0280696921335
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,8,0,0,0.00237709393768,0.000441513255172,0.0413929796091
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,12,0,0,0.00310568844023,0.000814031082606,0.0477931113281
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,8,0,0,0.00221367654817,0.000379133416774,0.0220751547985
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,20,0,0,0.00385382320538,0.00131785249248,0.0400210812222
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,16,0,0,0.00371572843421,0.00147455702523,0.0188689794123
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,8,0,0,0.00295006408536,0.000603650755854,0.0232702703663
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,8,0,0,0.00327000094115,0.000687085039694,0.0289296563545
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,16,0,0,0.00369379376052,0.00150154793388,0.042463572125
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,8,0,0,0.00276409587241,0.000687857859362,0.0139416291945
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,8,0,0,0.00349275250859,0.000684215267883,0.0159310466804
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,8,0,0,0.00269298726723,0.000524505767399,0.0193598085517
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,20,0,0,0.00538377866358,0.00117877398002,0.0933602092341
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,8,0,0,0.00319944068878,0.000870500400266,0.10627660364
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,12,0,0,0.00341844120161,0.0008540537943,0.0282256443787
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,16,0,0,0.0033993574987,0.000901691875047,0.0409714137449
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,8,0,0,0.00369277046001,0.000780175130922,0.0277600879829
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,8,0,0,0.00204525677134,0.000410174608274,0.00916130583425
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,20,0,0,0.00518223079082,0.00129102721587,0.09653805738
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,24,0,0,0.00438612281478,0.000987166117657,0.0302342238448
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,8,0,0,0.00369772606375,0.000635281719724,0.0311336417389
rPc6DW4iMge_4350d36797324601adba7351d09602d2,8,0,0,0.00207409754974,0.000361145841425,0.0195054797013
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,8,0,0,0.00283218887373,0.00047519246305,0.0251658319548
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,12,0,0,0.00236650243928,0.000512989121516,0.0113050803364
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,20,0,0,0.00345767221731,0.00148535054999,0.0282510168823
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,8,0,0,0.00225928224385,0.000391221293332,0.0159258041382
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,28,0,0,0.00432062096977,0.0033323885799,0.0421549141532
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,16,0,0,0.00542589617467,0.0017826648537,0.0948204046533
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,8,0,0,0.0026696560317,0.000425886858054,0.0320210894776
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,16,0,0,0.00341505968236,0.00110728512119,0.0171484673445
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,16,4,0,0.00349259779904,0.00178023254366,0.0221605470162
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,16,0,0,0.00411345790822,0.000730714086541,0.0269621394948
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,12,0,0,0.00369228324106,0.00111544893841,0.0220222959246
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,16,0,0,0.00366826452036,0.00106769711451,0.0439041287728
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,8,4,0,0.00297333010819,0.000436005562426,0.0252923772788
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,14,4,0,0.00356035475175,0.000627514816398,0.0203775672225
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,8,0,0,0.00269341957511,0.000510937193811,0.0351786239715
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,12,0,0,0.00541647537128,0.00135775717193,0.0376440978923
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,16,0,0,0.00365510036153,0.00090012386301,0.0175690075992
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,16,0,0,0.00338582303751,0.000664510106487,0.0192480493235
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,28,0,0,0.0125390463076,0.0022626277293,0.0885625943326
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,16,0,0,0.00456604944171,0.000935091785398,0.0527193613114
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,12,4,0,0.00286184758999,0.000736198260565,0.0353334892426
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,24,0,0,0.00522960368396,0.00252003479704,0.0875110178237
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,8,0,0,0.00275210249179,0.000693798434081,0.0257059001716
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,12,0,0,0.00438201867491,0.000677284360206,0.0300641048799
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,16,0,0,0.00370868366785,0.000788600667188,0.0238809151647
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,12,0,0,0.00265555479646,0.00105663605886,0.0170596486078
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,12,0,0,0.00425220368848,0.000692221315206,0.0231221111417
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,12,0,0,0.00389733542339,0.00107617873189,0.0460992478389
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,8,0,0,0.00246641091745,0.000372761741531,0.0208170435258
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,8,0,0,0.00222174494187,0.000308754159567,0.0125054259261
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,16,0,0,0.00322673012618,0.00143193778572,0.0333570917891
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,20,0,0,0.00434263980039,0.00119777360333,0.0396080580716
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,8,0,0,0.00346018824349,0.000402792476304,0.0187851039731
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,8,4,0,0.00886849858499,0.00174544745658,0.0567402471657
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,8,0,0,0.00249296982855,0.000314719483255,0.0102730931565
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,8,0,0,0.00265981432794,0.000553948107944,0.0214991507928
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,8,0,0,0.00233471362375,0.000603991638332,0.0380505285288
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,24,0,0,0.00507063868826,0.00305853516674,0.0329475528393
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,16,0,0,0.00304108877411,0.000498942093679,0.0128716803678
wc2JMjhGNzB_77962388887942148ee65c2892600e02,8,0,0,0.00227137081585,0.000351081839696,0.0120140277697
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,12,0,0,0.00268388411111,0.000396284312347,0.0101072789921
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,20,4,0,0.00650605060921,0.00306445249754,0.148373653853
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,8,0,0,0.00299749703235,0.000556196138357,0.0192329655938
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,16,0,0,0.00450389438759,0.00125429574263,0.0363401181734
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,16,0,0,0.00671655068516,0.00128643554616,0.0705387859276
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,16,4,0,0.00379104749566,0.000642956497665,0.024607082131
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,12,0,0,0.00322939304474,0.000628909164643,0.0402547199355
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,20,4,0,0.00358746806203,0.000728916617821,0.0208909291145
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,8,0,0,0.00331460989442,0.000551478354699,0.0324217825841
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,8,0,0,0.00329406510271,0.000711294237872,0.0498964137036
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,12,0,0,0.00565645888908,0.000892740928238,0.0346734604893
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,12,0,0,0.0035563129838,0.000599927811851,0.0358123546872
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,16,0,0,0.00354788727198,0.000687140978613,0.0268105404248
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,12,0,0,0.00362451495362,0.000675826201685,0.0120022157428
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,16,0,0,0.00488926381577,0.00102740180419,0.0327468208419
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,8,0,0,0.00397153549253,0.000948291887242,0.0233639020088
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,24,0,0,0.00603435899903,0.00197954503634,0.104838492323
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,12,0,0,0.00296994764824,0.00106169166088,0.0132349679784
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,14,4,0,0.00364599821796,0.00149429755491,0.267881719601
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,8,0,0,0.00274099193428,0.000534308853331,0.0276048931709
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,16,0,0,0.00376419432724,0.000660902946533,0.0169526603828
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,32,0,0,0.00575531222308,0.00185263061444,0.0494805383444
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,20,0,0,0.00379904157073,0.001373883044,0.0467316172316
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,20,0,0,0.00646507576488,0.00261539910501,0.106494297585
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,8,0,0,0.00179153701669,0.000387222789474,0.00775166838325
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,8,0,0,0.00270761184523,0.000606468385522,0.0783715458373
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,8,0,0,0.00603596405544,0.00137569064943,0.0806773916792
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,8,0,0,0.00214006987733,0.000708978065528,0.0481143185723
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,8,0,0,0.00207421296489,0.00037722803797,0.0222340996773
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,20,0,0,0.00398869563183,0.000701524549727,0.0491395573906
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,12,0,0,0.00291670808928,0.000608693615799,0.0216689995107
