context_key,observed_current20,floor_current20,workers_json,floor_workers_json
C1|0|UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b|manual,5,1,"[""1"", ""2"", ""15"", ""34"", ""37""]","[""1""]"
C1|0|UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b|semi,4,3,"[""13"", ""29"", ""30"", ""32""]","[""13"", ""29"", ""32""]"
C1|0|UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2|manual,4,3,"[""6"", ""8"", ""10"", ""17""]","[""6"", ""10"", ""17""]"
C1|0|UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de|manual,5,3,"[""1"", ""13"", ""30"", ""31"", ""35""]","[""13"", ""30"", ""35""]"
C1|0|UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de|semi,3,3,"[""29"", ""34"", ""37""]","[""29"", ""34"", ""37""]"
C1|0|UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc|manual,4,2,"[""12"", ""28"", ""29"", ""36""]","[""29"", ""36""]"
C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,20,13,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""2"", ""6"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""33"", ""34"", ""35"", ""36""]"
C1|0|UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980|manual,5,3,"[""11"", ""30"", ""31"", ""32"", ""33""]","[""11"", ""30"", ""32""]"
C1|0|X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302|manual,5,2,"[""6"", ""8"", ""17"", ""31"", ""32""]","[""6"", ""17""]"
C1|0|X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9|manual,5,3,"[""11"", ""15"", ""33"", ""34"", ""37""]","[""11"", ""34"", ""37""]"
C1|0|X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9|semi,4,2,"[""1"", ""2"", ""17"", ""28""]","[""1"", ""28""]"
C1|0|Z6MFQCViBuw_2008e72476f84104858e908beeac0193|manual,5,4,"[""11"", ""15"", ""32"", ""33"", ""37""]","[""11"", ""32"", ""33"", ""37""]"
C1|0|Z6MFQCViBuw_2008e72476f84104858e908beeac0193|semi,3,3,"[""13"", ""17"", ""28""]","[""13"", ""17"", ""28""]"
C1|0|Z6MFQCViBuw_22fff6c74efb476592569c18718feb41|manual,5,5,"[""1"", ""2"", ""12"", ""30"", ""34""]","[""1"", ""2"", ""12"", ""30"", ""34""]"
C1|0|Z6MFQCViBuw_22fff6c74efb476592569c18718feb41|semi,5,5,"[""8"", ""10"", ""15"", ""31"", ""35""]","[""8"", ""10"", ""15"", ""31"", ""35""]"
C1|0|Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d|manual,5,5,"[""6"", ""8"", ""10"", ""17"", ""31""]","[""6"", ""8"", ""10"", ""17"", ""31""]"
C1|0|b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4|manual,4,0,"[""28"", ""29"", ""31"", ""36""]",[]
C1|0|b8cTxDM8gDG_f3748786c3704532abb2358581488f3f|manual,4,3,"[""10"", ""13"", ""34"", ""35""]","[""10"", ""13"", ""34""]"
C1|0|e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945|manual,5,3,"[""28"", ""29"", ""31"", ""35"", ""36""]","[""28"", ""29"", ""35""]"
C1|0|e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8|manual,4,4,"[""6"", ""10"", ""13"", ""34""]","[""6"", ""10"", ""13"", ""34""]"
C1|0|e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47|manual,6,6,"[""1"", ""11"", ""12"", ""30"", ""31"", ""33""]","[""1"", ""11"", ""12"", ""30"", ""31"", ""33""]"
C1|0|q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d|manual,5,4,"[""1"", ""28"", ""29"", ""35"", ""36""]","[""1"", ""28"", ""29"", ""35""]"
C1|0|q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d|semi,3,1,"[""12"", ""34"", ""37""]","[""34""]"
C1|0|q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9|manual,5,4,"[""1"", ""2"", ""34"", ""36"", ""37""]","[""1"", ""2"", ""34"", ""37""]"
C1|0|q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20|manual,5,2,"[""2"", ""11"", ""15"", ""34"", ""37""]","[""11"", ""34""]"
C1|0|q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd|manual,5,5,"[""6"", ""8"", ""10"", ""17"", ""31""]","[""6"", ""8"", ""10"", ""17"", ""31""]"
C1|0|q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5|manual,4,4,"[""6"", ""10"", ""13"", ""34""]","[""6"", ""10"", ""13"", ""34""]"
C1|0|q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5|semi,4,3,"[""1"", ""2"", ""30"", ""32""]","[""1"", ""2"", ""30""]"
C1|0|q9vSo1VnCiC_a424533651804a38a55b1252daccc81e|manual,4,2,"[""12"", ""30"", ""32"", ""33""]","[""12"", ""30""]"
C1|0|q9vSo1VnCiC_a424533651804a38a55b1252daccc81e|semi,3,2,"[""6"", ""17"", ""34""]","[""17"", ""34""]"
C1|0|q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345|manual,4,3,"[""13"", ""29"", ""34"", ""35""]","[""13"", ""29"", ""34""]"
C1|0|q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2|manual,5,5,"[""1"", ""2"", ""28"", ""34"", ""37""]","[""1"", ""2"", ""28"", ""34"", ""37""]"
C1|0|q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146|manual,5,1,"[""8"", ""17"", ""31"", ""32"", ""33""]","[""33""]"
C1|0|q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0|manual,4,2,"[""11"", ""12"", ""15"", ""30""]","[""11"", ""30""]"
C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,20,9,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""2"", ""8"", ""10"", ""28"", ""29"", ""30"", ""32"", ""35""]"
C1|0|rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff|manual,5,2,"[""2"", ""8"", ""17"", ""30"", ""34""]","[""8"", ""30""]"
C1|0|rPc6DW4iMge_4350d36797324601adba7351d09602d2|manual,5,5,"[""2"", ""15"", ""32"", ""34"", ""37""]","[""2"", ""15"", ""32"", ""34"", ""37""]"
C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,20,18,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""32"", ""33"", ""34"", ""35"", ""37""]"
C1|0|rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2|manual,4,1,"[""6"", ""10"", ""13"", ""34""]","[""34""]"
C1|0|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e|manual,20,18,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36""]"
C1|0|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622|manual,20,7,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""2"", ""6"", ""12"", ""29"", ""30"", ""34"", ""35""]"
C1|0|uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab|manual,5,5,"[""6"", ""17"", ""28"", ""29"", ""36""]","[""6"", ""17"", ""28"", ""29"", ""36""]"
C1|0|uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd|manual,4,2,"[""1"", ""2"", ""12"", ""30""]","[""1"", ""30""]"
C1|0|uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe|manual,4,2,"[""28"", ""29"", ""30"", ""36""]","[""28"", ""29""]"
C1|0|uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d|manual,4,1,"[""10"", ""13"", ""34"", ""35""]","[""34""]"
C1|0|uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d|semi,4,2,"[""8"", ""12"", ""15"", ""37""]","[""8"", ""15""]"
C1|0|uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62|manual,5,3,"[""6"", ""8"", ""17"", ""31"", ""32""]","[""17"", ""31"", ""32""]"
C1|0|uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62|semi,4,4,"[""11"", ""12"", ""15"", ""34""]","[""11"", ""12"", ""15"", ""34""]"
C1|0|uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13|manual,4,4,"[""12"", ""28"", ""30"", ""36""]","[""12"", ""28"", ""30"", ""36""]"
C1|0|uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13|semi,5,5,"[""2"", ""10"", ""13"", ""29"", ""32""]","[""2"", ""10"", ""13"", ""29"", ""32""]"
C1|0|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97|manual,20,13,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""6"", ""8"", ""10"", ""12"", ""13"", ""17"", ""28"", ""29"", ""31"", ""32"", ""34"", ""36""]"
C1|0|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,20,12,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""2"", ""6"", ""8"", ""10"", ""13"", ""17"", ""29"", ""30"", ""32"", ""33"", ""34""]"
C1|0|uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad|manual,4,2,"[""10"", ""13"", ""34"", ""35""]","[""34"", ""35""]"
C1|0|uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3|manual,4,4,"[""6"", ""10"", ""13"", ""34""]","[""6"", ""10"", ""13"", ""34""]"
C1|0|uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3|semi,4,3,"[""1"", ""28"", ""30"", ""32""]","[""28"", ""30"", ""32""]"
C1|0|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d|manual,20,13,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""2"", ""6"", ""10"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""32"", ""33"", ""34"", ""36""]"
C1|0|uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449|manual,5,2,"[""11"", ""15"", ""31"", ""32"", ""33""]","[""15"", ""33""]"
C1|0|uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b|manual,5,3,"[""8"", ""11"", ""31"", ""32"", ""33""]","[""8"", ""11"", ""31""]"
C1|0|uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d|manual,5,3,"[""11"", ""15"", ""33"", ""34"", ""37""]","[""11"", ""33"", ""37""]"
C1|0|uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d|semi,3,2,"[""1"", ""12"", ""31""]","[""12"", ""31""]"
C1|0|uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e|manual,5,2,"[""8"", ""17"", ""31"", ""32"", ""33""]","[""17"", ""33""]"
C1|0|uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e|semi,3,2,"[""10"", ""13"", ""29""]","[""10"", ""29""]"
C1|0|uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f|manual,5,4,"[""1"", ""2"", ""15"", ""34"", ""37""]","[""1"", ""2"", ""34"", ""37""]"
C1|0|uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14|manual,4,3,"[""12"", ""29"", ""30"", ""35""]","[""12"", ""29"", ""30""]"
C1|0|uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14|manual,5,3,"[""1"", ""2"", ""12"", ""34"", ""37""]","[""1"", ""12"", ""34""]"
C1|0|wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee|manual,5,3,"[""31"", ""32"", ""33"", ""34"", ""37""]","[""31"", ""32"", ""34""]"
C1|0|wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c|manual,4,2,"[""1"", ""12"", ""30"", ""36""]","[""1"", ""12""]"
C1|0|wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd|manual,5,3,"[""13"", ""28"", ""29"", ""34"", ""35""]","[""28"", ""29"", ""34""]"
C1|0|wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d|manual,6,3,"[""1"", ""2"", ""11"", ""12"", ""15"", ""34""]","[""1"", ""15"", ""34""]"
C1|0|wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d|semi,4,4,"[""6"", ""33"", ""34"", ""35""]","[""6"", ""33"", ""34"", ""35""]"
C1|0|wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7|manual,6,2,"[""6"", ""8"", ""10"", ""17"", ""31"", ""34""]","[""31"", ""34""]"
C1|0|wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7|semi,4,3,"[""1"", ""11"", ""31"", ""36""]","[""1"", ""11"", ""36""]"
C1|0|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,20,10,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""2"", ""10"", ""11"", ""15"", ""17"", ""29"", ""30"", ""34"", ""36""]"
C1|0|wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc|manual,5,3,"[""8"", ""17"", ""31"", ""32"", ""33""]","[""8"", ""17"", ""31""]"
C1|0|wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc|semi,3,3,"[""1"", ""28"", ""30""]","[""1"", ""28"", ""30""]"
C1|0|wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,20,10,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""2"", ""6"", ""8"", ""12"", ""28"", ""29"", ""31"", ""32"", ""35"", ""36""]"
C1|0|wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f|manual,5,3,"[""2"", ""11"", ""15"", ""34"", ""37""]","[""2"", ""11"", ""15""]"
C1|0|wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f|semi,4,4,"[""6"", ""31"", ""33"", ""36""]","[""6"", ""31"", ""33"", ""36""]"
C1|0|x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76|manual,4,2,"[""28"", ""29"", ""35"", ""36""]","[""28"", ""29""]"
C1|0|x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6|manual,5,4,"[""11"", ""15"", ""32"", ""33"", ""37""]","[""11"", ""15"", ""33"", ""37""]"
C1|0|x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d|manual,5,4,"[""1"", ""8"", ""12"", ""17"", ""31""]","[""1"", ""8"", ""12"", ""31""]"
C1|0|yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089|manual,5,5,"[""8"", ""13"", ""29"", ""33"", ""35""]","[""8"", ""13"", ""29"", ""33"", ""35""]"
C1|0|yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089|semi,3,3,"[""17"", ""28"", ""34""]","[""17"", ""28"", ""34""]"
C1|0|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,20,12,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""6"", ""10"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""31"", ""34"", ""36"", ""37""]"
C1|0|yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257|manual,4,2,"[""10"", ""13"", ""34"", ""35""]","[""34"", ""35""]"
C1|0|yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1|manual,4,3,"[""6"", ""10"", ""17"", ""34""]","[""6"", ""17"", ""34""]"
C1|0|yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f|manual,5,3,"[""6"", ""8"", ""17"", ""31"", ""32""]","[""6"", ""8"", ""17""]"
C1|0|yqstnuAEVhm_48447297e8444171a5db34ccf38bc229|manual,4,3,"[""11"", ""13"", ""34"", ""35""]","[""11"", ""13"", ""34""]"
C1|0|yqstnuAEVhm_9cb726b170554b9bacd039d4db246040|manual,4,2,"[""15"", ""28"", ""30"", ""36""]","[""28"", ""30""]"
C1|0|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2|manual,20,10,"[""1"", ""2"", ""6"", ""8"", ""10"", ""11"", ""12"", ""13"", ""15"", ""17"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37""]","[""1"", ""2"", ""8"", ""11"", ""29"", ""30"", ""31"", ""34"", ""36"", ""37""]"
C1|0|yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347|manual,5,4,"[""1"", ""2"", ""12"", ""34"", ""37""]","[""1"", ""2"", ""12"", ""37""]"
C1|0|yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347|semi,4,3,"[""11"", ""31"", ""33"", ""36""]","[""11"", ""33"", ""36""]"
C1|0|yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d|manual,5,1,"[""11"", ""15"", ""28"", ""29"", ""36""]","[""11""]"
C2-A-RP|1|2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,2,1,"[""31"", ""34""]","[""34""]"
C2-A-RP|1|2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,1,0,"[""8""]",[]
C2-A-RP|1|2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a|manual,1,1,"[""11""]","[""11""]"
C2-A-RP|1|S9hNv5qa7GM_53d54b73e58940019b731673e65c1902|manual,2,0,"[""10"", ""28""]",[]
C2-A-RP|1|S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2|manual,1,1,"[""10""]","[""10""]"
C2-A-RP|1|VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85|manual,2,2,"[""17"", ""30""]","[""17"", ""30""]"
C2-A-RP|1|VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8|manual,2,1,"[""11"", ""37""]","[""11""]"
C2-A-RP|1|jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec|manual,2,0,"[""12"", ""13""]",[]
C2-A-RP|1|jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c|manual,1,0,"[""37""]",[]
C2-A-RP|1|jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040|manual,1,1,"[""17""]","[""17""]"
C2-A-RP|1|jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037|manual,2,1,"[""8"", ""15""]","[""8""]"
C2-A-RP|1|jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a|manual,1,0,"[""13""]",[]
C2-A-RP|1|jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36|manual,1,1,"[""6""]","[""6""]"
C2-A-RP|1|jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1|manual,1,0,"[""2""]",[]
C2-A-RP|1|jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e|manual,1,0,"[""36""]",[]
C2-A-RP|1|jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd|manual,1,1,"[""28""]","[""28""]"
C2-A-RP|1|pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78|manual,2,2,"[""1"", ""31""]","[""1"", ""31""]"
C2-A-RP|1|pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf|manual,1,1,"[""29""]","[""29""]"
C2-A-RP|1|pRbA3pwrgk9_16beb21e65a84850a509972190038d0e|manual,1,1,"[""33""]","[""33""]"
C2-A-RP|1|pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1|manual,2,2,"[""33"", ""34""]","[""33"", ""34""]"
C2-A-RP|1|pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657|manual,1,0,"[""12""]",[]
C2-A-RP|1|pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3|manual,2,1,"[""29"", ""32""]","[""29""]"
C2-A-RP|1|pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a|manual,1,0,"[""1""]",[]
C2-A-RP|1|pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6|manual,1,1,"[""30""]","[""30""]"
C2-A-RP|1|zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455|manual,1,0,"[""35""]",[]
C2-A-RP|1|zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b|manual,2,2,"[""2"", ""35""]","[""2"", ""35""]"
C2-A-RP|1|zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5|manual,2,0,"[""15"", ""32""]",[]
C2-A-RP|1|zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602|manual,2,2,"[""6"", ""36""]","[""6"", ""36""]"
C2-A-RP|2|2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f|manual,1,1,"[""8""]","[""8""]"
C2-A-RP|2|2t7WUuJeko7_7b017f053981438a9c075e599f2c5866|manual,2,2,"[""31"", ""34""]","[""31"", ""34""]"
C2-A-RP|2|S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e|manual,1,1,"[""11""]","[""11""]"
C2-A-RP|2|S9hNv5qa7GM_53d54b73e58940019b731673e65c1902|manual,2,0,"[""30"", ""37""]",[]
C2-A-RP|2|S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a|manual,1,1,"[""10""]","[""10""]"
C2-A-RP|2|VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85|manual,2,2,"[""10"", ""31""]","[""10"", ""31""]"
C2-A-RP|2|jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec|manual,2,0,"[""11"", ""15""]",[]
C2-A-RP|2|jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066|manual,1,0,"[""37""]",[]
C2-A-RP|2|jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad|manual,1,1,"[""17""]","[""17""]"
C2-A-RP|2|jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037|manual,2,2,"[""12"", ""13""]","[""12"", ""13""]"
C2-A-RP|2|jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0|manual,1,1,"[""13""]","[""13""]"
C2-A-RP|2|jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e|manual,1,1,"[""6""]","[""6""]"
C2-A-RP|2|jtcxE69GiFV_67790605390f4d439c3c59395967ec84|manual,4,1,"[""1"", ""33"", ""34"", ""36""]","[""34""]"
