image_id,building_id,config,k,lookahead,min_support,epsilon,replicates,stable,changing,unknown,stable_lower,stable_upper,stable_single,stable_multi
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,3,3,0.2,200,0,9,191,0.0,0.955,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,1,0.05,200,0,110,90,0.0,0.45,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,1,0.1,200,0,110,90,0.0,0.45,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,1,0.2,200,1,109,90,0.005,0.455,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,2,0.05,200,0,84,116,0.0,0.58,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,2,0.1,200,0,84,116,0.0,0.58,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,2,0.2,200,0,84,116,0.0,0.58,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,3,0.05,200,0,8,192,0.0,0.96,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,3,0.1,200,0,8,192,0.0,0.96,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,5,5,3,0.2,200,0,8,192,0.0,0.96,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,1,0.05,200,0,138,62,0.0,0.31,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,1,0.1,200,23,115,62,0.115,0.425,0,23
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,1,0.2,200,68,70,62,0.34,0.65,0,68
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,2,0.05,200,0,120,80,0.0,0.4,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,2,0.1,200,23,97,80,0.115,0.515,0,23
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,2,0.2,200,88,32,80,0.44,0.84,0,88
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,3,0.05,200,0,28,172,0.0,0.86,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,3,0.1,200,4,24,172,0.02,0.88,0,4
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,1,3,0.2,200,26,2,172,0.13,0.99,0,26
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,1,0.05,200,0,126,74,0.0,0.37,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,1,0.1,200,4,122,74,0.02,0.39,0,4
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,1,0.2,200,31,95,74,0.155,0.525,0,31
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,2,0.05,200,0,109,91,0.0,0.455,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,2,0.1,200,2,107,91,0.01,0.465,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,2,0.2,200,27,82,91,0.135,0.59,0,27
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,3,0.05,200,0,27,173,0.0,0.865,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,3,0.1,200,2,25,173,0.01,0.875,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,2,3,0.2,200,6,21,173,0.03,0.895,0,6
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,1,0.05,200,0,117,83,0.0,0.415,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,1,0.1,200,1,116,83,0.005,0.42,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,1,0.2,200,8,109,83,0.04,0.455,0,8
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,2,0.05,200,0,102,98,0.0,0.49,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,2,0.1,200,0,102,98,0.0,0.49,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,2,0.2,200,4,98,98,0.02,0.51,0,4
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,3,0.05,200,0,22,178,0.0,0.89,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,3,0.1,200,0,22,178,0.0,0.89,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,3,3,0.2,200,2,20,178,0.01,0.9,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,1,0.05,200,0,103,97,0.0,0.485,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,1,0.1,200,0,103,97,0.0,0.485,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,1,0.2,200,1,102,97,0.005,0.49,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,2,0.05,200,0,89,111,0.0,0.555,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,2,0.1,200,0,89,111,0.0,0.555,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,2,0.2,200,0,89,111,0.0,0.555,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,3,0.05,200,0,19,181,0.0,0.905,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,3,0.1,200,0,19,181,0.0,0.905,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,6,5,3,0.2,200,0,19,181,0.0,0.905,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,1,0.05,200,0,126,74,0.0,0.37,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,1,0.1,200,23,103,74,0.115,0.485,0,23
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,1,0.2,200,74,52,74,0.37,0.74,0,74
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,2,0.05,200,0,121,79,0.0,0.395,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,2,0.1,200,23,98,79,0.115,0.51,0,23
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,2,0.2,200,73,48,79,0.365,0.76,0,73
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,3,0.05,200,0,42,158,0.0,0.79,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,3,0.1,200,3,39,158,0.015,0.805,0,3
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,1,3,0.2,200,39,3,158,0.195,0.985,0,39
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,1,0.05,200,0,117,83,0.0,0.415,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,1,0.1,200,2,115,83,0.01,0.425,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,1,0.2,200,33,84,83,0.165,0.58,0,33
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,2,0.05,200,0,113,87,0.0,0.435,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,2,0.1,200,2,111,87,0.01,0.445,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,2,0.2,200,24,89,87,0.12,0.555,0,24
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,3,0.05,200,0,37,163,0.0,0.815,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,3,0.1,200,0,37,163,0.0,0.815,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,2,3,0.2,200,18,19,163,0.09,0.905,0,18
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,1,0.05,200,0,110,90,0.0,0.45,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,1,0.1,200,0,110,90,0.0,0.45,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,1,0.2,200,13,97,90,0.065,0.515,0,13
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,2,0.05,200,0,106,94,0.0,0.47,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,2,0.1,200,0,106,94,0.0,0.47,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,2,0.2,200,5,101,94,0.025,0.495,0,5
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,3,0.05,200,0,36,164,0.0,0.82,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,3,0.1,200,0,36,164,0.0,0.82,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,3,3,0.2,200,7,29,164,0.035,0.855,0,7
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,1,0.05,200,0,97,103,0.0,0.515,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,1,0.1,200,0,97,103,0.0,0.515,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,1,0.2,200,4,93,103,0.02,0.535,0,4
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,2,0.05,200,0,93,107,0.0,0.535,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,2,0.1,200,0,93,107,0.0,0.535,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,2,0.2,200,0,93,107,0.0,0.535,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,3,0.05,200,0,30,170,0.0,0.85,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,3,0.1,200,0,30,170,0.0,0.85,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,7,5,3,0.2,200,1,29,170,0.005,0.855,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,1,0.05,200,0,117,83,0.0,0.415,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,1,0.1,200,66,51,83,0.33,0.745,0,66
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,1,0.2,200,66,51,83,0.33,0.745,0,66
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,2,0.05,200,0,116,84,0.0,0.42,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,2,0.1,200,21,95,84,0.105,0.525,0,21
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,2,0.2,200,72,44,84,0.36,0.78,0,72
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,3,0.05,200,0,54,146,0.0,0.73,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,3,0.1,200,18,36,146,0.09,0.82,0,18
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,1,3,0.2,200,48,6,146,0.24,0.97,0,48
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,1,0.05,200,0,110,90,0.0,0.45,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,1,0.1,200,6,104,90,0.03,0.48,0,6
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,1,0.2,200,36,74,90,0.18,0.63,0,36
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,2,0.05,200,0,109,91,0.0,0.455,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,2,0.1,200,2,107,91,0.01,0.465,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,2,0.2,200,41,68,91,0.205,0.66,0,41
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,3,0.05,200,0,53,147,0.0,0.735,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,3,0.1,200,4,49,147,0.02,0.755,0,4
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,2,3,0.2,200,41,12,147,0.205,0.94,0,41
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,1,0.05,200,0,103,97,0.0,0.485,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,1,0.1,200,2,101,97,0.01,0.495,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,1,0.2,200,15,88,97,0.075,0.56,0,15
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,2,0.05,200,0,102,98,0.0,0.49,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,2,0.1,200,1,101,98,0.005,0.495,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,2,0.2,200,8,94,98,0.04,0.53,0,8
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,3,0.05,200,0,47,153,0.0,0.765,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,3,0.1,200,0,47,153,0.0,0.765,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,3,3,0.2,200,12,35,153,0.06,0.825,0,12
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,1,0.05,200,0,92,108,0.0,0.54,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,1,0.1,200,0,92,108,0.0,0.54,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,1,0.2,200,4,88,108,0.02,0.56,0,4
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,2,0.05,200,0,91,109,0.0,0.545,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,2,0.1,200,0,91,109,0.0,0.545,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,2,0.2,200,2,89,109,0.01,0.555,0,2
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,3,0.05,200,0,42,158,0.0,0.79,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,3,0.1,200,0,42,158,0.0,0.79,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,8,5,3,0.2,200,1,41,158,0.005,0.795,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,1,0.05,200,0,110,90,0.0,0.45,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,1,0.1,200,67,43,90,0.335,0.785,0,67
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,1,0.2,200,67,43,90,0.335,0.785,0,67
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,2,0.05,200,0,110,90,0.0,0.45,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,2,0.1,200,71,39,90,0.355,0.805,0,71
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,2,0.2,200,71,39,90,0.355,0.805,0,71
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,3,0.05,200,0,66,134,0.0,0.67,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,3,0.1,200,59,7,134,0.295,0.965,0,59
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,1,3,0.2,200,59,7,134,0.295,0.965,0,59
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,1,0.05,200,0,103,97,0.0,0.485,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,1,0.1,200,1,102,97,0.005,0.49,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,1,0.2,200,37,66,97,0.185,0.67,0,37
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,2,0.05,200,0,103,97,0.0,0.485,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,2,0.1,200,1,102,97,0.005,0.49,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,2,0.2,200,44,59,97,0.22,0.705,0,44
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,3,0.05,200,0,59,141,0.0,0.705,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,3,0.1,200,0,59,141,0.0,0.705,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,2,3,0.2,200,44,15,141,0.22,0.925,0,44
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,1,0.05,200,0,97,103,0.0,0.515,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,1,0.1,200,1,96,103,0.005,0.52,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,1,0.2,200,26,71,103,0.13,0.645,0,26
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,2,0.05,200,0,97,103,0.0,0.515,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,2,0.1,200,1,96,103,0.005,0.52,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,2,0.2,200,20,77,103,0.1,0.615,0,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,3,0.05,200,0,56,144,0.0,0.72,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,3,0.1,200,0,56,144,0.0,0.72,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,3,3,0.2,200,20,36,144,0.1,0.82,0,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,1,0.05,200,0,85,115,0.0,0.575,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,1,0.1,200,0,85,115,0.0,0.575,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,1,0.2,200,8,77,115,0.04,0.615,0,8
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,2,0.05,200,0,85,115,0.0,0.575,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,2,0.1,200,0,85,115,0.0,0.575,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,2,0.2,200,5,80,115,0.025,0.6,0,5
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,3,0.05,200,0,46,154,0.0,0.77,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,3,0.1,200,0,46,154,0.0,0.77,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,9,5,3,0.2,200,1,45,154,0.005,0.775,0,1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,1,0.05,200,0,103,97,0.0,0.485,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,1,0.1,200,62,41,97,0.31,0.795,0,62
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,1,0.2,200,62,41,97,0.31,0.795,0,62
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,2,0.05,200,0,103,97,0.0,0.485,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,2,0.1,200,68,35,97,0.34,0.825,0,68
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,2,0.2,200,68,35,97,0.34,0.825,0,68
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,3,0.05,200,0,72,128,0.0,0.64,0,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,3,0.1,200,62,10,128,0.31,0.95,0,62
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,q_0.900,10,1,3,0.2,200,62,10,128,0.31,0.95,0,62
