canonical_annotation_id,image_id,worker_id,raw_condition,assistance_exposure,unassisted_manual_included,calculation_included,processing_status,raw_point_count,effective_point_count,imputed_point,confirmation_source,condition,main_worker,raw_odd,reviewed_repair,valid,reason,historical_scope_status,reference_scope_status,scope_choice
ffa6a35684824582,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W033,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
7ed4383a08375303,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W034,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
81feb0e35cc60306,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W035,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
f227fac3913dbc27,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W036,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
4d3e4911d8f07aa2,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W037,oos,none,True,True,unconfirmed_odd_unchanged,11,11,False,,oos_geometry,True,True,False,False,unconfirmed_odd_or_ambiguous,planned_oos_lane,oos,in_scope
075417b5f26b1723,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W006,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
bf182260d97e72b4,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,W008,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
a95a266f291df244,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W001,oos,none,True,True,unchanged,6,6,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
b612f84b4f35345d,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W010,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
71640fc7f46c27a2,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W011,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
fe952ee7e370f555,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W012,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
66d1573179cf952a,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W013,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
b450be5b8a67bfb8,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W014,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
07302c287d4b5090,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W015,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
d02768af49547bb8,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W017,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
a75d738ce1b5070a,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W018,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
302e82d117f96466,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W002,oos,none,True,True,unchanged,6,6,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
10226aeae3f84a35,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W021,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
3c0d8e75dd7d264b,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W027,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
4f42032dc8e4d665,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W028,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
4fc74fddb88c2f79,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W029,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
c683a325ea5ee59a,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W030,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
df388ca29d6f7cfd,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W031,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
6b1072abb5dd916d,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W032,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
1a361af7443afe0c,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W033,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
d5317a10c026bfe9,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W034,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
f16402f852e68871,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W035,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
d936055bdc90a99f,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W036,oos,none,True,True,unchanged,6,6,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
b73a313e28bc8976,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W037,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
a1cf0e0701983318,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W006,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
e355ede0b8b5901b,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,W008,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
f21c670566821ce7,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W001,oos,none,True,True,unchanged,6,6,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
41e737f6263bbfeb,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W010,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
38910f3666756937,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W011,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
20d050e0b509265b,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W012,oos,none,True,True,unchanged,16,16,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
8e34950e31c52b48,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W013,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
508134982b91e8e9,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W014,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
e65fb66189e53aac,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W015,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
8487d3e12302f924,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W017,oos,none,True,True,confirmed_point_removed,9,8,False,user_review_20260909,oos_geometry,True,True,True,True,,planned_oos_lane,oos,oos
721a520d404a0fa2,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W018,oos,none,True,True,unchanged,18,18,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
073cc94b42351b56,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W002,oos,none,True,True,unchanged,6,6,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
3215104ad30d7a69,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W021,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
ce40f36eeedc9a01,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W027,oos,none,True,True,unchanged,28,28,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
3a3dec28a207f0a0,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W028,oos,none,True,True,unconfirmed_odd_unchanged,17,17,False,,oos_geometry,True,True,False,False,unconfirmed_odd_or_ambiguous,planned_oos_lane,oos,oos
1b879ed2a0ea3317,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W029,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
206017d68554e4ce,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W030,oos,none,True,True,unchanged,18,18,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
fa7addab96927ce3,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W031,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
07747ea3bdc5ada7,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W032,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
db489e7008420f6d,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W033,oos,none,True,True,unchanged,18,18,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
b3c8f9e27d75e1bb,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W034,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
3c003832cc2ac4bd,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W035,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
55864e5d3184dff1,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W036,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
2e83f114eec9c41b,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W037,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
7fb0a95bc36104b2,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W006,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
1e1b8c35465d660f,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,W008,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
825443a016547c50,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W001,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
3f318bc60bc47bf0,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W010,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
e86414515027abd0,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W011,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
3f3f55f16eac83df,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W012,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
9275a01dcd852002,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W013,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
2f0ae1d7e22229cf,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W014,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
c7fde7efc3f1dc23,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W015,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
99be57a4c1340446,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W017,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
2dfcccbef445d8fb,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W018,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
f675c9fafc654a6c,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W002,oos,none,True,True,unchanged,10,10,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
707a9a5e46075152,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W021,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
fa807ea5905340d9,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W027,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
5f286f5426b982a7,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W028,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
233568c89e42b8bb,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W029,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
f14cfdfa014f4398,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W030,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
47e21b5afd7c7b77,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W031,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
809d1c3be329e98c,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W032,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
8edf1145794bfd4f,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W033,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
37d740ea8d0d8493,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W034,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
fe83d3b0d2bab0e8,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W035,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
1d83c0fba980b573,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W036,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
3c1e685ec9863c21,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W037,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
6e96384968cba7c3,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W006,oos,none,True,True,unchanged,12,12,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
de16a61e2d1bb437,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,W008,oos,none,True,True,unchanged,14,14,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
ed5e4f015fa0d901,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W001,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
869aad6dd78196cb,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W010,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
211b575736ba7cb9,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W011,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
763a991b9dfc8696,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W012,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
6681edbb9d5aa59e,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W013,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
6529ecbbe65e0c15,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W014,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
0e38d607092eec6b,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W015,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
8da7070a8e45a7f6,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W017,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
62163345e9e1cb8c,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W018,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
87ae4a7914c286d3,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W002,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
3217ba603e509151,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W021,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
231407e1e3c26cd5,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W027,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
8027f25bb7a20f48,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W028,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
903b5a5e0659aed8,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W029,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,oos
8b23be1612a348e0,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W030,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
a90f0bb541345d69,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W031,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
710745da69e1f9af,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,W032,oos,none,True,True,unchanged,8,8,False,,oos_geometry,True,False,False,True,,planned_oos_lane,oos,in_scope
