dataset_group,base_task_id,building_id,project_id,runtime_task_id,worker_id,annotation_id,strict_valid_support,task_mask_dispersion,leave_one_worker_out_mask_dispersion,active_time_seconds,log1p_active_time,active_time_status,formal_assignment_eligible,task_worker_time_analysis_eligible,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_seam
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,11,6385,23,0.0441875928212912,0.04478191832944665,169.0,5.135798437050262,eligible_partial_session_coverage,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,12,6282,23,0.0441875928212912,0.044550021848795474,53.0,3.9889840465642745,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,13,6216,23,0.0441875928212912,0.0451574261833102,109.0,4.700480365792417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,14,6486,23,0.0441875928212912,0.04523186363839962,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,15,6453,23,0.0441875928212912,0.04517043878222316,207.0,5.337538079701318,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,17,6188,23,0.0441875928212912,0.04491242218945918,160.0,5.081404364984463,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,18,6522,23,0.0441875928212912,0.045161215767267664,119.0,4.787491742782046,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,2,4843,23,0.0441875928212912,0.045161215767267664,75.0,4.330733340286331,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,6,6249,23,0.0441875928212912,0.0451574261833102,2.0,1.0986122886681096,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,69,3294,8,6105,23,0.0441875928212912,0.04538292066556378,130.0,4.875197323201151,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,27,5819,23,0.02865773782118246,0.028954461387820332,415.0,6.030685260261263,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,28,5772,23,0.02865773782118246,0.028367065197401294,123.0,4.820281565605037,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,29,6425,23,0.02865773782118246,0.029036313219374183,406.0,6.008813185442595,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,30,6006,23,0.02865773782118246,0.02723339228393029,43.0,3.784189633918261,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,31,5955,23,0.02865773782118246,0.029171437377189087,133.0,4.897839799950911,eligible_partial_session_coverage,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,32,6356,23,0.02865773782118246,0.027606700232426996,192.0,5.262690188904886,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,33,5811,23,0.02865773782118246,0.029105988721801205,270.0,5.602118820879701,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,34,6050,23,0.02865773782118246,0.02885136051430323,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,35,5930,23,0.02865773782118246,0.02842618796963642,158.0,5.0689042022202315,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,36,6082,23,0.02865773782118246,0.02921298799551309,1085.0,6.990256500493881,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,66,3191,37,5871,23,0.02865773782118246,0.02685417053131651,534.0,6.282266746896006,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,1,6305,23,0.02865773782118246,0.027364018849035266,47.0,3.8712010109078907,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,10,6170,23,0.02865773782118246,0.02904831035927934,20.0,3.044522437723423,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,11,6394,23,0.02865773782118246,0.029266932503408526,114.0,4.74493212836325,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,12,6311,23,0.02865773782118246,0.026540349113767896,26.0,3.295836866004329,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,13,6225,23,0.02865773782118246,0.02914722804094878,15.0,2.772588722239781,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,14,6495,23,0.02865773782118246,0.029266932503408526,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,15,6462,23,0.02865773782118246,0.029207414855719916,221.0,5.402677381872279,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,17,6197,23,0.02865773782118246,0.029304192662588484,30.0,3.4339872044851463,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,18,6531,23,0.02865773782118246,0.029303711785831982,54.0,4.007333185232471,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,2,4852,23,0.02865773782118246,0.029303711785831982,26.0,3.295836866004329,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,6,6258,23,0.02865773782118246,0.02914722804094878,1.0,0.6931471805599453,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,69,3303,8,6114,23,0.02865773782118246,0.02940787395571445,124.0,4.8283137373023015,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,27,5820,23,0.06587695858896252,0.06703971852402718,283.0,5.648974238161206,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,28,5773,23,0.06587695858896252,0.06627251381373846,116.0,4.762173934797756,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,29,6426,23,0.06587695858896252,0.06719154871813385,140.0,4.948759890378168,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,30,6007,23,0.06587695858896252,0.06702200138315953,102.0,4.634728988229636,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,31,5957,23,0.06587695858896252,0.06539242163796476,157.0,5.062595033026967,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,32,6357,23,0.06587695858896252,0.0667704271171072,180.0,5.198497031265826,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,33,5812,23,0.06587695858896252,0.06542543211344837,211.0,5.356586274672012,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,34,6053,23,0.06587695858896252,0.06627251381373847,,,not_evaluable,True,False,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,35,5931,23,0.06587695858896252,0.06527447772609764,116.0,4.762173934797756,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,36,6083,23,0.06587695858896252,0.06732420159281337,257.0,5.552959584921617,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,66,3192,37,5872,23,0.06587695858896252,0.05736173441911838,162.0,5.093750200806762,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,1,6306,23,0.06587695858896252,0.06441529424189514,40.0,3.713572066704308,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,10,6171,23,0.06587695858896252,0.06710670011189131,57.0,4.060443010546419,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,11,6395,23,0.06587695858896252,0.06566660020668406,80.0,4.394449154672439,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,12,6313,23,0.06587695858896252,0.06148399825103435,28.0,3.367295829986474,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,13,6226,23,0.06587695858896252,0.06730730677590428,5.0,1.791759469228055,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,14,6496,23,0.06587695858896252,0.06566660020668406,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,15,6463,23,0.06587695858896252,0.06745279931858614,176.0,5.176149732573829,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,17,6198,23,0.06587695858896252,0.06730730677590428,28.0,3.367295829986474,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,18,6532,23,0.06587695858896252,0.06748743066578156,53.0,3.9889840465642745,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,2,4853,23,0.06587695858896252,0.06748743066578156,57.0,4.060443010546419,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,6,6259,23,0.06587695858896252,0.06730730677590428,10.0,2.3978952727983707,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,69,3304,8,6115,23,0.06587695858896252,0.06513428269073959,145.0,4.983606621708336,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,27,5821,23,0.06457111216113183,0.06577495170952068,373.0,5.924255797414532,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,28,5774,23,0.06457111216113183,0.047594586304085924,251.0,5.529429087511423,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,29,6427,23,0.06457111216113183,0.06136896820955667,129.0,4.867534450455582,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,30,6008,23,0.06457111216113183,0.0659977623934648,64.0,4.174387269895637,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,31,5958,23,0.06457111216113183,0.06588469611378686,34.0,3.5553480614894135,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,32,6358,23,0.06457111216113183,0.06292116464769804,113.0,4.736198448394496,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,33,5813,23,0.06457111216113183,0.06593483859180219,185.0,5.225746673713202,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,34,6054,23,0.06457111216113183,0.0661481570310339,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,35,5932,23,0.06457111216113183,0.06588469611378686,111.0,4.718498871295094,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,36,6084,23,0.06457111216113183,0.06670368105588256,241.0,5.488937726156687,eligible,True,True,"[""trivial""]","[""trivial""]",1,0,0,0,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,66,3193,37,5873,23,0.06457111216113183,0.06325159896084649,424.0,6.052089168924417,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,1,6308,23,0.06457111216113183,0.06583252948066777,52.0,3.970291913552122,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,10,6172,23,0.06457111216113183,0.062452656449085875,41.0,3.7376696182833684,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,11,6396,23,0.06457111216113183,0.06662360878439302,79.0,4.382026634673881,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,12,6315,23,0.06457111216113183,0.06241539644022744,34.0,3.5553480614894135,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,13,6227,23,0.06457111216113183,0.06657509283754288,16.0,2.833213344056216,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,14,6497,23,0.06457111216113183,0.06662360878439302,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,15,6464,23,0.06457111216113183,0.06532233639292122,137.0,4.927253685157205,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,17,6199,23,0.06457111216113183,0.06657509283754288,20.0,3.044522437723423,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,18,6533,23,0.06457111216113183,0.0665395602817137,51.0,3.9512437185814275,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,2,4854,23,0.06457111216113183,0.0665395602817137,116.0,4.762173934797756,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,6,6260,23,0.06457111216113183,0.06657509283754288,25.0,3.258096538021482,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,69,3305,8,6116,23,0.06457111216113183,0.06559594316682271,65.0,4.189654742026425,eligible,True,True,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,27,5851,23,0.14220505737229328,0.14330231870029336,147.0,4.997212273764115,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,28,5769,23,0.14220505737229328,0.14351235434057055,423.0,6.049733455231958,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,29,6422,23,0.14220505737229328,0.14315331010828428,485.0,6.186208623900494,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,30,6003,23,0.14220505737229328,0.1448130232834901,54.0,4.007333185232471,eligible,True,True,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""low_texture"", ""seam"", ""reflection""]",0,1,3,1,1
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,31,5946,23,0.14220505737229328,0.14257757341710406,178.0,5.187385805840755,eligible_partial_session_coverage,True,True,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,32,6353,23,0.14220505737229328,0.14206272266693795,120.0,4.795790545596741,eligible,True,True,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,33,5808,23,0.14220505737229328,0.13914212657954664,497.0,6.210600077024653,eligible,True,True,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
C1_anchor_all,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,66,3188,34,6047,23,0.14220505737229328,0.14121897372806705,,,not_evaluable,True,False,"[""occlusion""]","[""occlusion""]",0,1,1,1,0
