worker_id,worker_display_name,platform_id,interface_language,ls_endpoint,project_name,task_id,task_url,dataset_group,is_common_anchor,expected_completion_order,assignment_reason,watch_flag,notes
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,,Calibration_anchor,true,11,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_anchor_all,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,,Calibration_anchor,true,12,common_anchor,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,,Calibration_core,false,13,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,,Calibration_core,false,14,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,e9zR4mvMWw7_fa7122ef2199445485623708ea54d018,,Calibration_core,false,15,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,,Calibration_core,false,16,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,,Calibration_core,false,17,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,,Calibration_core,false,18,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,,Calibration_core,false,19,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,,Calibration_core,false,20,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,,Calibration_core,false,21,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,,Calibration_core,false,22,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,,Calibration_core,false,23,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,Z6MFQCViBuw_80cd596c480c4f72a7457433b862d179,,Calibration_core,false,24,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,,Calibration_core,false,25,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,,Calibration_core,false,26,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,,Calibration_core,false,27,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
36,,,zh,http://175.178.71.217:8000,C1_core_all,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,,Calibration_core,false,28,balanced_core,True,revision_duplicate_process_risk_reviewed_for_C1_watch
