comparison,base_task_id,building_id,stage,condition,worker_id,other_worker_id,left_id,right_id,d_mask,independence_status,metric_contract,pair_relation,other_independence_status,other_stage,reference_status,scope_status,reference_source
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,30,662e08a9d9d5c8b2,c811ff3e51132e75,0.276194602451,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,31,662e08a9d9d5c8b2,891b862e5e28633d,0.06585786153,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,33,662e08a9d9d5c8b2,8ac26fbb43c6d9aa,0.208090963795,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,34,662e08a9d9d5c8b2,f560d8c96cc112ba,0.069844029929,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,35,662e08a9d9d5c8b2,527cfb7d202a51bc,0.265838353063,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,36,662e08a9d9d5c8b2,d97a4c0b5bbe5fb7,0.037951167728,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,37,662e08a9d9d5c8b2,10a21bed4417e7b9,0.125104731051,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,6,662e08a9d9d5c8b2,1b540a31218a3477,0.125113555366,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,2,8,662e08a9d9d5c8b2,8dead0c156b490f4,0.24146413048,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,27,80df86ca9dbee9d5,2556b8a658f8f4e7,0.153493427533,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,28,80df86ca9dbee9d5,c5603970219f405f,0.332516446781,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,29,80df86ca9dbee9d5,21ebb51ae2b69d3b,0.344888709121,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,30,80df86ca9dbee9d5,c811ff3e51132e75,0.383897024709,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,31,80df86ca9dbee9d5,891b862e5e28633d,0.195493641371,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,33,80df86ca9dbee9d5,8ac26fbb43c6d9aa,0.15390370775,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,34,80df86ca9dbee9d5,f560d8c96cc112ba,0.108114538598,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,35,80df86ca9dbee9d5,527cfb7d202a51bc,0.375081787792,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,36,80df86ca9dbee9d5,d97a4c0b5bbe5fb7,0.180147277507,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,37,80df86ca9dbee9d5,10a21bed4417e7b9,0.253928788113,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,6,80df86ca9dbee9d5,1b540a31218a3477,0.255296874814,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,21,8,80df86ca9dbee9d5,8dead0c156b490f4,0.354334455561,non_independent_confirmed,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,28,2556b8a658f8f4e7,c5603970219f405f,0.290041756295,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,29,2556b8a658f8f4e7,21ebb51ae2b69d3b,0.303201315956,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,30,2556b8a658f8f4e7,c811ff3e51132e75,0.347452060332,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,31,2556b8a658f8f4e7,891b862e5e28633d,0.144323113715,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,33,2556b8a658f8f4e7,8ac26fbb43c6d9aa,0.267256474058,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,34,2556b8a658f8f4e7,f560d8c96cc112ba,0.139882354362,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,35,2556b8a658f8f4e7,527cfb7d202a51bc,0.335315702898,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,36,2556b8a658f8f4e7,d97a4c0b5bbe5fb7,0.127976717702,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,37,2556b8a658f8f4e7,10a21bed4417e7b9,0.206657472893,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,6,2556b8a658f8f4e7,1b540a31218a3477,0.207908389219,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,27,8,2556b8a658f8f4e7,8dead0c156b490f4,0.31324813362,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,29,c5603970219f405f,21ebb51ae2b69d3b,0.081617862751,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,30,c5603970219f405f,c811ff3e51132e75,0.126950785522,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,31,c5603970219f405f,891b862e5e28633d,0.185984459757,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,33,c5603970219f405f,8ac26fbb43c6d9aa,0.223203957912,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,34,c5603970219f405f,f560d8c96cc112ba,0.251603953529,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,35,c5603970219f405f,527cfb7d202a51bc,0.080024035488,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,36,c5603970219f405f,d97a4c0b5bbe5fb7,0.18603368977,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,37,c5603970219f405f,10a21bed4417e7b9,0.162868363277,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,6,c5603970219f405f,1b540a31218a3477,0.166064145347,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,28,8,c5603970219f405f,8dead0c156b490f4,0.054462774958,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,30,21ebb51ae2b69d3b,c811ff3e51132e75,0.069500650383,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,31,21ebb51ae2b69d3b,891b862e5e28633d,0.232711559237,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,33,21ebb51ae2b69d3b,8ac26fbb43c6d9aa,0.22858823859,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,34,21ebb51ae2b69d3b,f560d8c96cc112ba,0.268109475927,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,35,21ebb51ae2b69d3b,527cfb7d202a51bc,0.046088472434,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,36,21ebb51ae2b69d3b,d97a4c0b5bbe5fb7,0.208168338295,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,37,21ebb51ae2b69d3b,10a21bed4417e7b9,0.20045530244,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,6,21ebb51ae2b69d3b,1b540a31218a3477,0.232325811976,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,29,8,21ebb51ae2b69d3b,8dead0c156b490f4,0.036348616274,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,31,c811ff3e51132e75,891b862e5e28633d,0.269322743808,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,33,c811ff3e51132e75,8ac26fbb43c6d9aa,0.274521614882,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,34,c811ff3e51132e75,f560d8c96cc112ba,0.315817445028,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,35,c811ff3e51132e75,527cfb7d202a51bc,0.054294507134,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,36,c811ff3e51132e75,d97a4c0b5bbe5fb7,0.262387354965,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,37,c811ff3e51132e75,10a21bed4417e7b9,0.233332819033,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,6,c811ff3e51132e75,1b540a31218a3477,0.270517084971,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,30,8,c811ff3e51132e75,8dead0c156b490f4,0.082494169544,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,31,33,891b862e5e28633d,8ac26fbb43c6d9aa,0.242001163467,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,31,34,891b862e5e28633d,f560d8c96cc112ba,0.099568195751,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,31,35,891b862e5e28633d,527cfb7d202a51bc,0.234583682285,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,31,36,891b862e5e28633d,d97a4c0b5bbe5fb7,0.041285324918,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,31,37,891b862e5e28633d,10a21bed4417e7b9,0.092324805339,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,31,6,891b862e5e28633d,1b540a31218a3477,0.08080584785,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,31,8,891b862e5e28633d,8dead0c156b490f4,0.220645763998,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,33,34,8ac26fbb43c6d9aa,f560d8c96cc112ba,0.170514631433,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,33,35,8ac26fbb43c6d9aa,527cfb7d202a51bc,0.264141428291,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,33,36,8ac26fbb43c6d9aa,d97a4c0b5bbe5fb7,0.216303491063,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,33,37,8ac26fbb43c6d9aa,10a21bed4417e7b9,0.227175378758,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,33,6,8ac26fbb43c6d9aa,1b540a31218a3477,0.242012727153,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,33,8,8ac26fbb43c6d9aa,8dead0c156b490f4,0.241066054507,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,34,35,f560d8c96cc112ba,527cfb7d202a51bc,0.299329073909,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,34,36,f560d8c96cc112ba,d97a4c0b5bbe5fb7,0.081813576494,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,34,37,f560d8c96cc112ba,10a21bed4417e7b9,0.163979677561,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,34,6,f560d8c96cc112ba,1b540a31218a3477,0.165023809206,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,34,8,f560d8c96cc112ba,8dead0c156b490f4,0.276066745808,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,35,36,527cfb7d202a51bc,d97a4c0b5bbe5fb7,0.237793287578,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,35,37,527cfb7d202a51bc,10a21bed4417e7b9,0.203410968728,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,35,6,527cfb7d202a51bc,1b540a31218a3477,0.230309272012,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,35,8,527cfb7d202a51bc,8dead0c156b490f4,0.038458006575,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,36,37,d97a4c0b5bbe5fb7,10a21bed4417e7b9,0.095355230791,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,36,6,d97a4c0b5bbe5fb7,1b540a31218a3477,0.091828443748,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,36,8,d97a4c0b5bbe5fb7,8dead0c156b490f4,0.212461547391,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,37,6,10a21bed4417e7b9,1b540a31218a3477,0.084484867013,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,non_independent_suspected,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,37,8,10a21bed4417e7b9,8dead0c156b490f4,0.187356678029,independent,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_human_different_worker_same_stage,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,6,8,1b540a31218a3477,8dead0c156b490f4,0.211556412493,non_independent_suspected,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,independent,P1,,,
human_hohonet,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,1,,16f93817216fbedd,hohonet,0.704978234021,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,1,,16f93817216fbedd,bilayout_enclosed,0.307305173963,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,1,,16f93817216fbedd,bilayout_extended,0.298095436332,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,1,,16f93817216fbedd,gt,0.29928088237,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,adjudicated_reference,in_scope,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl
human_hohonet,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,10,,b17ba1384ab94447,hohonet,0.706202203377,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,10,,b17ba1384ab94447,bilayout_enclosed,0.065100430416,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,10,,b17ba1384ab94447,bilayout_extended,0.059522910278,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,10,,b17ba1384ab94447,gt,0.200336528656,independent,periodic_linear_image_plane_mask_proxy_1024x512,,,,adjudicated_reference,in_scope,analysis_results/prescreen_closeout_final_gold_v2_20260701/final_gold_records_v2_p1_closeout_corrected.jsonl
