image_id,condition,repeat,pattern,possible,external_seed_workers,available_counts,unknown_not_a_type
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,1,ABCD,True,W001|W029|W031|W006,"{0: 1, 1: 15, 2: 3, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,2,AA,False,W031|W002|W013|W032,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,2,AB,True,W031|W002|W013|W032,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,2,AAB,False,W031|W002|W013|W032,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,2,ACD,True,W031|W002|W013|W032,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,2,AABC,False,W031|W002|W013|W032,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,2,ABCD,True,W031|W002|W013|W032,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,3,AA,False,W031|W028|W002|W018,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,3,AB,True,W031|W028|W002|W018,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,3,AAB,False,W031|W028|W002|W018,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,3,ACD,True,W031|W028|W002|W018,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,3,AABC,False,W031|W028|W002|W018,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,oos_geometry,3,ABCD,True,W031|W028|W002|W018,"{0: 1, 1: 16, 2: 2, 3: 1}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,0,AA,True,W014|W015|W036|W018,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,0,AB,True,W014|W015|W036|W018,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,0,AAB,True,W014|W015|W036|W018,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,0,ACD,False,W014|W015|W036|W018,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,0,AABC,True,W014|W015|W036|W018,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,0,ABCD,False,W014|W015|W036|W018,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,1,AA,False,W006|W033|W015|W001,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,1,AB,True,W006|W033|W015|W001,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,1,AAB,False,W006|W033|W015|W001,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,1,ACD,False,W006|W033|W015|W001,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,1,AABC,False,W006|W033|W015|W001,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,1,ABCD,False,W006|W033|W015|W001,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,2,AA,False,W011|W012|W008|W002,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,2,AB,True,W011|W012|W008|W002,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,2,AAB,False,W011|W012|W008|W002,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,2,ACD,False,W011|W012|W008|W002,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,2,AABC,False,W011|W012|W008|W002,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,2,ABCD,False,W011|W012|W008|W002,"{0: 1, 1: 15, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,3,AA,True,W018|W034|W017|W027,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,3,AB,True,W018|W034|W017|W027,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,3,AAB,True,W018|W034|W017|W027,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,3,ACD,False,W018|W034|W017|W027,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,3,AABC,True,W018|W034|W017|W027,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,oos_geometry,3,ABCD,False,W018|W034|W017|W027,"{0: 2, 1: 14, 2: 3, 3: 0}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0,AA,True,W018|W028|W011|W017,"{0: 16, 1: 2, 2: 1, 3: 1}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0,AB,True,W018|W028|W011|W017,"{0: 16, 1: 2, 2: 1, 3: 1}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0,AAB,True,W018|W028|W011|W017,"{0: 16, 1: 2, 2: 1, 3: 1}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0,ACD,True,W018|W028|W011|W017,"{0: 16, 1: 2, 2: 1, 3: 1}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0,AABC,True,W018|W028|W011|W017,"{0: 16, 1: 2, 2: 1, 3: 1}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,0,ABCD,True,W018|W028|W011|W017,"{0: 16, 1: 2, 2: 1, 3: 1}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,1,AA,True,W012|W037|W034|W036,"{0: 16, 1: 2, 2: 0, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,1,AB,True,W012|W037|W034|W036,"{0: 16, 1: 2, 2: 0, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,1,AAB,True,W012|W037|W034|W036,"{0: 16, 1: 2, 2: 0, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,1,ACD,False,W012|W037|W034|W036,"{0: 16, 1: 2, 2: 0, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,1,AABC,False,W012|W037|W034|W036,"{0: 16, 1: 2, 2: 0, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,1,ABCD,False,W012|W037|W034|W036,"{0: 16, 1: 2, 2: 0, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,2,AA,True,W001|W013|W012|W014,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,2,AB,True,W001|W013|W012|W014,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,2,AAB,True,W001|W013|W012|W014,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,2,ACD,True,W001|W013|W012|W014,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,2,AABC,True,W001|W013|W012|W014,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,2,ABCD,True,W001|W013|W012|W014,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,3,AA,True,W027|W012|W001|W008,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,3,AB,True,W027|W012|W001|W008,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,3,AAB,True,W027|W012|W001|W008,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,3,ACD,True,W027|W012|W001|W008,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,3,AABC,True,W027|W012|W001|W008,"{0: 15, 1: 2, 2: 1, 3: 2}",0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,3,ABCD,True,W027|W012|W001|W008,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0,AA,True,W012|W006|W010|W011,"{0: 17, 1: 2, 2: 1, 3: 0}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0,AB,True,W012|W006|W010|W011,"{0: 17, 1: 2, 2: 1, 3: 0}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0,AAB,True,W012|W006|W010|W011,"{0: 17, 1: 2, 2: 1, 3: 0}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0,ACD,False,W012|W006|W010|W011,"{0: 17, 1: 2, 2: 1, 3: 0}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0,AABC,True,W012|W006|W010|W011,"{0: 17, 1: 2, 2: 1, 3: 0}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,0,ABCD,False,W012|W006|W010|W011,"{0: 17, 1: 2, 2: 1, 3: 0}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,1,AA,True,W006|W001|W027|W014,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,1,AB,True,W006|W001|W027|W014,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,1,AAB,True,W006|W001|W027|W014,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,1,ACD,True,W006|W001|W027|W014,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,1,AABC,True,W006|W001|W027|W014,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,1,ABCD,True,W006|W001|W027|W014,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2,AA,True,W008|W030|W037|W031,"{0: 17, 1: 1, 2: 0, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2,AB,True,W008|W030|W037|W031,"{0: 17, 1: 1, 2: 0, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2,AAB,True,W008|W030|W037|W031,"{0: 17, 1: 1, 2: 0, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2,ACD,False,W008|W030|W037|W031,"{0: 17, 1: 1, 2: 0, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2,AABC,False,W008|W030|W037|W031,"{0: 17, 1: 1, 2: 0, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,2,ABCD,False,W008|W030|W037|W031,"{0: 17, 1: 1, 2: 0, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,3,AA,True,W035|W014|W001|W012,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,3,AB,True,W035|W014|W001|W012,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,3,AAB,True,W035|W014|W001|W012,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,3,ACD,True,W035|W014|W001|W012,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,3,AABC,True,W035|W014|W001|W012,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,3,ABCD,True,W035|W014|W001|W012,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0,AA,False,W032|W034|W037|W030,"{0: 0, 1: 0, 2: 20, 3: 0}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0,AB,False,W032|W034|W037|W030,"{0: 0, 1: 0, 2: 20, 3: 0}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0,AAB,False,W032|W034|W037|W030,"{0: 0, 1: 0, 2: 20, 3: 0}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0,ACD,False,W032|W034|W037|W030,"{0: 0, 1: 0, 2: 20, 3: 0}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0,AABC,False,W032|W034|W037|W030,"{0: 0, 1: 0, 2: 20, 3: 0}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,0,ABCD,False,W032|W034|W037|W030,"{0: 0, 1: 0, 2: 20, 3: 0}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,1,AA,False,W013|W008|W017|W001,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,1,AB,True,W013|W008|W017|W001,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,1,AAB,False,W013|W008|W017|W001,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,1,ACD,True,W013|W008|W017|W001,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,1,AABC,False,W013|W008|W017|W001,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,1,ABCD,True,W013|W008|W017|W001,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,2,AA,False,W027|W010|W013|W033,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,2,AB,True,W027|W010|W013|W033,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,2,AAB,False,W027|W010|W013|W033,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,2,ACD,True,W027|W010|W013|W033,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,2,AABC,False,W027|W010|W013|W033,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,2,ABCD,True,W027|W010|W013|W033,"{0: 1, 1: 1, 2: 17, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,3,AA,False,W013|W001|W018|W034,"{0: 0, 1: 1, 2: 18, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,3,AB,False,W013|W001|W018|W034,"{0: 0, 1: 1, 2: 18, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,3,AAB,False,W013|W001|W018|W034,"{0: 0, 1: 1, 2: 18, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,3,ACD,False,W013|W001|W018|W034,"{0: 0, 1: 1, 2: 18, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,3,AABC,False,W013|W001|W018|W034,"{0: 0, 1: 1, 2: 18, 3: 1}",0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,3,ABCD,False,W013|W001|W018|W034,"{0: 0, 1: 1, 2: 18, 3: 1}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0,AA,True,W033|W036|W002|W018,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0,AB,True,W033|W036|W002|W018,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0,AAB,True,W033|W036|W002|W018,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0,ACD,True,W033|W036|W002|W018,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0,AABC,True,W033|W036|W002|W018,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,0,ABCD,True,W033|W036|W002|W018,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,1,AA,True,W036|W014|W035|W021,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,1,AB,True,W036|W014|W035|W021,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,1,AAB,True,W036|W014|W035|W021,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,1,ACD,True,W036|W014|W035|W021,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,1,AABC,True,W036|W014|W035|W021,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,1,ABCD,True,W036|W014|W035|W021,"{0: 16, 1: 1, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,2,AA,True,W017|W002|W033|W032,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,2,AB,True,W017|W002|W033|W032,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,2,AAB,True,W017|W002|W033|W032,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,2,ACD,True,W017|W002|W033|W032,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,2,AABC,True,W017|W002|W033|W032,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,2,ABCD,True,W017|W002|W033|W032,"{0: 15, 1: 2, 2: 1, 3: 2}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,3,AA,True,W029|W006|W017|W033,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,3,AB,True,W029|W006|W017|W033,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,3,AAB,True,W029|W006|W017|W033,"{0: 16, 1: 2, 2: 1, 3: 1}",0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,3,ACD,True,W029|W006|W017|W033,"{0: 16, 1: 2, 2: 1, 3: 1}",0
