round_id,worker_id,task_id,base_task_id,task_stratum,image_id,dataset_group,image_path,risk_design_score_A,assignment_batch,c2_component,design_id,design_manifest_sha256,selection_role,selection_reason,maximin_distance_at_selection,building_gain,legacy_curated_priority_used,assignment_batch_id
C2-B,29,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,29,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,29,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,30,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,30,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,30,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,30,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,31,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,31,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,31,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,31,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,32,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,32,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,32,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,32,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,33,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,33,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,33,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,33,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,34,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,34,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,34,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,34,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,35,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,35,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,35,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,35,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,36,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,36,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,36,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,36,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,37,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,37,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,37,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,37,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,6,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,6,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,6,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,6,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,8,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,ordinary,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf.png,4.34198898346523,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,8,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,stress,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.png,5.981021984881721,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,8,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,ordinary,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.png,4.425093081348839,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,8,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,stress,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.png,6.457935204966335,C2-B,common_anchor,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,common_anchor,risk_center_and_stratum_building_coverage,,,false,C2B_BATCH_A
C2-B,1,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,ordinary,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486.png,3.9801475671648716,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
C2-B,1,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,ordinary,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.png,5.295506908416907,C2-B,diverse_bridge,D8,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba,diverse_bridge,deterministic_risk_space_maximin,recorded_by_frozen_selection_order,true,false,C2B_BATCH_A
