image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,cluster_a,cluster_b,people_a,people_b,point_count_a,point_count_b,same_point_count,cross_compatible_share,cross_median
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.05,24,0,0,0,10,7,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.05,24,0,0,0,1,7,2,2,8,8,True,0,0.159874441928
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.075,24,0,0,0,6,10,11,3,8,12,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.075,24,0,0,0,6,1,11,2,8,8,True,0,0.150530526893
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.075,24,0,0,0,6,7,11,2,8,8,True,0.590909090909,0.0675161307588
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.075,24,0,0,0,10,1,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.075,24,0,0,0,10,7,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.075,24,0,0,0,1,7,2,2,8,8,True,0,0.159874441928
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,3,4,2,13,8,8,True,0.461538461538,0.102736149332
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,3,7,2,3,8,12,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,3,1,2,2,8,8,True,0,0.22196255297
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,3,2,2,2,8,8,True,0,0.185340732616
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,4,7,13,3,8,12,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,4,1,13,2,8,8,True,0,0.155682929968
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,4,2,13,2,8,8,True,0.0384615384615,0.145790380194
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,7,1,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,7,2,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,1,2,2,2,8,8,True,0,0.245109601325
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,3,4,2,13,8,8,True,0.884615384615,0.102736149332
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,3,7,2,3,8,12,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,3,1,2,2,8,8,True,0,0.22196255297
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,3,2,2,2,8,8,True,0,0.185340732616
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,4,7,13,3,8,12,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,4,1,13,2,8,8,True,0,0.155682929968
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,4,2,13,2,8,8,True,0.0384615384615,0.145790380194
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,7,1,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,7,2,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.125,24,0,0,0,1,2,2,2,8,8,True,0,0.245109601325
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.15,24,0,0,0,3,6,15,3,8,12,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.15,24,0,0,0,3,1,15,2,8,8,True,0.4,0.159061356103
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.15,24,0,0,0,3,2,15,2,8,8,True,0.466666666667,0.163988112177
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.15,24,0,0,0,6,1,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.15,24,0,0,0,6,2,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.15,24,0,0,0,1,2,2,2,8,8,True,0,0.245109601325
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,3,5,15,3,8,12,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,3,1,15,2,8,8,True,0.866666666667,0.159061356103
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,3,2,15,2,8,8,True,0.966666666667,0.163988112177
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,3,4,15,2,8,10,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,5,1,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,5,2,3,2,12,8,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,5,4,3,2,12,10,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,1,2,2,2,8,8,True,0,0.245109601325
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,1,4,2,2,8,10,False,0,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.2,24,0,0,0,2,4,2,2,8,10,False,0,
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.05,24,0,0,0,6,1,5,6,8,8,True,0,0.329407448099
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.05,24,0,0,0,6,7,5,5,8,8,True,0.72,0.0340241303063
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.05,24,0,0,0,1,7,6,5,8,8,True,0,0.355032042482
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.075,24,0,0,0,5,1,11,7,8,8,True,0,0.341025799242
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.1,24,0,0,0,4,1,12,7,8,8,True,0,0.341495200028
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.1,24,0,0,0,4,3,12,2,8,8,True,0.666666666667,0.0916927973452
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.1,24,0,0,0,1,3,7,2,8,8,True,0,0.381941856131
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.125,24,0,0,0,3,1,13,8,8,8,True,0,0.339236982488
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.125,24,0,0,0,3,2,13,2,8,8,True,0.846153846154,0.0954653696165
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.125,24,0,0,0,1,2,8,2,8,8,True,0,0.381103242639
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.15,24,0,0,0,3,1,13,8,8,8,True,0,0.339236982488
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.15,24,0,0,0,3,2,13,2,8,8,True,0.923076923077,0.0954653696165
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.15,24,0,0,0,1,2,8,2,8,8,True,0,0.381103242639
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.2,24,0,0,0,2,1,15,8,8,8,True,0,0.340131390865
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.05,24,0,0,0,9,3,13,2,8,8,True,0,0.464999075273
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.05,24,0,0,0,9,8,13,2,8,8,True,0,0.166448058281
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.05,24,0,0,0,3,8,2,2,8,8,True,0,0.36348695663
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.075,24,0,0,0,8,3,13,3,8,8,True,0,0.465091547993
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.075,24,0,0,0,8,7,13,2,8,8,True,0,0.166448058281
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.075,24,0,0,0,3,7,3,2,8,8,True,0,0.370733962418
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.1,24,0,0,0,7,2,13,3,8,8,True,0,0.465091547993
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.1,24,0,0,0,7,6,13,2,8,8,True,0,0.166448058281
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.1,24,0,0,0,7,1,13,2,8,8,True,0,0.519031471809
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.1,24,0,0,0,2,6,3,2,8,8,True,0,0.370733962418
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.1,24,0,0,0,2,1,3,2,8,8,True,0.166666666667,0.125078476366
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.1,24,0,0,0,6,1,2,2,8,8,True,0,0.426926852252
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.125,24,0,0,0,7,2,13,3,8,8,True,0,0.465091547993
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.125,24,0,0,0,7,6,13,2,8,8,True,0,0.166448058281
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.125,24,0,0,0,7,1,13,2,8,8,True,0,0.519031471809
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.125,24,0,0,0,2,6,3,2,8,8,True,0,0.370733962418
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.125,24,0,0,0,2,1,3,2,8,8,True,0.5,0.125078476366
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.125,24,0,0,0,6,1,2,2,8,8,True,0,0.426926852252
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.15,24,0,0,0,6,2,14,4,8,8,True,0,0.465045311633
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.15,24,0,0,0,6,5,14,2,8,8,True,0.392857142857,0.176377118207
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.15,24,0,0,0,6,1,14,2,8,8,True,0,0.534964387875
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.15,24,0,0,0,2,5,4,2,8,8,True,0,0.36348695663
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.15,24,0,0,0,2,1,4,2,8,8,True,0.625,0.140249343029
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.15,24,0,0,0,5,1,2,2,8,8,True,0,0.426926852252
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,3,5,2,14,8,8,True,0,0.279973036441
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,3,2,2,4,8,8,True,0,0.352183239029
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,3,4,2,2,8,8,True,0.5,0.236894843552
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,3,1,2,2,8,8,True,0,0.370996483062
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,5,2,14,4,8,8,True,0,0.465045311633
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,5,4,14,2,8,8,True,0.928571428571,0.176377118207
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,5,1,14,2,8,8,True,0,0.534964387875
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,2,4,4,2,8,8,True,0,0.36348695663
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,2,1,4,2,8,8,True,0.75,0.140249343029
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.2,24,0,0,0,4,1,2,2,8,8,True,0,0.426926852252
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,7,6,2,4,8,8,True,0,0.0989904099365
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,7,3,2,2,8,8,True,0,0.239628709029
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,7,14,2,2,8,8,True,0,0.164473762476
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,7,2,2,2,8,8,True,0,0.208897519066
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,6,3,4,2,8,8,True,0,0.219543050496
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,6,14,4,2,8,8,True,0,0.244545360784
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,6,2,4,2,8,8,True,0,0.210319542953
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,3,14,2,2,8,8,True,0,0.364708121676
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,3,2,2,2,8,8,True,0.75,0.0433755482054
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.05,24,1,0,0,14,2,2,2,8,8,True,0,0.336061575798
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.075,24,1,0,0,6,5,3,4,8,8,True,0.166666666667,0.0875827264246
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.075,24,1,0,0,6,2,3,4,8,8,True,0,0.225506457351
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.075,24,1,0,0,6,12,3,2,8,8,True,0,0.180147277507
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.075,24,1,0,0,5,2,4,4,8,8,True,0,0.215549731495
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.075,24,1,0,0,5,12,4,2,8,8,True,0,0.244545360784
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.075,24,1,0,0,2,12,4,2,8,8,True,0,0.349611582341
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,8,5,2,4,8,8,True,0,0.240604318847
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,8,4,2,4,8,8,True,0,0.266596794748
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,8,2,2,5,8,8,True,0,0.202147199167
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,8,9,2,2,8,8,True,0,0.190045534756
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,5,4,4,4,8,8,True,0.75,0.0820714284755
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,5,2,4,5,8,8,True,0,0.210494218757
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,5,9,4,2,8,8,True,0,0.187820459439
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,4,2,4,5,8,8,True,0,0.210319542953
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,4,9,4,2,8,8,True,0,0.244545360784
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,2,9,5,2,8,8,True,0,0.344888709121
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,8,5,2,4,8,8,True,0,0.240604318847
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,8,4,2,4,8,8,True,0,0.266596794748
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,8,2,2,5,8,8,True,0,0.202147199167
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,8,9,2,3,8,8,True,0,0.197118692062
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,5,4,4,4,8,8,True,0.9375,0.0820714284755
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,5,2,4,5,8,8,True,0,0.210494218757
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,5,9,4,3,8,8,True,0.333333333333,0.164473762476
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,4,2,4,5,8,8,True,0,0.210319542953
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,4,9,4,3,8,8,True,0,0.235251430543
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.125,24,1,0,0,2,9,5,3,8,8,True,0,0.332516446781
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,5,3,2,8,8,8,True,0,0.247853670252
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,5,2,2,6,8,8,True,0.0833333333333,0.207837744108
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,5,4,2,2,8,8,True,0,0.243167147326
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,5,6,2,3,8,8,True,0,0.197118692062
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,3,2,8,6,8,8,True,0,0.214146805617
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,3,4,8,2,8,8,True,0.5,0.152412489377
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,3,6,8,3,8,8,True,0.333333333333,0.187820459439
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,2,4,6,2,8,8,True,0,0.264994585628
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,2,6,6,3,8,8,True,0,0.332516446781
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.15,24,1,0,0,4,6,2,3,8,8,True,0.166666666667,0.159759336919
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,5,3,2,8,8,8,True,0.0625,0.247853670252
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,5,2,2,6,8,8,True,0.416666666667,0.207837744108
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,5,4,2,2,8,8,True,0.25,0.243167147326
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,5,6,2,3,8,8,True,0.5,0.197118692062
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,3,2,8,6,8,8,True,0.3125,0.214146805617
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,3,4,8,2,8,8,True,0.875,0.152412489377
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,3,6,8,3,8,8,True,0.583333333333,0.187820459439
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,2,4,6,2,8,8,True,0.25,0.264994585628
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,2,6,6,3,8,8,True,0,0.332516446781
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.2,24,1,0,0,4,6,2,3,8,8,True,0.666666666667,0.159759336919
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,B6ByNegPMKs,0.05,6,0,0,0,1,2,2,2,8,8,True,0,0.272949843739
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,B6ByNegPMKs,0.075,6,0,0,0,1,2,2,2,8,8,True,0,0.272949843739
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,B6ByNegPMKs,0.1,6,0,0,0,1,2,2,2,8,8,True,0,0.272949843739
